tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:qpymhylagd2kom34rwcffugk/app.bsky.feed.post/3mm3ko2bhlc22,2026-05-17 23:53:44.681000+00:00,apple vision pro if it was fucking awesome and badass,0,35,2026-05-17,0.0121,negative
at://did:plc:jjiilhomikwponkqowhkz6uf/app.bsky.feed.post/3mm3dsxglxs2w,2026-05-17 21:51:13.276000+00:00,fuck my baka chungus life,1,52,2026-05-17,0.001,negative
at://did:plc:45rpootjmc36pjycdlflj2aw/app.bsky.feed.post/3mm3izt3nk227,2026-05-17 23:24:32.318000+00:00,Taste test. Endamawe beans: 7/10 they're okay Apple cider vinegar: *cough* *cough* aaaa,6,37,2026-05-17,0.7659,positive
at://did:plc:zfj3y52gmgqb2ys3nqhevdhs/app.bsky.feed.post/3mm376fsoyc2a,2026-05-17 20:28:08.745000+00:00,He is no even half an apple tall #HazbinHotel #Lucifer,8,69,2026-05-17,0.0007,negative
at://did:plc:cdtqphbu4zfqvmoah5yswbu3/app.bsky.feed.post/3mm3kg2vgp227,2026-05-17 23:49:16.899000+00:00,Golden Apple – Think Different #apple #pixelart #weeklypixels #art #ドット絵,1,12,2026-05-17,0.9478,positive
at://did:plc:phexe7qbbfo5aqjhudw7zg3t/app.bsky.feed.post/3mm3etcivzs2k,2026-05-17 22:09:18.636000+00:00,a lot of that only happened because of apple losing lawsuits in the EU too!,0,27,2026-05-17,0.0018,negative
at://did:plc:fk6xfy3tkbh4fdjbqncrxior/app.bsky.feed.post/3mm33x4t2fc22,2026-05-17 19:30:23.211000+00:00,"I captured these cone-shaped ""tent rocks"" at Kasha-Katuwe Tent Rocks National Monument in New Mexico using my Apple iPhone 15 Pro Max. They were formed 6-7 million years ago through volcanic eruptions that deposited ash, pumice, and tuff.",65,558,2026-05-17,0.9459,positive
at://did:plc:ovut6nri3mhxr6u75cvaniuj/app.bsky.feed.post/3mm3kn4gg2k2v,2026-05-17 23:53:13.384000+00:00,We made honey apple curry over rice for dinner.🍛🍴 Om nom nom.,0,11,2026-05-17,0.0082,negative
at://did:plc:4jli6shyejfntg3v4sznj5mw/app.bsky.feed.post/3mm3asa2gzk2j,2026-05-17 20:57:07.534000+00:00,Apple fwitter,0,10,2026-05-17,0.0159,negative
at://did:plc:y2llcscocbfrj3qnzvsjemdw/app.bsky.feed.post/3mm3gr7vdgs24,2026-05-17 22:43:56.272000+00:00,"Personally, I think I’d avoid going with the Apple Dumpling Gang for my campaign, since they are known for, well… you know… Pissing all over themselves",1,31,2026-05-17,0.0005,negative
at://did:plc:ujrh5hzmcdynlndhs3qyw63w/app.bsky.feed.post/3mm2tftmli227,2026-05-17 16:57:33.203000+00:00,Lady Gaga's MAYHEM Requiem concert special is officially the #1 movie on Apple TV! Watch: gagadai.ly/RequiemTV,16,140,2026-05-17,0.9986,positive
at://did:plc:2ufetd5bswyxhnph2b4rksfr/app.bsky.feed.post/3mm3bscub7s2v,2026-05-17 21:15:04.227000+00:00,"It's so funny that I finally have an apple watch - not cause I wanted one or would even buy one - but because my mom was like ""you're dad isn't using this one so you can use it""... That's pretty much how I get anything I own. ""someone didn't want this, do you?""",4,239,2026-05-17,0.0048,negative
at://did:plc:lzyp6qjpmjwpqgszkplbju53/app.bsky.feed.post/3mm2nemp7uc2i,2026-05-17 15:09:29.932000+00:00,Apple Fitness duffle in the wild. These duffle bags were given to Apple employees who completed the Close Your Rings challenge in 2025.,1,88,2026-05-17,0.0074,negative
at://did:plc:gn4bcmeocpryhnwcuz5mo34h/app.bsky.feed.post/3mm2pmif2uc2j,2026-05-17 15:49:41.341000+00:00,G’mornin! ‘I got an apple core!’,6,37,2026-05-17,0.9948,positive
at://did:plc:akx44wtqjgo4q2gly4jobww7/app.bsky.feed.post/3mm3j3cezbk2s,2026-05-17 23:25:21.910000+00:00,"The French word, Espalier (s-pal-yay) is from the Italian for shoulder, meaning🌱 “to lean on.” We are leaning. These lazy reclining fruits never looked so good. Also, increasing vertical growing space. Passion fruit, apple tree, citrus trees.",2,28,2026-05-17,0.9987,positive
at://did:plc:27kh4uj4frl53mwekthq4g6h/app.bsky.feed.post/3mm2ubkwgyk2t,2026-05-17 17:13:03.614000+00:00,Spicy apple joosh 🧃,0,19,2026-05-17,0.9991,positive
at://did:plc:5u2fa6bwscjou3rw3itsh62j/app.bsky.feed.post/3mm352iqchs2r,2026-05-17 19:49:50.355000+00:00,"Lastly, Marlene would like to tempt you with an apple. In Morocco (1930) she sings “What Am I Bid for My Apple” — a song written by Hungarian composer Karl Hajos. Trivia: Hajos also composed the original score for Louise’s film Beggars of Life (1928).",0,25,2026-05-17,0.9961,positive
at://did:plc:kfd7vr5jnszt22nr6pxthkoa/app.bsky.feed.post/3mm2w6cr5d22d,2026-05-17 17:47:01.877000+00:00,"If I get enough apples I'm making apple pie from scratch, last harvest I made a cinnamon apple mead that my friends GUZZLED 🤣",0,27,2026-05-17,0.8086,positive
at://did:plc:4ooas7yfsdjtydczhlrtcwr5/app.bsky.feed.post/3mm3cnlb43k2h,2026-05-17 21:30:19.006000+00:00,"NERD WAVE 1978-1982, a look back on a pivotal post-punk moment in which the nerd emerges as a new wave rock archetype with a distinctive twitchy affect Spotify: open.spotify.com/playlist/1Gh... Apple: music.apple.com/us/playlist/... YouTube: www.youtube.com/playlist?lis...",5,45,2026-05-17,0.9969,positive
at://did:plc:fb7e3ymvtsut6ricsjalxr2z/app.bsky.feed.post/3mm36gribh226,2026-05-17 20:14:55.666000+00:00,essa run da apple tv que coisa linda,0,8,2026-05-17,0.0194,negative
at://did:plc:5rxcpjus3ple6jpbuafvm4og/app.bsky.feed.post/3mm37mxtmu22c,2026-05-17 20:36:17.412000+00:00,ai overviews wrong again. the fifth season is airing now; the sixth and final season is expected in 2027,6,80,2026-05-17,0.0015,negative
