tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3mmx4tgaem52g,2026-05-28 23:00:45.009000+00:00,WA State farm workers are hard at work deleafing apple trees and doing summer pruning. Deleafing is the targeted removal of select leaves—to allow maximum sunshine to reach the apples. This boosts fruit sugar content and improves skin color. #WeFeedYou,53,239,2026-05-28,0.9991,positive
at://did:plc:hzl6e3vtxuqrgqwz6dh4gb2o/app.bsky.feed.post/3mmwukmkxhs2r,2026-05-28 20:32:40+00:00,The tail end of the new Ferrari Luce looks like a 2003 Impala covered in a merkin designed by Apple. #FightMe,30,337,2026-05-28,0.0021,negative
at://did:plc:3vjhdokv3ti3atfhnc4ipdcb/app.bsky.feed.post/3mmwennihp223,2026-05-28 15:48:01.765000+00:00,Literally 1 apple tall,35,180,2026-05-28,0.2175,negative
at://did:plc:jifhxi76jzlj2b3mlkxsdqvn/app.bsky.feed.post/3mmx5omgaws2w,2026-05-28 23:15:57.744000+00:00,Shida shoving an apple into Stat's mouth— #AEWCollision,1,19,2026-05-28,0.0018,negative
at://did:plc:pum3nk6m6xqwqw5e7v5wcbgu/app.bsky.feed.post/3mmwkapnu3c23,2026-05-28 17:28:10.282000+00:00,yup. the criminalization of survivors is more American than apple pie,42,148,2026-05-28,0.097,negative
at://did:plc:ecjlc5ouev63oweq5en4lsj3/app.bsky.feed.post/3mmwx4ljmnk2u,2026-05-28 21:18:30.375000+00:00,"Look, Bluesky, I just want to make sure we're all on the same page here: If Apple TV doesn't give Widow's Bay a second season, we all riot. ...Right?",5,100,2026-05-28,0.9706,positive
at://did:plc:34ydeurdtukrpzjjelklch4y/app.bsky.feed.post/3mmx47wwnv22t,2026-05-28 22:49:51.708000+00:00,"The infamous Fifth Circuit has stayed an injunction, meaning the Texas App Store Accountability Act now goes into effect. App stores — essentially, Apple, Google and Microsoft — will now be required to age verify all users, through facial scans and other means.",118,126,2026-05-28,0.0074,negative
at://did:plc:fvqq3ziagaohqyvoax4alhbx/app.bsky.feed.post/3mmwwf5dt422b,2026-05-28 21:05:23.726000+00:00,"No yeah, he does not give a shit.",73,500,2026-05-28,0.0033,negative
at://did:plc:qpqyay6mqatzyyet3jdgxiwi/app.bsky.feed.post/3mmx2cnqfac2d,2026-05-28 22:15:35.245000+00:00,Apple TV does not want you to know what the television program Sugar is about. But @kvanaren.bsky.social does!,4,38,2026-05-28,0.0057,negative
at://did:plc:ttrogu7sas7do7n6xsbtmrre/app.bsky.feed.post/3mmx2jhpiec27,2026-05-28 22:19:23.804000+00:00,Apple knife and potato bat (mealy weapons),2,22,2026-05-28,0.0141,negative
at://did:plc:3zxngoaobowslbeyzxvbi7cn/app.bsky.feed.post/3mmwkmosros2q,2026-05-28 17:34:52.046000+00:00,apple 🍎 #dungeonmeshi #digitalart,6,20,2026-05-28,0.0507,negative
at://did:plc:zawz4fnwequouk7elv6kuvv6/app.bsky.feed.post/3mmwouc67nc2b,2026-05-28 18:50:42.194000+00:00,im gonna be honest and vulnerable here.. i dont know how to cut an apple,0,43,2026-05-28,0.99,positive
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mmx2dcorfd2a,2026-05-28 22:15:56.970000+00:00,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts:",3,29,2026-05-28,0.0143,negative
