tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:7bl3f4c3fnc65arfqbbzhe7d/app.bsky.feed.post/3mpow32gvfs2v,2026-07-02 20:54:02.138000+00:00,Apple Bloom 🍎 🌼 for a friend's bday! #mlp,63,283,2026-07-02,0.1336,negative
at://did:plc:kznbu5hdz7u64ora6sljf2ag/app.bsky.feed.post/3mpock5d5kk22,2026-07-02 15:04:33.617000+00:00,It was an Apple PowerBook 5300,11,230,2026-07-02,0.0848,negative
at://did:plc:oloqvkuiie22qabj5m6xg4th/app.bsky.feed.post/3mpo55xs6rc2g,2026-07-02 13:28:16.480000+00:00,"Me, when the ER doc asks how many Apple TV remotes are in my ass:",11,249,2026-07-02,0.0009,negative
at://did:plc:zetunk75tdvsmkjqkel65dcl/app.bsky.feed.post/3mpontsd5j22b,2026-07-02 18:26:48.812000+00:00,It's official: NYC is 100 degrees per my watch. Baked apple!!,9,61,2026-07-02,0.995,positive
at://did:plc:m7s5qhufuoqr7rplmhr2tazq/app.bsky.feed.post/3mpnhpomds223,2026-07-02 07:04:28.512000+00:00,"🧵 #PixelArt thread, post 3… Isometric pixel illustration for the Dutch iCulture Apple news platform. #illustration #art #artwork #apple #iPhone",8,76,2026-07-02,0.0091,negative
at://did:plc:tuomlekw6vdp5rs272djzjqs/app.bsky.feed.post/3mpp42gplcs2s,2026-07-02 22:41:03.904000+00:00,"July 23, 2025: The White House rolls out a plan to deregulate AI companies. Also, July 23, 2025: Trump buys up to $5 million apiece in stock of Nvidia, Apple, Microsoft, Meta, Amazon & Broadcom. Coincidence? Congress must BAN stock trading by the President, VP, and lawmakers.",660,1990,2026-07-02,0.0056,negative
at://did:plc:fuuc2nrnh252dodeyc6ad3vx/app.bsky.feed.post/3mpo4waxtp22w,2026-07-02 13:23:57.669000+00:00,btw if ur curious First time - I gave her a green apple gummy that had actual apple.... she is allergic to apple Second time - We kissed (I gave her mono),3,33,2026-07-02,0.0159,negative
at://did:plc:rjhjcb3rgdsmdr6ykywuh63z/app.bsky.feed.post/3mpojrtchmk2g,2026-07-02 17:14:07.762000+00:00,they're giving out steve jobs behind the apple store,11,36,2026-07-02,0.0149,negative
at://did:plc:z4llsx425l4htoylyyx6iam3/app.bsky.feed.post/3mpohoiomks2l,2026-07-02 16:36:28.480000+00:00,Apple Maps needs an ETA option based on walking at the speed you walk when you actually need to get somewhere,0,81,2026-07-02,0.0016,negative
at://did:plc:lzyp6qjpmjwpqgszkplbju53/app.bsky.feed.post/3mpogdg4tws2l,2026-07-02 16:12:22.927000+00:00,Really want to find a way to turn Vancouver's Pacific Centre Apple Store mural into a desktop wallpaper.,0,69,2026-07-02,0.0008,negative
