tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:mfrcz3kv7bsth54bkyrridp5/app.bsky.feed.post/3mpx2nwdsn22s,2026-07-06 02:37:28.253000+00:00,The country was founded on enslaving people. It’s as ingrained as apple pie.,3,80,2026-07-06,0.0526,negative
at://did:plc:nrh7ngbqmdfdxowtxn6dazec/app.bsky.feed.post/3mpwtbvitck2o,2026-07-06 00:25:28.523000+00:00,also fuckin' FOUNDATION apple tv is killing it,2,46,2026-07-06,0.0002,negative
at://did:plc:37jyxr67bqu6ilqaufa3r2hw/app.bsky.feed.post/3mpwsz7jez22z,2026-07-06 00:20:37.037000+00:00,It’s extremely telling that the major media outlets are almost completely silent on whatever is going on with Mitch McConnell. A simple search for his name on Apple News yields almost exclusively smaller regional publications covering it.,52,397,2026-07-06,0.0028,negative
at://did:plc:pecwd7nsl5p7zqjtbsrcv2f3/app.bsky.feed.post/3mpxwd7pdbs2s,2026-07-06 10:52:33.739000+00:00,Monday morning poppies. #bloomscrolling,3,53,2026-07-06,0.9668,positive
at://did:plc:fwvowt6xsdycy5mz3twjd3as/app.bsky.feed.post/3mpxy24p7ds2b,2026-07-06 11:23:16.067000+00:00,"Before there was Apple Inc., before there was Apple Records, and even before there was Adam and Yves, apples grew on trees.",0,29,2026-07-06,0.9969,positive
at://did:plc:7pqjtsaxjjxq7h2dlvnj4623/app.bsky.feed.post/3mpwt73frik25,2026-07-06 00:23:54.050000+00:00,"Like, you want a streamer that will *commit*? Apple TV. Sugar got a second season. Silo got three. For All Mankind got five and a spin-off! I felt good jumping into Widow's Bay because there was a high chance of more coming.",15,152,2026-07-06,0.9931,positive
at://did:plc:xspp5nikjbo3nechn2h6c7i3/app.bsky.feed.post/3mpxzaaocd22c,2026-07-06 11:44:35.317000+00:00,I got the depressing “we can verify you’re over 18 because of the length of time you’ve had an apple ID” message,1,30,2026-07-06,0.0002,negative
at://did:plc:7lvxwobg2zrzgwpepyzxxjev/app.bsky.feed.post/3mpx5n5xpbs2g,2026-07-06 03:30:43.915000+00:00,i regret to admit that @alexkirshner.com put me on the apple sports app and it is in fact better than ESPN’s in every conceivable way. i feel stupid for not using it sooner,2,71,2026-07-06,0.9834,positive
at://did:plc:2wk32ior7nbrc6jf6vum37kt/app.bsky.feed.post/3mpwuje5mgk2t,2026-07-06 00:47:32.507000+00:00,I want to bite into a certain woman like an apple,0,12,2026-07-06,0.8577,positive
at://did:plc:wl3ksidlkw7cappf57foxbgv/app.bsky.feed.post/3mpwum6ik7227,2026-07-06 00:49:07.234000+00:00,"The next Senator from Minnesota, Peggy Flanagan, and I had a fantastic Fourth of July on parade with incredible DFL leaders. Thank you, Apple Valley, Richfield, and Edina!",7,42,2026-07-06,0.9999,positive
at://did:plc:bfqzv3xauiyuua6esfbhfmto/app.bsky.feed.post/3mpy55bqf5c2m,2026-07-06 12:54:30.733000+00:00,Good morning from the man whose watch told him he was a Good Boy for getting to bed on time.,0,51,2026-07-06,0.9998,positive
at://did:plc:b4eicqrguc4by4jxy5bns54h/app.bsky.feed.post/3mpyayzug3k2w,2026-07-06 14:03:43.226000+00:00,Two glorious bursts of sunshine. 🧡☀️ #MacroMonday #dailyflowers 🌱 #flowerreport #bloomscrolling,7,20,2026-07-06,0.9999,positive
at://did:plc:vtje3diwvqqlamlnqxqy7wi4/app.bsky.feed.post/3mpyafeuigj2i,2026-07-06 13:52:43.318000+00:00,#1song2Versions 2️⃣✖️ #MusicChallenge 🎶 @suoradellanotte.bsky.social 🗣 Fiona Apple 🔊 Criminal 🗣 Céu 🔊 Criminal,1,10,2026-07-06,0.0027,negative
at://did:plc:q652yqsddcc6pln5utf4tmk7/app.bsky.feed.post/3mpycuom4uk27,2026-07-06 14:37:04.690000+00:00,Tim Apple 🤡,0,7,2026-07-06,0.8652,positive
at://did:plc:yii2qvta6gfduozqz5laacze/app.bsky.feed.post/3mpx2cdx6hc2n,2026-07-06 02:30:59.858000+00:00,My 4 year old planted some seeds from an apple he was eating all on his own. Two of them actually sprouted.,0,10,2026-07-06,0.9958,positive
at://did:plc:ky4rnxii7rvhokpcueghjx7t/app.bsky.feed.post/3mpxoanxbyk25,2026-07-06 08:27:58.077000+00:00,"""And it all fades back to black"" 🐙☯️⏳️ Experimented with one of my favorite unit song in the setlist, OctoClock's performance of ""Bad Apple!!"" 💜💙 #inART #kronillust #holoSerendipity",4,33,2026-07-06,0.0007,negative
at://did:plc:tpg3qzw3niphci6ne5wdprfr/app.bsky.feed.post/3mpwudasfek2p,2026-07-06 00:44:07.667000+00:00,"Bluesky does this extremely irritating thing where the poster makes up some kind of downtrodden character whom you are DAMAGING with your posts. Things like ""Here's my apple pie recipe"" ""Oh nice of you to rub it in the faces of people who don't have ovens or even a house!""",4,101,2026-07-06,0.0008,negative
at://did:plc:rzjtygkwkg3q3tbxfcasazbd/app.bsky.feed.post/3mpwyvqqhks2n,2026-07-06 02:06:03.324000+00:00,CRIES POUTS…..,0,12,2026-07-06,0.0069,negative
at://did:plc:k2vj6detgsgrzndtcbby2vpq/app.bsky.feed.post/3mpy6k2mqjs2w,2026-07-06 13:19:33.227000+00:00,The Tetris movie on Apple TV was not very good,0,10,2026-07-06,0.0001,negative
at://did:plc:w44wvgjf4jcnbzlxwmgwpzws/app.bsky.feed.post/3mpxcm5riek2c,2026-07-06 04:59:38.867000+00:00,watched an apple tv show and now i kind of believe in the concept of qualityslop,1,26,2026-07-06,0.9975,positive
at://did:plc:go6wp42hzq2bdx6rwrij3jx6/app.bsky.feed.post/3mpxzppd5r22d,2026-07-06 11:53:13.996000+00:00,"When Apple needed to verify my age they simply went “we can see you have had an account for over [I presume] 18 years and we will use that as proof of you being >18, no further documentation from you is needed.” It should all work like that",7,71,2026-07-06,0.1612,negative
at://did:plc:z27x62i44cydyes77eoxhmlb/app.bsky.feed.post/3mpwvpo2atk2w,2026-07-06 01:08:57.950000+00:00,My brother in christ that's not how you peel an APPLE let alone an avocado!,0,9,2026-07-06,0.0003,negative
at://did:plc:pjltthsvxnb444qntsewhvv2/app.bsky.feed.post/3mpxqvh7iyk2p,2026-07-06 09:15:23.138000+00:00,"I don't believe that education is about preparing kids for the workforce, or working in teams and other such mom, apple pie and the flag stuff. Education is about handing over civilisation to the next generation.",2,27,2026-07-06,0.0147,negative
at://did:plc:sl7xewiyfaoxw2esxwjmrraq/app.bsky.feed.post/3mpxd5kn3vs27,2026-07-06 05:09:22.778000+00:00,Current favorites 📺 tv series: House of the dragon 🎥 film: The nightmare before Christmas 🎮 video game: Atelier Ryza 🎨 color: Red 🧩 activity: gaming 🎧 song: Doomed - Bring Me The Horizon 🥣 fruit: Apple,2,25,2026-07-06,0.8806,positive
at://did:plc:hdvo2voqtrbs3ojumlyywmg4/app.bsky.feed.post/3mpxxljym4k2u,2026-07-06 11:15:06.654000+00:00,"I loved the one in Chernobyl: ""What’s as big as a house, burns 20 liters of fuel every hour, puts out a shit-load of smoke and noise, and cuts an apple into three pieces? A Soviet machine made to cut apples into four pieces.""",6,44,2026-07-06,0.0066,negative
at://did:plc:y3c3s6he22rhfuf3nah7k2k4/app.bsky.feed.post/3mpxwci4e422b,2026-07-06 10:52:08.774000+00:00,"🍏SARAH🍏 I’m not trying to be disrespectful here, just using a powerful symbol to provoke a reaction on my subjects. 2 more photos of this model today, on: www.patreon.com/bramleyapple And on: www.deviantart.com/bramley-appl... Download for 1$: www.deviantart.com/bramley-apple #BramleyApple",4,44,2026-07-06,0.9843,positive
at://did:plc:b4eicqrguc4by4jxy5bns54h/app.bsky.feed.post/3mpwsnklqzs2w,2026-07-06 00:14:05.994000+00:00,"""Gratitude is not only the greatest of virtues but the parent of all others."" — Cicero. I am grateful for all of you, my #Bluesky community.🫶🏼 Wishing you a peaceful evening and a wonderful new week. 💛🩷 #dailyflowers 🌱 #flowerreport #bloomscrolling",13,125,2026-07-06,0.9998,positive
at://did:plc:pzd2ggjcn7dnuk5k3m6vsjbr/app.bsky.feed.post/3mpx2rqlfjs2a,2026-07-06 02:39:36.423000+00:00,#AIArt #AIイラスト #AIGirl #SynthArt National Apple Turnover Day,9,51,2026-07-06,0.0093,negative
at://did:plc:y45zep7vkrfcctlk5sno4jrv/app.bsky.feed.post/3mpwvfflxqc2j,2026-07-06 01:03:13.549000+00:00,This is fucking as American as apple pie.,0,4,2026-07-06,0.0006,negative
at://did:plc:t3wzektmqcpaoz5efagvpnsn/app.bsky.feed.post/3mpxwhjcnjs2z,2026-07-06 10:54:58.028000+00:00,I could really use a pbj in a brown bag with a big dent in it from an apple.,1,8,2026-07-06,0.0011,negative
at://did:plc:l2xfyt7alpsl37tdwkhfpreg/app.bsky.feed.post/3mpxtpzfk4c27,2026-07-06 10:06:02.109000+00:00,Too hot to cook but you still want an amazing meal - try this sweet apple omelette. Just a few minutes on the stove to make & I fell on the floor when I first tasted it…it’s that good. Fun Fact: it's is one of the 1st omelette recipes in french cookbooks. jamieschler.substack.com/p/omelette-a...,8,41,2026-07-06,0.9998,positive
at://did:plc:q77xcs6juusnnpoinaiysg3y/app.bsky.feed.post/3mpwzr4ginc2j,2026-07-06 02:21:21.548000+00:00,Captain Catherine O’Hara upgraded to a soft cone of bravery. Her ship is ready to sail to the Caribbean. She has a mandatory parrot and a first mate named lil Jack Sparrow. 🏴‍☠️,5,77,2026-07-06,0.9983,positive
at://did:plc:cj4rjg4bgf7ijm7zitmvh4hr/app.bsky.feed.post/3mpyci3vayc2l,2026-07-06 14:30:02.411000+00:00,ok which one of you gave him apple juice. i promise im not mad.,13,55,2026-07-06,0.9996,positive
at://did:plc:f6ydtwhscp6zkcodruxnpvee/app.bsky.feed.post/3mpxuwb325k2m,2026-07-06 10:27:25.217000+00:00,"3yo has discovered that he does in fact like ketchup, mustard, onion and pickles on his burger, while the 6yo has just conducted a successful test of her revolutionary black pepper apple slices. Every day is new",0,17,2026-07-06,0.9895,positive
at://did:plc:jp7yfdxz3aslgrvqcbxkbk4e/app.bsky.feed.post/3mpwzprjdac27,2026-07-06 02:20:36.545000+00:00,What if I made relish,1,32,2026-07-06,0.9976,positive
at://did:plc:2fg6nqvpmpqe3qqjfe3ohhjh/app.bsky.feed.post/3mpxd55tlg22l,2026-07-06 05:09:09.360000+00:00,DAMN YOU ZASLAV!!!! anyway it got pulled from HBO max altogether at some point but you can rent it on apple tv or amazon prime and i urge you to do so if this description sounds appealing to you at all bsky.app/profile/ellw...,1,23,2026-07-06,0.0076,negative
