tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:vc7f4oafdgxsihk4cry2xpze/app.bsky.feed.post/3mmalt4jejs23,2026-05-19 23:57:47.244000+00:00,"""cold apple in the big apple"" is a textbook example",0,76,2026-05-19,0.0015,negative
at://did:plc:jjsc5rflv3cpv6hgtqhn2dcm/app.bsky.feed.post/3mmalkqcaes2f,2026-05-19 23:53:05.991000+00:00,"wowowowow — when it's really hot out, and you cut up an apple, and you make the apple really COLD, and you eat the apple — that's peak",2,44,2026-05-19,0.9795,positive
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3mmaimhlvdq2m,2026-05-19 23:00:22.422000+00:00,"""Estevan"" is pruning apple trees in WA state. His ladder stands 10 feet off the ground. Tree fruit worker are often injured working on ladders. The pressure to work fast makes it even more common. #WeFeedYou",40,175,2026-05-19,0.0043,negative
at://did:plc:t2e24433sb4folqbudqiiite/app.bsky.feed.post/3mmakyn74bs2e,2026-05-19 23:42:58.764000+00:00,Steve Wozniak Turned Apple Stock Into Life-Changing Wealth for Others,17,43,2026-05-19,0.9995,positive
at://did:plc:an2e3qjrwpfizkms3k2li23v/app.bsky.feed.post/3mmadfnhdwk2z,2026-05-19 21:27:05.307000+00:00,"This was going around again and the original is stuck on a private account on a terrible website, so... Repost of the time back in 2020 when I played Bad Apple inside a pregnancy test.",379,1434,2026-05-19,0.0001,negative
at://did:plc:pvy3wcajepeehx7kofkruow2/app.bsky.feed.post/3mmaaiemids2t,2026-05-19 20:34:53.964000+00:00,APPLE: podcasts.apple.com/gb/podcast/t... SPOTIFY: open.spotify.com/episode/2lcK... YOUTUBE: youtu.be/l4a45tncwA4?...,1,72,2026-05-19,0.0039,negative
at://did:plc:jqgc47ejadqd3i5aad3zdh53/app.bsky.feed.post/3mmahuprzsc22,2026-05-19 22:47:06.035000+00:00,One of the updates I like in Apple Music is that it’ll notify you when that artist has upcoming tour dates.,1,59,2026-05-19,0.9978,positive
at://did:plc:katl2n3xfpfwpv45aiwwtbrb/app.bsky.feed.post/3mma75klhb224,2026-05-19 20:10:58.888000+00:00,this was also precious,0,44,2026-05-19,0.9999,positive
at://did:plc:mdiad4ss5shmq4ifvnzjtjmo/app.bsky.feed.post/3mmaj4bdetk2d,2026-05-19 23:09:13.053000+00:00,Modern photo ID badge for your #schoolstaff with a #green apple theme © ArianeC Illustrations-All rights reserved #schooldistrict #teachersupplies #daycare #employeebadge 🍏 www.zazzle.com/green_apple_...,10,18,2026-05-19,0.0061,negative
at://did:plc:wwnqw7v6nenik5uizgftqhqa/app.bsky.feed.post/3mma7gsa4hs2o,2026-05-19 20:16:08.900000+00:00,do you know how hard it is to drive with an apple stuck under your arm,0,58,2026-05-19,0.0002,negative
at://did:plc:nnmzw4w56opxga6xruarihuf/app.bsky.feed.post/3mmagw6jmys2l,2026-05-19 22:30:01.294000+00:00,I finally have apple music playing things other than the same 50 songs out of an 1100 song playlist,0,52,2026-05-19,0.0207,negative
at://did:plc:3pcnghkif2l2bf3g3hx5spsu/app.bsky.feed.post/3mmajaw4ge22p,2026-05-19 23:11:49.039000+00:00,extremely funny thing about this brand is that it's just watered down apple juice but health nuts think it tastes bad because it's good for you,0,20,2026-05-19,0.0048,negative
at://did:plc:aw426jbgw7drhivb4ijrizlu/app.bsky.feed.post/3mma2cnnqq223,2026-05-19 18:44:21.177000+00:00,"Since Android users are pointing out that Apple is using a chip built in apartheid Israel for its new iPhone and Apple users are pointing out that Google, which creates Android, provides cloud computing to the IDF,",18,104,2026-05-19,0.002,negative
at://did:plc:4vziktoq7p6jd3i5l3wtmfab/app.bsky.feed.post/3mmajkeflxn2m,2026-05-19 23:17:05.037000+00:00,Someone at Turner needs to update their Mac,6,125,2026-05-19,0.0002,negative
at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3mm7dsowcmk2s,2026-05-19 12:01:43.314000+00:00,> be apple > give up on in-house AI ambitions immediately > win,168,2194,2026-05-19,0.0255,negative
at://did:plc:smksqypd2xrkr3yvcx56nsxn/app.bsky.feed.post/3mmadt7sv3k25,2026-05-19 21:34:40.756000+00:00,"32x Golden Apple for #weeklypixels Yes, I am still alive Yes, memorising med names has nearly consumed me",4,34,2026-05-19,0.9992,positive
at://did:plc:dp46husxsoblxfan2vznojpq/app.bsky.feed.post/3mm7c2pfpxs2z,2026-05-19 11:30:24.767000+00:00,Apple blossoms starting to bloom in Minnesota #LandscapePhotography #Nature #Minnesota,100,791,2026-05-19,0.9988,positive
at://did:plc:aajyn6qzw67cnmwf7zxzbjdy/app.bsky.feed.post/3mmagk2lbac2d,2026-05-19 22:23:14.509000+00:00,おはようございます，ソレ！ I have a pen I have an apple uh Apple pen! I have a pen I have a pineapple uh Pineapple pen! Applepen… Pineapplepen… uh Pen-Pineapple-Apple-Pen! Pen-Pineapple-Apple-Pen!,3,13,2026-05-19,0.0029,negative
at://did:plc:nohyoglnlx5slvl42plkfsab/app.bsky.feed.post/3mmaga2zwcc2j,2026-05-19 22:17:39.446000+00:00,Possums seeing a nice 3 day moldy apple,0,10,2026-05-19,0.9986,positive
at://did:plc:u2vkdy4cm4mgvdcgjwwwv5dd/app.bsky.feed.post/3mma5khdf7k2u,2026-05-19 19:42:24.207000+00:00,I would kill YOU for a bag of apple cider vinegar chips rn,0,38,2026-05-19,0.0019,negative
at://did:plc:25u2ubgya3xjo6br4so3zb47/app.bsky.feed.post/3mm7tbn4uv22q,2026-05-19 16:38:30.852000+00:00,"Does his best Homer Simpson impression ""MMMMM...apple pie funnel cake...""",1,45,2026-05-19,0.9775,positive
at://did:plc:mdfhlsdvxghezslifz5xnytf/app.bsky.feed.post/3mmalgcw7t22y,2026-05-19 23:50:37.746000+00:00,Some apple blossoms. #photography #canonrebelt3 #200mmphotography #appletrees #floweringtree #appleblossoms,3,13,2026-05-19,0.1438,negative
at://did:plc:l4cenoqdzpqsovxjyjue37sd/app.bsky.feed.post/3mm7pol44ck2u,2026-05-19 15:34:09.995000+00:00,"it's like if you said ""you work at apple"" to Tim Cook who is for some reason working checkout at an Apple Store that day",1,99,2026-05-19,0.9797,positive
at://did:plc:pfsrdtoi6f53svbjvq45nch7/app.bsky.feed.post/3mmaiteqd2k2o,2026-05-19 23:04:14.626000+00:00,Uhhhhhh guys…. I think this is a red alert,4,50,2026-05-19,0.0063,negative
at://did:plc:enaj2r656qtgiqwh45ygo6jq/app.bsky.feed.post/3mma5dyscy22t,2026-05-19 19:38:47.640000+00:00,Ok so this isn’t Bluesky it’s fucking APPLE >:(,1,22,2026-05-19,0.2085,negative
at://did:plc:7y7t3yuvle5vnid56eed2xpb/app.bsky.feed.post/3mma73gi4y22a,2026-05-19 20:09:47.481000+00:00,"Just spotted the baddie in this show, he’s peeling an apple with a switchblade.",5,24,2026-05-19,0.0054,negative
at://did:plc:sttgf52vkk46f6yuknvqxvgh/app.bsky.feed.post/3mmalhlvfe722,2026-05-19 23:51:19.960000+00:00,I hope it's better than the time I found my parents' Apple TV with the region set to Afghanistan and VoiceOver on,0,10,2026-05-19,0.9938,positive
at://did:plc:lzyp6qjpmjwpqgszkplbju53/app.bsky.feed.post/3mma3wgsoj22p,2026-05-19 19:13:18.787000+00:00,"Apple has started rolling out refreshed artwork across some of the movies, bundles, and TV collections featured in the iTunes Store.",4,65,2026-05-19,0.9993,positive
at://did:plc:zmpgccecj3npsijsblvmi4yz/app.bsky.feed.post/3mma3encwe222,2026-05-19 19:03:21.667000+00:00,Happy Old Apple Tree in Spring Day,5,25,2026-05-19,0.9999,positive
at://did:plc:klriafv6rdha63hefisn5een/app.bsky.feed.post/3mm7zb2nrvk2s,2026-05-19 18:25:33.958000+00:00,why don't you look at fiona apple knight armor nyc photoshoot and maybe you'll feel better,6,36,2026-05-19,0.0575,negative
at://did:plc:srjt2ve2mdz2mwprretvb4lr/app.bsky.feed.post/3mm7eilveks24,2026-05-19 12:13:58.307000+00:00,Good morning from the big apple! 🧡,0,144,2026-05-19,0.9999,positive
at://did:plc:xk2jaitkvfr5jeoxdcmxijuf/app.bsky.feed.post/3mma2ihe22c23,2026-05-19 18:47:35.886000+00:00,"They aren't posting it yet? Good lord.. Fine, I'll do it. Growing Light: Final Fantasy XIV Original Soundtrack is now available on various streaming platforms. Spotify: open.spotify.com/album/1oCe83... Apple Music: music.apple.com/ca/album/gro... Youtube: youtube.com/playlist?lis...",91,147,2026-05-19,0.9757,positive
at://did:plc:lckchrcod3xvxm7bmukkzrsh/app.bsky.feed.post/3mmakkrtkdc2l,2026-05-19 23:35:13.860000+00:00,"📚💙🪐 *FREE* AL CLARK (Book 1 of 7) There is a starship in trouble, lost in the void, with no one awake to hear the alarms. Download an Epic Space Adventure. #sciencefiction #spaceopera #Series #ebook 👉 AMAZON- www.amazon.com/AL-CLARK-Jon... 🚀 Nook, Apple Books, Kobo, etc. books2read.com/AlClark1",29,42,2026-05-19,0.0023,negative
at://did:plc:b6t4rgq5qesiacawkepuvjro/app.bsky.feed.post/3mm7ylx342c2z,2026-05-19 18:13:45.542000+00:00,@vtarczay.bsky.social pisao igricu za vječnu borbu Androdid vs. Apple,0,15,2026-05-19,0.0027,negative
at://did:plc:6y5zhrnh232n7cbft6esixxx/app.bsky.feed.post/3mma7aulpyk26,2026-05-19 20:12:50.050000+00:00,I find it interesting Apple has a whole repair service for their products (mostly phones) that seem to break all the time and Ive just never had a Samsung break on me,2,38,2026-05-19,0.005,negative
at://did:plc:fiykdbkjmy63qqn3dey2soyf/app.bsky.feed.post/3mm7o2e7sxc22,2026-05-19 15:04:57.936000+00:00,Our apple trees have started fruiting.,2,27,2026-05-19,0.9998,positive
at://did:plc:dkwxo7ouglql57k35r2z3i27/app.bsky.feed.post/3mmaj27rvp227,2026-05-19 23:08:04.325000+00:00,"“Everyone’s always saying that Mawile would take over after Ampharos retires, but I say nope! She’s too bookish to lead the entire Society, never mind her loyalty to the Chief! I bet my completely hidden Perfect Apple supply on Buizel taking charge instead!” - Swirlix of the Expedition Society",2,36,2026-05-19,0.0012,negative
at://did:plc:4epksdziiiv6ofpzljttkki4/app.bsky.feed.post/3mm7ntunv2w2b,2026-05-19 15:01:20.082313+00:00,Apple TV is growing its slate of 'Peanuts' animated programming with more 'Camp Snoopy' and 'Snoopy Presents' plus classic specials. #Peanuts #CampSnoopy #SnoopyPresents #AppleTV,24,158,2026-05-19,0.0045,negative
at://did:plc:rkloifingprx34urdderq2vp/app.bsky.feed.post/3mm7uw5bcsc2o,2026-05-19 17:07:52.615000+00:00,"We are over the mew-n to share this beautiful new Kitty plush in collaboration with @fangamer.com ❤️ This Kitty can stand, sploot, and is VERY cuddly + huggable. :) Comes with an Apple Hat and a magnetic Fishie toy! www.fangamer.com/collections/...",60,191,2026-05-19,0.999,positive
at://did:plc:7q6qbz4t5ag5ubdausag7iqe/app.bsky.feed.post/3mm7v4ibzdc2y,2026-05-19 17:11:25.514000+00:00,Oh wow I really want an apple fritter right now.,0,16,2026-05-19,0.998,positive
at://did:plc:b3gwg2kgchcgernn5vtlh6wo/app.bsky.feed.post/3mma6pae2qk2p,2026-05-19 20:02:58.403000+00:00,guy who only eats apple jacks: so theyre like apple jacks,0,4,2026-05-19,0.0056,negative
at://did:plc:pr4k6zapfsljch4yscluksaz/app.bsky.feed.post/3mma2kgml7c22,2026-05-19 18:48:42.234000+00:00,"Outra coisa que aprendi: chip binning, vender um chip defeituoso como produto caro. Sabe os aparelhos da Apple que são mais baratos pq usam chips inferiores, com menos núcleos ou menos memória? É o mesmo chip dos aparelhos caros, mas com defeito. Ao invés de jogar fora, vendem como alternativo.",18,127,2026-05-19,0.0017,negative
at://did:plc:7zg5a5aduz5eyte6hjbmvwq4/app.bsky.feed.post/3mmajkkugj22c,2026-05-19 23:17:12.813000+00:00,when will they make an apple watch mini waterproof,0,3,2026-05-19,0.0047,negative
at://did:plc:mhq2wt6rzu2gbd7k5hy7nqhc/app.bsky.feed.post/3mm7qyziqfk2d,2026-05-19 15:57:54.374000+00:00,Tim Cook does work at apple. It's a completely accurate statement.,0,34,2026-05-19,0.9999,positive
at://did:plc:bhqhtmi3tramqd7awj62dvum/app.bsky.feed.post/3mm7swujrp22a,2026-05-19 16:32:29.541000+00:00,"Apple is rumored to lease 200,000 additional square feet and add 1,000+ jobs in downtown.",2,25,2026-05-19,0.9785,positive
at://did:plc:givg3amslsq46o3f25ga5esh/app.bsky.feed.post/3mm7nopr5ik2t,2026-05-19 14:58:27.395000+00:00,Apple trolling me by saying they don’t need any documentation for age verification as my Apple ID was initially installed in hieroglyphics.,2,22,2026-05-19,0.0008,negative
at://did:plc:6qyf7vjqawmq7kijggswt6gb/app.bsky.feed.post/3mm7xppjokk25,2026-05-19 17:57:58.117000+00:00,"My OC, Princess Apple, always smiles when greeting friends. Art by @megamaliit.bsky.social 😉",2,10,2026-05-19,0.9996,positive
at://did:plc:mqkqzrlwkektvdzif5c534e6/app.bsky.feed.post/3mmakqzljcc2f,2026-05-19 23:38:43.318000+00:00,"Also, let's be real. My days of buying gee-whiz beta/gen1 tech products are long gone. RIP, Oculus Rift dev kit (killed by Facebook). Sayonara, RealSense and PrimeSense depth cameras (cruelly dispatched by Intel and Apple, respectively.) I guess my old Leap Motion technically still works?",0,13,2026-05-19,0.0003,negative
at://did:plc:lmypktsvan46wejxmz5xwd6l/app.bsky.feed.post/3mma6xpqcas2o,2026-05-19 20:07:42.966000+00:00,"Birthday update: A look at the decrepit man himself, doodling for fun, snarfing down an apple danish, and signing and sketching in all those Superman's Pal Jimmy Olsen books you've been ordering. helioscopepdx.etsy.com/listing/4311...",4,141,2026-05-19,0.9947,positive
at://did:plc:tsix4scvgfvre3vr62xyj4v2/app.bsky.feed.post/3mmaixzcbz22w,2026-05-19 23:06:43.655000+00:00,Monobank accepts 🍏Apple Pay & 🍀Google Pay send.monobank.ua/jar/7uwhtDGmiD *spotfund spot.fund/rlnzphsc DonorBox donorbox.org/light-will-p... 🧩Bitcoin bc1qwcmc2nqz4jnfyeuwx03vn3y8u2lh8zfz4nxkgd 👕TeamYuri Merch bonfire.com/store/teamyu...,7,12,2026-05-19,0.0037,negative
at://did:plc:fh3b2gwxiler6np2swlotlmf/app.bsky.feed.post/3mmaezwpm2zp2,2026-05-19 21:56:14+00:00,And off in the oven it goes #vegan #baking,1,5,2026-05-19,0.0161,negative
at://did:plc:bxcle5czdiwqueyanwuwuhse/app.bsky.feed.post/3mm7uztcxks22,2026-05-19 17:09:56.412000+00:00,"Plush cat, apple hat. Preorders are open now in our Little Kitty, Big City collection: www.fangamer.com/collections/...",56,235,2026-05-19,0.9175,positive
at://did:plc:qmu5auqwzgwutebewndwhzb6/app.bsky.feed.post/3mmajkcil7s2x,2026-05-19 23:17:04.036000+00:00,"I had a bag of onions that wasn't going to last so I sliced them up and put them in the instant pot with broth, splashes of apple and lemon juice and herbes de Provence. 5 minutes cook time, now they're delicious and I'm freezing them in servings to zhuzh up dishes in the future. Waste averted!",0,17,2026-05-19,0.0103,negative
at://did:plc:k6kg5ccozcphfcmp4zyx3s64/app.bsky.feed.post/3mma7o74ols22,2026-05-19 20:20:17.300000+00:00,"They need to work on Apple TV and rewrite the LG app significantly imho, hopefully this gives development a kick in the ass",0,9,2026-05-19,0.0986,negative
at://did:plc:w3k2n6a2xi7e7t6k35bp34hy/app.bsky.feed.post/3mm7imfauqc24,2026-05-19 13:27:40.557000+00:00,Apple Dumplin’ murdered Strawberry Shortcake out of jealousy but they never aired that episode did they,31,71,2026-05-19,0.0049,negative
