tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3movlt6dwbs2l,2026-06-22 19:14:06.923000+00:00,Affected: Most Apple devices from 2018-2021. iPhone XR / XS / XS Max iPhone 11 / 11 Pro / 11 Pro Max iPhone SE (2nd gen) iPad (8th and 9th gen) iPad Air (3rd gen) iPad mini (5th gen) Apple Watch Series 4/5 Apple Watch SE (1st gen) Apple TV 4K (2nd gen) HomePod mini Studio Display,49,176,2026-06-22,0.0159,negative
at://did:plc:prjfphsgq57tb7r4i3gpyyfz/app.bsky.feed.post/3mouxhb5nzk2u,2026-06-22 13:09:32.368000+00:00,goon apple,17,88,2026-06-22,0.0005,negative
at://did:plc:hf7ezrajxadu7v3tzcyij424/app.bsky.feed.post/3motojcnryc2t,2026-06-22 00:56:57.645000+00:00,"Nailed it, Apple",23,268,2026-06-22,0.999,positive
at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3movobbwpgk2l,2026-06-22 19:57:47.931000+00:00,"Also: If you use an Apple TV, do not use your personal Apple account to log in. Create a separate, dedicated Apple account just for the AppleTV and then use Family Sharing to add your purchased media to that account.",37,95,2026-06-22,0.0015,negative
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3movogaxikv2c,2026-06-22 20:00:34.333000+00:00,"Apple workers in western NY doing maintenance in a nursery, aerating soil. ""This work is hard on our lower backs. Because of the H2A wage cuts, our pay has gone down $1.04 per hour compared to last year, but the work doesn’t get any easier.” #WeFeedYou",140,377,2026-06-22,0.0022,negative
at://did:plc:3kbn5ykyaga2pzx5s6jgb3xx/app.bsky.feed.post/3movqlygvec2w,2026-06-22 20:39:34.557000+00:00,"i eat apple, i am morally obligated to share apple with pug",1,32,2026-06-22,0.0514,negative
at://did:plc:xpxuck37hg5dyskxzcu5q5zv/app.bsky.feed.post/3movh32usc227,2026-06-22 17:49:03.002000+00:00,Sweet apple (mild blood warning) . . . #twijack #mlp #twilightsparkle #applejack,16,56,2026-06-22,0.0389,negative
at://did:plc:6fpdoxj4zydgzuizgiaqvmu6/app.bsky.feed.post/3movructqhc2w,2026-06-22 21:02:07.639000+00:00,I need to find the next Apple stock cuz I’m not Rich Yett,4,53,2026-06-22,0.0001,negative
at://did:plc:bwvd55e4hsxpuxa5ikrfgqgo/app.bsky.feed.post/3movsrqufec2w,2026-06-22 21:18:35.419000+00:00,"Trailer drops tomorrow! The Dink — a new comedy movie starring Jake Johnson, Mary Steenburgen, Ed Harris, Andy Roddick, Patton Oswalt, Chloe Fineman, Chris Parnell and Aaron Chen, with Ben Stiller. Coming July 24 to Apple TV.",20,458,2026-06-22,0.9737,positive
at://did:plc:s2jiq5q6f5uhl7ywqbxtsvmu/app.bsky.feed.post/3moto6lw2cq2r,2026-06-22 00:50:58.217000+00:00,I can smell this room,41,609,2026-06-22,0.9989,positive
at://did:plc:pely5ldeyrd4oynl5kw4a336/app.bsky.feed.post/3movjfqmh2s2q,2026-06-22 18:30:48.809000+00:00,striped apple... #oc #fankid #tainyami,5,19,2026-06-22,0.0056,negative
at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3motusxegas2s,2026-06-22 02:49:43.800000+00:00,I refuse to buy weed from a place that looks like an Apple Store,7,139,2026-06-22,0.0004,negative
at://did:plc:biqottjv7ae2mskvubgxlj4d/app.bsky.feed.post/3movhdcgpzs2f,2026-06-22 17:53:39.367000+00:00,I know the Mets can be trying but I will love them forever so here’s a little home run apple to bring good spirits 🍎 @mets.com,2,38,2026-06-22,0.9999,positive
at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3movlfkr2dk2l,2026-06-22 19:06:30.174000+00:00,"A security firm published a working exploit on June 18 that permanently breaks the security foundation of a large range of previous gen Apple iPhones, iPads, and Watches. It cannot be fixed with a software update, ever. The code is publicly available. Here’s what I surmise so far about the risk.",335,702,2026-06-22,0.0064,negative
at://did:plc:ddvus7otnqtlh7fdooxm6qat/app.bsky.feed.post/3moux6qiqr22u,2026-06-22 13:04:46.476000+00:00,Pretty neat how Apple bought Dark Skies just to kill it. nightingaledvs.com/dark-sky-wea...,4,51,2026-06-22,0.0068,negative
at://did:plc:b4eicqrguc4by4jxy5bns54h/app.bsky.feed.post/3mov5lpsyvk25,2026-06-22 14:59:24.420000+00:00,#MagentaMonday #dailyflowers 🌱 #flowerreport #bloomscrolling Geraniums.,6,81,2026-06-22,0.9121,positive
at://did:plc:tucffrgmleomicqj6nkdewb2/app.bsky.feed.post/3movej2jw3224,2026-06-22 17:03:11.181000+00:00,pork chops and apple shaush for lunch.,2,48,2026-06-22,0.0097,negative
at://did:plc:rtfwrzlbsmr6vn4dvr3llznj/app.bsky.feed.post/3motv5obfyk2o,2026-06-22 02:55:43.363000+00:00,"Low key kinda hyped about Apple Machine Learning Research. Obviously, they're not great at training models. But apple really does have a huge incentive to make local and super-cheap models viable: machinelearning.apple.com/research/epi...",6,86,2026-06-22,0.0062,negative
at://did:plc:7nwrfs6w777us6o64vnckx7r/app.bsky.feed.post/3motvojvg622y,2026-06-22 03:05:09.198000+00:00,"I'm getting a Golden Apple Smoothie, anyone else want one",5,52,2026-06-22,0.9746,positive
at://did:plc:k7rycegpdbzriodqmgd6b4rh/app.bsky.feed.post/3movlyg5jgk2r,2026-06-22 19:17:02.849000+00:00,She's one apple size 🤏🏻 #wha #witchhatatelier #とんがり帽子のアトリエ #Δ帽子,8,31,2026-06-22,0.0129,negative
at://did:plc:puliavzmzvwu2km2m3lgti6k/app.bsky.feed.post/3motqbnxa7c2d,2026-06-22 01:28:28.523000+00:00,Fuji ref! I absolutely love this lad ;v; #furry #fursona #apple #dragon #furryart #digitalart,13,87,2026-06-22,0.9999,positive
at://did:plc:hcnbfrpsu22xmukiftslokfj/app.bsky.feed.post/3movaqsdcls2t,2026-06-22 15:55:56.051000+00:00,"Widow's Bay is GOOD, holy shit. Apple TV is putting out bangers left and right.",3,38,2026-06-22,0.9996,positive
at://did:plc:qruaxn2eewkli7hsvzxo5hwf/app.bsky.feed.post/3movkhuayuc22,2026-06-22 18:49:53.502000+00:00,$3800 apple what are you smoking,0,14,2026-06-22,0.0137,negative
at://did:plc:x6uz7rq7tltmc7ktibseau2w/app.bsky.feed.post/3moupouypuk2e,2026-06-22 10:50:38.127000+00:00,The apple doesnt fall far from the tree or whatever,2,22,2026-06-22,0.868,positive
at://did:plc:k2vj6detgsgrzndtcbby2vpq/app.bsky.feed.post/3mow3g2h6jc27,2026-06-22 23:53:06.498000+00:00,"Apple TV, please remake the sandbaggers, thanks",0,11,2026-06-22,0.9972,positive
at://did:plc:zzyjtseb6botuqcjrqp2he6k/app.bsky.feed.post/3movu4raz3s23,2026-06-22 21:42:38.676000+00:00,Snatching back progress and equality gains is as American as apple pie and genocide.,4,15,2026-06-22,0.0022,negative
at://did:plc:nknitr2r7wd7fao2v7cpi5hn/app.bsky.feed.post/3moumx72wgk23,2026-06-22 10:01:35.897000+00:00,"Happy Monochromatic Monday, new Nasty Pig Candy Apple Swim Briefs😈🐷",0,30,2026-06-22,0.9973,positive
at://did:plc:j2kmiyhld5btzozgzwy3lc2m/app.bsky.feed.post/3mou2algfi226,2026-06-22 04:26:49.752000+00:00,…. nice,0,44,2026-06-22,0.9999,positive
at://did:plc:n62b3z6w6oimqxiyp6o5fuws/app.bsky.feed.post/3mov6q6zbv22l,2026-06-22 15:19:48.306000+00:00,"Day 1: Dad mugs Won't be doing day 7, just until 6 ^_^💧 #radioapple #hazbinhotel #radioappleweek2026",22,157,2026-06-22,0.0054,negative
at://did:plc:metos4p2yzc3tcdu6h7kszfz/app.bsky.feed.post/3mouu6anzfk2h,2026-06-22 12:10:48.646000+00:00,The iPhone weather app is so convenient...and utterly useless. Today it shows no rain before 6 pm even as it says there's a flood watch at 2 pm. It's this bad every day. If only Apple had massive profits and could afford a real weather forecast...,25,314,2026-06-22,0.0001,negative
at://did:plc:y5b25gzrifvbbckjnsgi2zxo/app.bsky.feed.post/3movmsfd2jk2s,2026-06-22 19:31:34.422000+00:00,"The saddest part is: this thing's actually pretty damn cool, but EVERY chance it was supposed to have just got utterly eviscerated. And yet, it's still less of a ripoff than anything from Apple.",13,64,2026-06-22,0.0367,negative
at://did:plc:tgj26lm4p27ouvm33oljt3ik/app.bsky.feed.post/3movmyqjkm22g,2026-06-22 19:35:07.448000+00:00,Our residency call for the 26/27 academic year is live! The theme this year is Creative Misuse - interpret as you will. Read the full prompt: https:// drive.google.com/file/d/16zB-7J4UoajGAooans30yEgQKlzys2hD/view Fill out the application: https:// forms.gle/KNfcAGBVCbyURiWJA,24,39,2026-06-22,0.0054,negative
at://did:plc:dynio55xqxxqnlp23sfwhe6a/app.bsky.feed.post/3movrfpdkuk2u,2026-06-22 20:53:57.427000+00:00,"When Epic sued Apple, you could smell the hypocrisy coming a mile away...",2,11,2026-06-22,0.001,negative
at://did:plc:3f3jeurcrxwts5vyfp3wzb3g/app.bsky.feed.post/3mow25uud5s2e,2026-06-22 23:30:38.457000+00:00,LOGIN BONUS: One Apple Be sure to log in tomorrow to receive your next bonus!,4,17,2026-06-22,0.9161,positive
at://did:plc:67pmln5vjuciyf6fgxbb7wzu/app.bsky.feed.post/3movll6s3ei22,2026-06-22 19:09:38.033000+00:00,Nothing like updating to macOS 27 beta 2 at the Apple Store,0,17,2026-06-22,0.0078,negative
at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3movm2smfac2l,2026-06-22 19:18:23.053000+00:00,"Why no software update can fix it: Every Apple device contains a small permanent piece of code called SecureROM - physically etched into the chip at the factory - that runs before iOS loads. SecureROM cannot be updated after manufacturing, so no patch is really possible.",14,118,2026-06-22,0.0004,negative
at://did:plc:nknitr2r7wd7fao2v7cpi5hn/app.bsky.feed.post/3moumwjiqik23,2026-06-22 10:01:13.268000+00:00,"Happy Monochromatic Monday, new Nasty Pig Candy Apple Swim Briefs😈🐷",1,22,2026-06-22,0.9973,positive
at://did:plc:f6yzeddlu7zjqbthmn37yvom/app.bsky.feed.post/3mouykvymok2c,2026-06-22 13:29:28.630000+00:00,"the venue across the street from the bar where i watched game 5 hosted a band called ""prostitute"" on june 13 so apple photos has named the automatically generated albums of photos from that night ""prostitute concert"" for me and all my friends",5,162,2026-06-22,0.0032,negative
at://did:plc:noxb3zjbeyua5hnqbqvup5i4/app.bsky.feed.post/3movgk4y4wc2k,2026-06-22 17:39:34.789000+00:00,I’m not planning on upgraded my phone any time soon but when I do idk that I’d stick with Apple. I’m super engrossed in the Apple system with an Apple Watch and iPad but I feel like my phone just fails in tooooo many ways for how insanely expensive it is and I’m over the updates breaking shit,0,15,2026-06-22,0.0001,negative
at://did:plc:k6kg5ccozcphfcmp4zyx3s64/app.bsky.feed.post/3movi23kcf226,2026-06-22 18:06:23.901000+00:00,"The team at Valve told me that they straight up could not get some of this stuff at any price. Also, despite being a ""big"" company, their hardware division does not have the same supply chain leverage that Apple or Nintendo has. bsky.app/profile/lizr...",7,111,2026-06-22,0.0002,negative
at://did:plc:tbnrtasq73cfnuwyl6in3rhl/app.bsky.feed.post/3mouenbj3d225,2026-06-22 07:32:52.981000+00:00,left nin playing on apple music on my other computer while i went to do work and when i came back the autoplay was doing marvel movie soundtracks. fuck steve jobs..,0,118,2026-06-22,0.0004,negative
at://did:plc:3qyo7oxs6jmklqro3cnexgfl/app.bsky.feed.post/3mov7sqithk27,2026-06-22 15:39:07.500000+00:00,"Cyndi Lauper left home at 17 carrying ""a paper bag with a toothbrush, a change of underwear, an apple, and a copy of Yoko Ono's book Grapefruit""",2,44,2026-06-22,0.0022,negative
at://did:plc:66c7ye4qozjrbpxn23rjfbcv/app.bsky.feed.post/3movrtauy3k25,2026-06-22 21:01:32.020000+00:00,Finally found a serviceberry bush and in a location I visit yearly and omg these suckers are good. Like a less dense blueberry/apple,0,25,2026-06-22,0.9989,positive
at://did:plc:cetzebfuqdnnbyitt63mrhck/app.bsky.feed.post/3movmjjulnc2w,2026-06-22 19:26:37.201000+00:00,(painful crunching noises) maybe putting a (uncomfortable sound of chewing sand) bunch of eggshells from boiled eggs on the (sound of spitting out sand) same plate as juicy and sticky apple slices wasn't (cough) my brightest idea (sound of throwing up) (sound of throwing up) (sound of throwing up),6,108,2026-06-22,0.0003,negative
at://did:plc:nywb5oene54cllowkfwouxzz/app.bsky.feed.post/3movmductjs2l,2026-06-22 19:23:26.827000+00:00,"Secure Enlave is NOT immediately affected. Apple devices contain a separate isolated component, the Secure Enclave, that handles passcodes, Face ID, and encryption keys. This exploit does not directly breach it, so a successful attack is not an instant data dump. It's still pretty bad, though.",11,94,2026-06-22,0.0005,negative
at://did:plc:wgkjw2elffmg6jenkougz2mv/app.bsky.feed.post/3mousrgj73k2y,2026-06-22 11:45:44.831000+00:00,I’m assuming Apple now owns the rights to being British Prime Minister as there seems to be inbuilt obsolescence that kicks in around the two year mark,8,52,2026-06-22,0.0181,negative
at://did:plc:d5joygxrwyicghnfpwsrx6bi/app.bsky.feed.post/3movvfrejok2i,2026-06-22 22:05:34.523000+00:00,also: im not sure about this weird food you call an apple,0,10,2026-06-22,0.0002,negative
at://did:plc:zsyet622yg22uzy7br5zyltl/app.bsky.feed.post/3movjqzrbgc2j,2026-06-22 18:37:07.520000+00:00,"Fat Horse No. 8 It’s the year of the horse and I’ve always been a horse girl at heart, so I’m finally taking advantage of the excuse to fill the world with fat little horses! These felted friends are the size and shape of an apple, and if you have any apples to share I’m sure they’d help you out!",70,218,2026-06-22,0.9984,positive
at://did:plc:wie6s34baaupvunlv6dfxxqx/app.bsky.feed.post/3mov4ubvmv32a,2026-06-22 14:46:18.029000+00:00,i'm gonna cry,0,46,2026-06-22,0.0031,negative
at://did:plc:wie6s34baaupvunlv6dfxxqx/app.bsky.feed.post/3motnvkgnit2a,2026-06-22 00:45:54.711000+00:00,it's so close,0,41,2026-06-22,0.9997,positive
at://did:plc:cayr3rg377qvqnq6d36mwwoo/app.bsky.feed.post/3mow2e4ilxk27,2026-06-22 23:34:07.771000+00:00,Jeff Hiller has been nominated as an Elevator.,1,30,2026-06-22,0.9988,positive
at://did:plc:dy46rsfcnfooipubpwvop74p/app.bsky.feed.post/3movc5mvtf22d,2026-06-22 16:21:00.317000+00:00,"sometimes breakfast is a coffee, water and an apple and sometimes lunch is also a coffee water and an apple... 😏and a banana",0,7,2026-06-22,0.2303,negative
at://did:plc:nvzd2eirhpswkaubz3joljjl/app.bsky.feed.post/3motvcyr3zk2j,2026-06-22 02:58:42.132000+00:00,Cooking… #WIP #nrokArt #oc #ocSky #nsfw #nsfwArt,8,55,2026-06-22,0.0118,negative
at://did:plc:wt4lr5gjv3zn4wsxt7tbsx7q/app.bsky.feed.post/3mouvzf7j6c2a,2026-06-22 12:43:53.125000+00:00,Dragon Adventurer Mouse Apple Note for a silly future pic,1,10,2026-06-22,0.8033,positive
at://did:plc:b4eicqrguc4by4jxy5bns54h/app.bsky.feed.post/3movrmd6uek2y,2026-06-22 20:57:39.568000+00:00,"So lovely— a reminder of my mother, And of walks with my brother, from four years ago, Still etched in my memory. #PaintByWords #WaterLily #dailyflowers 🌱 #flowerreport #bloomscrolling From my 2022 album, taken during my visit to Coimbatore, India.",9,120,2026-06-22,0.9999,positive
at://did:plc:wnm4h6zuem5ojehwenreq7of/app.bsky.feed.post/3movcahuiyc2f,2026-06-22 16:22:35.691000+00:00,"Wanted to try a different painting style, and what better way of doing that than to color this sketch of my take on Apple Girlington in if she were a Deltarune darkner? Anyways, DELTARUNE TOMORROW!!",7,24,2026-06-22,0.0005,negative
at://did:plc:uvmi3wcofigynpcu6wuouht2/app.bsky.feed.post/3movgwr3klk24,2026-06-22 17:46:38.515000+00:00,"When the Chapter 5 is coming and the future's looking bright, Place up your Bets for the Secret Fight #deltarune #deltarunetomorrow",7,37,2026-06-22,0.0828,negative
at://did:plc:wie6s34baaupvunlv6dfxxqx/app.bsky.feed.post/3moumh6wpld2a,2026-06-22 09:52:38.890000+00:00,"i was supposed to do something important today but my calendar only says ""mcdonalds apple pie""",3,24,2026-06-22,0.0019,negative
at://did:plc:62iwbymszinz6obykcghkd6y/app.bsky.feed.post/3movgk2cri22r,2026-06-22 17:39:31.992000+00:00,No big titty anime wifus today…Today I draw…APPLE! #art #timelapse #digitalartㅤㅤㅤ,2,12,2026-06-22,0.0041,negative
at://did:plc:meeem2tw5oxba4ji7d23i476/app.bsky.feed.post/3mov6m6z7o22f,2026-06-22 15:17:34.068000+00:00,☀️Breakfast☀️ goat yogurt apple apricots banana blueberries cranberries figs granola grapes passionfruit + honey strawberries,0,11,2026-06-22,0.0843,negative
