tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:tu2hhnwpg6f4oifhzahyshpz/app.bsky.feed.post/3mmi25p3fus2i,2026-05-22 23:02:52.754000+00:00,Hummingbird and apple blossoms.,8,42,2026-05-22,0.9992,positive
at://did:plc:hwx5znbasuewzqhcrpnrtzlx/app.bsky.feed.post/3mmhvcr6xx22b,2026-05-22 21:36:14.068000+00:00,apple emolga feat tuna's emolga,6,70,2026-05-22,0.9937,positive
at://did:plc:273qek7n6alnjhvt2pke4noo/app.bsky.feed.post/3mmhyepm3os2y,2026-05-22 22:31:00.738000+00:00,Tried to take a photo of my fancy apple turnover and caught a thief instead,15,104,2026-05-22,0.0003,negative
at://did:plc:q4govg4z5u2lqtyno2pkj4zm/app.bsky.feed.post/3mmhv3zc3xk2y,2026-05-22 21:32:27.695000+00:00,Skittish horsegirl nervously approaching the apple flavoured weed gummy.,6,59,2026-05-22,0.0068,negative
at://did:plc:xpv3e2ilyrolc6frwzaftumt/app.bsky.feed.post/3mmhjho4wxk2g,2026-05-22 18:04:13.734000+00:00,apple outlaw #mlp #mylittlepony,12,54,2026-05-22,0.0031,negative
at://did:plc:64mdicpo7sq4k5bx2z3m2jo6/app.bsky.feed.post/3mmhod4twc22q,2026-05-22 19:31:10.062000+00:00,serving suggestion,0,97,2026-05-22,0.9953,positive
at://did:plc:jmft4dcx7gbrmfm7geffimip/app.bsky.feed.post/3mmhxufhc2c2a,2026-05-22 22:21:53.235000+00:00,🍎👁️ #everafterhigh,12,23,2026-05-22,0.0604,negative
at://did:plc:a57sx3ucgklrcb32cobtphym/app.bsky.feed.post/3mmhsisdjqs2a,2026-05-22 20:45:55.384000+00:00,Shrinking on Apple tv,0,17,2026-05-22,0.0003,negative
at://did:plc:etxmcp4e7hi5ogmlx5gyfl2q/app.bsky.feed.post/3mmhpul4el223,2026-05-22 19:58:49.233000+00:00,There’s a golden worm in my golden apple… a belated #weeklypixels #pixelart #ドット絵,4,36,2026-05-22,0.9973,positive
at://did:plc:6mcrry42yeqltm4smrmdpakh/app.bsky.feed.post/3mmhwnddps224,2026-05-22 22:00:02.390000+00:00,POV: She stole your apple! 🍎 What do you do? My answer coming very soon! 🔜 #myart #pokemon #anipoke #emolga #bestwishes #gen5 #illustration,13,42,2026-05-22,0.0065,negative
at://did:plc:terlclinzmnrir4nhprzgtv3/app.bsky.feed.post/3mmhuqqaeac23,2026-05-22 21:26:09.099000+00:00,Ground effect Apple Juice,0,13,2026-05-22,0.9996,positive
at://did:plc:vq2vprds7shg2i6udgwmlnuh/app.bsky.feed.post/3mmi26snook2d,2026-05-22 23:03:30.106000+00:00,"Time, now available on YT Music, Spotify, Apple Music and Amazon Music 🎨// @acry-art.uk",9,16,2026-05-22,0.1203,negative
at://did:plc:qzgy45vpvfpvbjsqhqjapghf/app.bsky.feed.post/3mmi35czz2223,2026-05-22 23:20:33.921000+00:00,if that apple robot from Wall-E was a car,0,9,2026-05-22,0.0008,negative
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mmhxiuhf652u,2026-05-22 22:15:26.029000+00:00,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts:",3,26,2026-05-22,0.0143,negative
at://did:plc:d7qq4ucfnqd6btk7jiw2ifk5/app.bsky.feed.post/3mmhtwybpss2j,2026-05-22 21:11:45.083000+00:00,Guadalajara and Monterrey are on apple maps transit!!,0,10,2026-05-22,0.9946,positive
at://did:plc:mtugkkejen4xcei7nlpadwes/app.bsky.feed.post/3mmhafar6r22r,2026-05-22 15:21:48.895000+00:00,"But Human, what if you shared some of your breakfast apple!? #CorgiCrew",1,68,2026-05-22,0.0105,negative
at://did:plc:nguqrn7qn2d5fsr3tlq774qz/app.bsky.feed.post/3mmhhyzzrrs2o,2026-05-22 17:38:09.163000+00:00,#5debutalbums9599 1. Gomez 2. Garbage 3. Fiona Apple 4. Air 5. White Stripes,1,50,2026-05-22,0.0181,negative
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mmi4jvuuji2w,2026-05-22 23:45:29.792000+00:00,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts:",0,18,2026-05-22,0.0143,negative
at://did:plc:3eqxlmdbtyj6bd337y3mjkso/app.bsky.feed.post/3mmhmwlg3pk2a,2026-05-22 19:06:15.412000+00:00,"I've added my orchard and allotment themed landscape into a hoop frame I've had for a long while and I love how it looks! I think I may have to sell this aerial embroidery along with it, I think its such a perfect match for the landscape 😊 what do you think?",55,251,2026-05-22,0.9997,positive
at://did:plc:5dic27ocbqannaaqxkwcodnq/app.bsky.feed.post/3mmhyvksff227,2026-05-22 22:40:26.138000+00:00,"It suits the western political and media establishment to pretend that Ben-Gvir is an outlier, and extremist, a 'bad apple'. If they acknowledged that he is just a brazen face of the genocidal Israeli rogue state, they might feel pressured into acting on international law and human rights.",27,55,2026-05-22,0.0006,negative
at://did:plc:ghxjet52567zon7fhdy6rjnx/app.bsky.feed.post/3mmhxhsmpys2g,2026-05-22 22:14:50.837000+00:00,Apple jack is that you,0,4,2026-05-22,0.9977,positive
at://did:plc:667oi2iydhxrlfzgbgwfsfa3/app.bsky.feed.post/3mmhlh5er422g,2026-05-22 18:39:43.622000+00:00,new sonico figure!! she is very tiny one apple tall but idk if she is like insensitive rip </3 #supersonico #figure #anime #yuri,1,34,2026-05-22,0.0042,negative
