tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:3zhzw4eijxzodry3keq7vf3l/app.bsky.feed.post/3mpvfj4t3bs2k,2026-07-05 10:46:18.954000+00:00,My Dutch apple pies. #SundayPixSpice,161,3112,2026-07-05,0.0239,negative
at://did:plc:pqlugn3bmgyq3pcxvdesn3ho/app.bsky.feed.post/3mpwlmu7a3s2p,2026-07-05 22:08:26.316000+00:00,Apple pencil broke so I cant finish this unfortunately,43,414,2026-07-05,0.0002,negative
at://did:plc:va4r3fom6t4wecx2kefihhiy/app.bsky.feed.post/3mpwj2vvqnk2x,2026-07-05 21:22:36.640000+00:00,Instream commission for Apple! ⭐ picarto.tv/SliimeyNiigh... [ #furry #lgbtq+ #nsfwart #comm #artistsupport #pride ],36,178,2026-07-05,0.0028,negative
at://did:plc:7f47gt6tdmymmvs6q5afqc2g/app.bsky.feed.post/3mpvua2xwak2l,2026-07-05 15:09:41.154000+00:00,"""bad apple""? i think it tastes quite good actually",31,122,2026-07-05,0.9969,positive
at://did:plc:omg6waohyjtej3bppimjmqel/app.bsky.feed.post/3mpwct4rq422s,2026-07-05 19:30:52.969000+00:00,I cannot be trusted with a box of apple cider donuts,4,109,2026-07-05,0.0024,negative
at://did:plc:mm5ebihpjvtrdunomulbls5m/app.bsky.feed.post/3mpwkde4tu22r,2026-07-05 21:45:13.736000+00:00,"worst part is, all the people who weren’t good at throwing apples are wagging their fingers at the apple throwers like it’s somehow their fault. “maybe you should have thought about where apple throwing could lead,” they say to the corpses",3,123,2026-07-05,0.0001,negative
at://did:plc:lzyp6qjpmjwpqgszkplbju53/app.bsky.feed.post/3mpvto6p5hc2y,2026-07-05 14:59:41.080000+00:00,RAMmaggedon comes for Apple! basicappleguy.com/basicapplebl...,2,33,2026-07-05,0.0029,negative
at://did:plc:f6rlv45npycqfbhhhz2zkf7m/app.bsky.feed.post/3mpucggkdes2n,2026-07-05 00:18:27.523000+00:00,"Baseball, Hot Dog, but no Apple pie. #obligatoryrestroomselfie",2,64,2026-07-05,0.0034,negative
at://did:plc:bglzcf67dax6aptdyxgrs45d/app.bsky.feed.post/3mpvwo54vl22e,2026-07-05 15:53:20.659000+00:00,green apple or blue raspberry flavors available,7,34,2026-07-05,0.9967,positive
at://did:plc:v5vphilwcf6nunioeyrpxw6g/app.bsky.feed.post/3mpw6suik2s2k,2026-07-05 18:19:09.308000+00:00,ah crap,0,88,2026-07-05,0.0001,negative
at://did:plc:r5qqbgz6n5huvcsvzzm6fsit/app.bsky.feed.post/3mpvw4zbokc2v,2026-07-05 15:43:46.197000+00:00,Fiona Apple did the title sequence for ‘Lucky’,5,33,2026-07-05,0.9994,positive
at://did:plc:muhesxre7yfcuqi5ss2fskjc/app.bsky.feed.post/3mpwbhr2ksk2c,2026-07-05 19:06:37.832000+00:00,Zoltar takes Apple Pay,37,257,2026-07-05,0.234,negative
at://did:plc:daz3pum2uzk5znrnt76nno5n/app.bsky.feed.post/3mpwjqpj3dc24,2026-07-05 21:34:48.138000+00:00,apple spider vinegar,1,12,2026-07-05,0.0022,negative
at://did:plc:il5ajd3xiysg4zhzmtn62vii/app.bsky.feed.post/3mpwfscgrz227,2026-07-05 20:24:06.561000+00:00,An apple a day keeps the doctor away! #westie #dogsofbluesky,3,35,2026-07-05,0.8351,positive
at://did:plc:kd7nublhjvbigmsk57xf4p37/app.bsky.feed.post/3mpvbnhcdes2n,2026-07-05 09:37:09.189000+00:00,"i love that masculine/androgynous really big-bellied apple bodytype on ladies, especially myself",10,69,2026-07-05,0.9998,positive
at://did:plc:pqgx4asloys3v7caheovzm42/app.bsky.feed.post/3mpw6mkgd4k2c,2026-07-05 18:15:37.427000+00:00,apple watch implies existence of apple warning,1,9,2026-07-05,0.0056,negative
at://did:plc:rj7zv7h367rk4vj7liwsqbrv/app.bsky.feed.post/3mpvosquunm2b,2026-07-05 13:32:45.658000+00:00,It's such nasty work from Apple TV/F1 to absolutely bury the Sky feed and push the state media one,1,48,2026-07-05,0.0002,negative
at://did:plc:jod2w5jcdkgvnvve5afq2tyb/app.bsky.feed.post/3mpwd3m7pbk2i,2026-07-05 19:35:37.590000+00:00,"So apparently Russian soldiers are now living in my maternal grandma’s house. The one that belongs to me, where I spent my childhood. They cut down all the trees. The green apple I liked to climb and read books at, cherry trees, the two apricots, walnut trees, pear trees, plum tree, everything",167,685,2026-07-05,0.9801,positive
at://did:plc:67pmln5vjuciyf6fgxbb7wzu/app.bsky.feed.post/3mpvmqw75co2y,2026-07-05 12:55:55.860000+00:00,Thank you for that summary Apple Intelligence,0,12,2026-07-05,0.9998,positive
at://did:plc:un7ax3cmaqemchu5tsqnymts/app.bsky.feed.post/3mpwrdroaak2n,2026-07-05 23:50:44.131000+00:00,"Google, Facebook, Microsoft, Amazon, Apple, y'all have enough money now. Just stop trying to sell me stuff. Give it a rest",2,47,2026-07-05,0.0017,negative
at://did:plc:kkf4naxqmweop7dv4l2iqqf5/app.bsky.feed.post/3mpwg6c2szc2e,2026-07-05 20:30:48.833000+00:00,"The control Apple exercises over their ecosystem honestly sucks, my partner's working on an iOS audio plugin project and they have to reinstall it once a week unless they enrol in the $99 per year Apple Developer Program. 99 bucks a year! To write code for your own devices! That's utterly criminal.",5,44,2026-07-05,0.0002,negative
