tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:gfrbfsrvatqnqgur5a5ixskv/app.bsky.feed.post/3mja6x5ewoc2i,2026-04-11 15:51:48.772000+00:00,#usingupoddsandsods fruit and veg traybake today (see Alt Txt) 📷 🍜 #foodsky #cooking #bakesky #food #cooksky #baking #Photography #BlueskyPhotography #PhotographersUnited #Homemade #Dinner #FoodPhotography,0,10,2026-04-11,0.0053,negative
at://did:plc:noqizn7dphc2gfl3vfrc5z4b/app.bsky.feed.post/3mjanppyu422g,2026-04-11 20:16:06.056000+00:00,War alma and apple,0,0,2026-04-11,0.2497,negative
at://did:plc:woqezerct2uiqwc7vlkopxoa/app.bsky.feed.post/3mja34m3nck2p,2026-04-11 14:43:17.067000+00:00,The Magic Trackpad is cool because it can be placed in an ergonomic position and I can switch between it and a mouse to change stresses on my sorry finger joints. It's even bigger than the MacBook trackpad and very responsive. Integration between Apple products just works - a relief after Windows,0,3,2026-04-11,0.9998,positive
at://did:plc:q22spiqm45bj3pp2whpvyzlo/app.bsky.feed.post/3mjawhkdkf22y,2026-04-11 22:52:35.357000+00:00,lol yes i corrected it elsewhere but when you turn off apple intelligence on your phone it thinks basic words are misspelled rare words lol,0,2,2026-04-11,0.0006,negative
at://did:plc:b3q42eixbkfnbxmw6eyo2baw/app.bsky.feed.post/3mjaixtss4k2a,2026-04-11 18:51:09.779000+00:00,But what if you need to help a Nigerian Prince stuck at the airport? Who will send him apple gift cards so he can get to his destination???,0,3,2026-04-11,0.0003,negative
at://did:plc:6tbaaw3w5mdfg2n32dbkymmj/app.bsky.feed.post/3mjarpghnzlt2,2026-04-11 21:27:28+00:00,"I just realized: Liquid Glass is Apple2026's attempt at injecting FUN into macOS, but Apple is so paranoid that it won’t just open the gates to third-party hacks. Instead we have Enforced Fun. I remember that T shirt: “I am having Enforced Fun” -- I think it was for an offsite (does Apple do […]",2,3,2026-04-11,0.0016,negative
at://did:plc:jgfzqstk7dqi577z37snsogv/app.bsky.feed.post/3mjaro4yrgq2h,2026-04-11 21:26:44.876000+00:00,"Here's the universal link to launch this episode in your favorite app: Apple, Spotify, YouTube, iHeart and more. https://www.podswit.ch/p/i/e/1528594034/1000756315732",0,0,2026-04-11,0.9731,positive
at://did:plc:qsrt4rcplw2zvizvna34tjua/app.bsky.feed.post/3mjatec6inc2e,2026-04-11 21:57:04.914000+00:00,a first step to support the Towson Apple store union: actionnetwork.org/letters/tell...,3,5,2026-04-11,0.9866,positive
at://did:plc:xmjcuahcvssqmifumuyu5vyb/app.bsky.feed.post/3mjau43zx7s2y,2026-04-11 22:10:23.779000+00:00,This is only good news. This is also why I love using Apple. www.apple.com/environment/,0,0,2026-04-11,0.971,positive
at://did:plc:vfsry6mcf2jyw7hzfnf65iyw/app.bsky.feed.post/3mjak4fmzms24,2026-04-11 19:11:36.422000+00:00,Our Apple tree after I’ve washed it. 🚿🧽 The neighbours always give me funny looks but I ignore them and usually carry on talking to the cat. 😊 #Nature #Garden #Apple #Tree,0,16,2026-04-11,0.0257,negative
at://did:plc:soeiihjik7qwkndz4vckym3a/app.bsky.feed.post/3mjai2ticp22g,2026-04-11 18:34:56.356000+00:00,🟢 Guide: How To Print 📧Emails📧 From an Apple iPhone or iPad (2026 Guide) Shows All iOS Versions Up To iOS 26🟢 #apple #iPhone #iPad #iOS26 See Video Below: 👇👇👇👇👇👇👇👇👇 youtu.be/DNEa3mlXMEs,0,0,2026-04-11,0.0051,negative
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mj6patkv542p,2026-04-11 01:36:22+00:00,#NowPlaying 🕦 11:36 am 🎵 All I Did Was Dream Of You 🧑‍🎤 beabadoobee 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-11,0.0687,negative
at://did:plc:nb6wgqywpdy23gspm7ggjeig/app.bsky.feed.post/3mj73bkk6is2j,2026-04-11 05:13:23.480000+00:00,Fucking MacOS 26 glASS just fucked up rendering THE GODDAMN TERMINAL. The text was all squiggles until I highlighted it and caused it to re-render. Fucking TEXT y’all. We have been able to reliably render text on a screen since 1970. Apple has fixed that with glASS. Hail Vibe Coding!,0,0,2026-04-11,0.0003,negative
at://did:plc:xtdwlqik2rrphkjicrasnbc4/app.bsky.feed.post/3mj7so6nefk2w,2026-04-11 12:12:03.257000+00:00,(Continued 2/3) 🔸Packed Preview Show (free) w/ Calen Carr on Apple/Spotify/YouTube: podcasts.apple.com/us/podcast/p... 🔹Neymar ($)? www.patreon.com/posts/source... 🔸Preview notebook ($): www.patreon.com/posts/notebo...,0,2,2026-04-11,0.0015,negative
at://did:plc:tusj43dz56pmhimprvkgyf6k/app.bsky.feed.post/3mj7vy57qnc2r,2026-04-11 13:11:18.546000+00:00,It is 100% where we are going and the view that Apple has taken. You can probably solve 99% of all queries with a local LLM on chip and for the remaining 1% you route to an AI datacenter. Google’s search business dies but instead collect royalties for installed Gemma models on iPhones.,0,0,2026-04-11,0.0004,negative
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mj6vdrni3c24,2026-04-11 03:27:00+00:00,#NowPlaying 🕐 1:27 pm 🎵 Be That To You 🧑‍🎤 Mel Blue 💿 nomorejacketplease 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music,0,0,2026-04-11,0.0162,negative
at://did:plc:u4gngygg2w5egsigxu5g7byu/app.bsky.feed.post/3mj76bz2qas2j,2026-04-11 06:07:19.915000+00:00,"wtf, was watching last day of apple tv, only few minutes left of episode, suddenly it stopped, with a weird alert",0,1,2026-04-11,0.0029,negative
at://did:plc:cvmiglmy6ebifrfoakiwrq6f/app.bsky.feed.post/3mj7wmf6yxk2r,2026-04-11 13:22:37.999000+00:00,Agreed but the drawing program I own is apple only and i bought it like ten years ago and I don't want to switch.,0,1,2026-04-11,0.0141,negative
at://did:plc:eeje7jenyltj2gs2avcrdatt/app.bsky.feed.post/3mjascjlkfp2v,2026-04-11 21:38:08.910371+00:00,Apple at 50: Computing Eras https://blog.ultranurd.net/2026/04/11/apple-at-50-computing-eras/,0,0,2026-04-11,0.0013,negative
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mj7b52ia332h,2026-04-11 06:56:58+00:00,#NowPlaying 🕟 4:56 pm 🎵 Find Xanadu 🧑‍🎤 Alison Goldfrapp 💿 Flux 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-11,0.0144,negative
at://did:plc:bqtklxgao65o3zzlcjufmgb4/app.bsky.feed.post/3mj6ye2bsg72m,2026-04-11 04:21:05.818559+00:00,Mask a pretty hopper's foot with squeeze cheese Dangle some grape apple pies Tranquil and serene until he runs out of supplies,0,2,2026-04-11,0.0014,negative
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mj7yex4hit2h,2026-04-11 13:52:08+00:00,#NowPlaying 🕦 11:52 pm 🎵 Been Thinking About Us 🧑‍🎤 Fractures 💿 Next Summer 🎧 Apple Music / YouTube Music,0,0,2026-04-11,0.1012,negative
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mj7bfyceuw2w,2026-04-11 07:02:43+00:00,#NowPlaying 🕔 5:02 pm 🎵 Do You Really Love Her 🧑‍🎤 Spacey Jane 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-11,0.8551,positive
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mj7e7hqtoc24,2026-04-11 07:52:17+00:00,#NowPlaying 🕠 5:52 pm 🎵 I Love You Out Loud 🧑‍🎤 Larissa Lambert 💿 I'll Love You Out Loud 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-11,0.9983,positive
at://did:plc:refruzsfa4phzmkdmkfxyoix/app.bsky.feed.post/3mj7oi23las23,2026-04-11 10:57:02.187000+00:00,Sunrise before 7 am!,0,5,2026-04-11,0.9745,positive
at://did:plc:yk2kqw4enxgvxsu4hwtho2du/app.bsky.feed.post/3mj7ztn5hzs2c,2026-04-11 14:20:22.444000+00:00,"⠀ ""Oh! You're here, did you get the clothes?"" She is picking out fruits from the cabinet, theres a pear, an apple and some grapes. ⠀",0,0,2026-04-11,0.9963,positive
at://did:plc:h24zwllzdxxxf4mh2hov4yss/app.bsky.feed.post/3mjajslmsns2o,2026-04-11 19:06:07.163000+00:00,12 April | 22:00 (GMT+4) Join Giorgi Rukhadze & Nodar Kharshiladze as they discuss: Ivanishvili’s meeting with Aliyev & his “mouthpiece” Shatirishvili’s prediction of Organ’s defeat Spotify: urli.info/1nhXs Apple: urli.info/1swIe Youtube: youtu.be/nYPM0i9lIYI,0,1,2026-04-11,0.9153,positive
