tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:2k26rh7qzdxhds3tmx7fdcxu/app.bsky.feed.post/3mms5gmhvxk2p,2026-05-26 23:28:10.671000+00:00,apple twinks in YOUR areas?!?!? click now to chat with our delicious fruity fruit boys we promise it's not a scam,1,124,2026-05-26,0.9977,positive
at://did:plc:hmjkyrt6pge5mi6z6phkzqwm/app.bsky.feed.post/3mms3nf5yak2z,2026-05-26 22:56:10.400000+00:00,blehhh #oc #art,36,396,2026-05-26,0.0046,negative
at://did:plc:sf565rmwryazfxvls3xfh3mu/app.bsky.feed.post/3mmrubgd6ms24,2026-05-26 20:44:12.772000+00:00,"Happy birthday, My Sour Apple. #harlequin #TFC #jester #thefreakcircus #art #comic",11,84,2026-05-26,0.9916,positive
at://did:plc:3ak6f6h3f4f5hw2fv32wupdg/app.bsky.feed.post/3mms22thnrs26,2026-05-26 22:27:54.114000+00:00,Soon.,3,62,2026-05-26,0.9987,positive
at://did:plc:j6ssy657ii62h3i5r4zga76c/app.bsky.feed.post/3mms27paoc224,2026-05-26 22:30:37.386000+00:00,The big apple,0,12,2026-05-26,0.9995,positive
at://did:plc:s6yp6jam5og3tftozaw7pjth/app.bsky.feed.post/3mmriomjohc2m,2026-05-26 17:16:50.586000+00:00,I am not buying a fucking apple watch to track my steps. Jesus Murphy.,0,91,2026-05-26,0.0004,negative
at://did:plc:dirjzfgzglbr6ycbb7mffjfy/app.bsky.feed.post/3mms75klkkk2s,2026-05-26 23:58:54.186000+00:00,"Dropped by a ""department store"" to buy a toaster? Were you also looking for some Crystal Pepsi, a Sports Walkman, and an Apple IIc?",0,22,2026-05-26,0.0003,negative
at://did:plc:w6adnkpcgqb67lqi5nxcy7l5/app.bsky.feed.post/3mmrn33uxo22v,2026-05-26 18:35:24.300000+00:00,“We’ve seen the pictures on your phone” You mean these??? Ever since Apple moved the camera button I’ve been taking mad pictures of what looks to be my butt,7,197,2026-05-26,0.0007,negative
at://did:plc:tz4wzl2yjgd3xfr6b63ksjnw/app.bsky.feed.post/3mmrjtd7z3c2n,2026-05-26 17:37:22.344000+00:00,"everyone killing their desktop apps (mostly apple music, which is unusable). phone touch buttons that don't work",0,101,2026-05-26,0.0001,negative
at://did:plc:cwzjesjifumxsnkme2pk3plc/app.bsky.feed.post/3mms2a2chlc22,2026-05-26 22:30:49.051000+00:00,got some old film from 2018 developed and it came in today :p,3,19,2026-05-26,0.9549,positive
