tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:6dgz7wzff4s7h6mehglluabi/app.bsky.feed.post/3mbj7w2mrus2g,2026-01-03 10:41:30.758000+00:00,il l'a annoncé avec un ordinateur sous Windows ou un smartphone Apple? 😇,0,0,2026-01-03,0.0102,negative
at://did:plc:kdfns62ytqwss2hzpuzfk2k7/app.bsky.feed.post/3mbjmhrokzk27,2026-01-03 14:26:10.256000+00:00,The 80s love for shrimp and seafood is poking through. At least it very specifically tells you to not actually cook seafood in the microwave (apart from very quick heating).,0,2,2026-01-03,0.0021,negative
at://did:plc:fatnlxjggn73lzh5eepewhfx/app.bsky.feed.post/3mbjy7m3g6k2e,2026-01-03 17:56:20.857000+00:00,Originally $26.99 Black Apple Charging Station Copy / use this code `YU75VZJA` at checkout Final Price $13.xx joylink.io/4yUVwSw #ad (Deal can expire at any time!) |,0,0,2026-01-03,0.0012,negative
at://did:plc:opsl7x6qhkvyvdikry5u7qcs/app.bsky.feed.post/3mbk4vuf2es2k,2026-01-03 19:20:22.726000+00:00,"Yep, this is one of the reasons I’m currently evaluating moving from Apple Notes to Obsidian.",0,4,2026-01-03,0.997,positive
at://did:plc:xxnnqq3wii7zpjmr3dznrneg/app.bsky.feed.post/3mbjzyyncvk27,2026-01-03 18:28:26.626000+00:00,iPad or iPhone Sound and Audio Problem How To Fix #ipad #sound #audio #howto #help #fix #tricks #apple #iphone #tips youtube.com/shorts/wuHYT...,0,1,2026-01-03,0.0007,negative
at://did:plc:fobhphmvmwzx2ytasfx3xcu5/app.bsky.feed.post/3mbi5eynukk2w,2026-01-03 00:23:31.049000+00:00,"Okay! The sudden desire to wash down a bunch of Popeyes chicken with apple cider! That's a normal concept to affix into a fursona, right?",0,0,2026-01-03,0.1056,negative
at://did:plc:wgtfmqvyxahqggkk6ictsweg/app.bsky.feed.post/3mbi52mef322i,2026-01-03 00:17:42.483000+00:00,Wrapped - Episode 64 - All The Filthy Details The Erotica Communities Podcast Soundcloud on.soundcloud.com/sw81RxZATze6... Apple Podcasts cutt.ly/FtgAEOFI Spotify cutt.ly/QtgAENw2 Patreon cutt.ly/O49H7wc Discord cutt.ly/n4Jom6F,0,0,2026-01-03,0.003,negative
at://did:plc:wxruhjvflvpxdpcc3ikk5qso/app.bsky.feed.post/3mbieu5k5c22y,2026-01-03 02:37:15.681000+00:00,"dumb TV (no cable), >~15y old, + apple TV device",0,1,2026-01-03,0.0005,negative
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mbiayqo22f25,2026-01-03 01:26:18+00:00,#NowPlaying 🕛 12:26 pm 🎵 prIDe 🧑‍🎤 thatboykwame 💿 In A Matter Of Time 🌱 Triple J Unearthed 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-03,0.0244,negative
at://did:plc:m3m7iq3zf2a5dewpj2kscw6f/app.bsky.feed.post/3mbicq2464s2x,2026-01-03 01:59:10.376000+00:00,Somebody must have fucked up their apple counting operations because last I checked it was 2025,0,1,2026-01-03,0.0001,negative
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mbij43lhe72j,2026-01-03 03:52:01+00:00,#NowPlaying 🕝 2:52 pm 🎵 Headlights 🧑‍🎤 horse 🌱 Triple J Unearthed 🎧 Apple Music / Spotify,0,0,2026-01-03,0.0291,negative
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mbik2j3nmg2j,2026-01-03 04:09:32+00:00,#NowPlaying 🕒 3:09 pm 🎵 Easy Goodbye 🧑‍🎤 Emma Louise & Flume 🎧 Apple Music,0,0,2026-01-03,0.021,negative
at://did:plc:g7dacptivxrd355bmrfyvqxu/app.bsky.feed.post/3mbjdv46lr22e,2026-01-03 11:52:33.798000+00:00,and… just in apple news continues to bring the most critical news stories to america!,0,0,2026-01-03,0.9998,positive
at://did:plc:bp6ml567kai6u6oenonw7rtm/app.bsky.feed.post/3mbikagitsc2v,2026-01-03 04:13:36.437000+00:00,"I'm attending Indivisible TX-24's event, “Southlake Apple WWJD Peaceful Protest - Jan 3 - TX-24” - sign up now to join me! #Dobbsanniversary www.mobilize.us/indivisiblet...",3,5,2026-01-03,0.9905,positive
at://did:plc:otunwsfvtjtwx6zy2wkutyaj/app.bsky.feed.post/3mbjr73abys2w,2026-01-03 15:50:46.999000+00:00,The joy of yet another Apple wire ceasing to work on a Saturday afternoon. May need to go to the pub to get phone charged. Why can’t we have bloody good MADE IN ENGLAND phone chargers? #Reform,0,1,2026-01-03,0.0012,negative
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mbjs4kn3aw2q,2026-01-03 16:06:57+00:00,#NowPlaying 🕒 3:06 am 🎵 LIPDANCE 🧑‍🎤 Obongjayar 💿 Paradise Now & Forever 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-03,0.0257,negative
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mbju6nveao23,2026-01-03 16:42:27+00:00,#NowPlaying 🕞 3:42 am 🎵 Royalty 🧑‍🎤 Hermitude & Adrian Dzvuke 🎧 Apple Music,0,0,2026-01-03,0.0175,negative
at://did:plc:tydczkypcbf2hugmggc3qszk/app.bsky.feed.post/3mbkkbj42ps2e,2026-01-03 23:19:32.186000+00:00,"Allowed myself one crash out with everything in the world and my personal life at the moment 🙃 In better news, the Apple Store has my computer and is replacing the screen. And I bought a bunch of books today as retail therapy 😌",0,24,2026-01-03,0.0048,negative
at://did:plc:4z5223jntac6suw7l2d4qk5g/app.bsky.feed.post/3mbk2dqcbak2y,2026-01-03 18:34:26.979000+00:00,"If the AI bubble pops, Apple might be in the best position of all the tech companies, and their failure will become a boon.",0,1,2026-01-03,0.0037,negative
at://did:plc:hfhdcagvgvcyhd6miv6vippw/app.bsky.feed.post/3mbk6rrzfkk2c,2026-01-03 19:53:53.513000+00:00,Whoops I forgot to put the apple turnovers into the fridge earlier Guess I'm going to have to use them up Such a hard life...,0,6,2026-01-03,0.0002,negative
at://did:plc:h6disr7eqpr3ws2eqsd7rnft/app.bsky.feed.post/3mbkjowtugj2r,2026-01-03 23:09:07.761585+00:00,"Apple iPhone 16 (128 Gb) - Preto - Distribuidor Autorizado -- Mercado Livre R$ 4.598,00 Compre aqui ⬇️⬇️",0,0,2026-01-03,0.0097,negative
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mbi6nmgcej2j,2026-01-03 00:44:17+00:00,#NowPlaying 🕦 11:44 am 🎵 So Much Taller 🧑‍🎤 Spacey Jane 💿 If That Makes Sense 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-03,0.0386,negative
at://did:plc:eg2xy2xvnlmf4z75xgvqujc4/app.bsky.feed.post/3mbijexlvqs25,2026-01-03 03:58:14.839000+00:00,"I just binged H/jack on Apple over the last two days. It was very good and very intense. But the ending sucked. No spoilers, just that the classic song Dark End of The Street came on to close it and can studios stop doing that with the baby boomer soundtrack. It's surgeon needs motown trope. 1/2",0,0,2026-01-03,0.0088,negative
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mbixaglwqx22,2026-01-03 08:04:43+00:00,#NowPlaying 🕖 7:04 pm 🎵 Put Your Records On 🧑‍🎤 Corinne Bailey Rae 💿 Corinne Bailey Rae 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,1,2026-01-03,0.0127,negative
