tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:b73umktnqitbsjc4juf2u2ga/app.bsky.feed.post/3mbi2dhyqvc2j,2026-01-02 23:28:58.802000+00:00,ate an apple so good I understood eve.,0,51,2026-01-02,0.9999,positive
at://did:plc:xwryc53hrapyxps73w3caqr6/app.bsky.feed.post/3mbgvwb2rnk2v,2026-01-02 12:37:20.609000+00:00,Apple Miku 🍎,1,3,2026-01-02,0.2051,negative
at://did:plc:kumssaij5bekew5i2h566zu3/app.bsky.feed.post/3mbgrt55anl27,2026-01-02 11:24:00.762914+00:00,記事の要約: ビックカメラのECサイト「ビックカメラ.com」では、「新春2026初売り」を開催中で、セールは1月4日23時59分まで続きます。一部の「新春2026福箱」は1月3日23時59分まで販売されており、特別価格で家電やデジタル製品が提供されています。人気商品には、Appleの「AirPods」やダイソンのファンヒーター、富士通のノートPCなどがありますが、1月2日には完売商品も出てきています。福箱は一人各商品1点限りの販売で、返品や交換は不可です。,0,0,2026-01-02,0.0133,negative
at://did:plc:mvtpizosxu3sh56ytkjaq3x7/app.bsky.feed.post/3mbgs3aqkn222,2026-01-02 11:28:33.084000+00:00,I'm still waiting for Apple to review the last app build so launch is getting delayed.,0,0,2026-01-02,0.0002,negative
at://did:plc:wqrfiwkuun2rfwyb4lfcihns/app.bsky.feed.post/3mbgtts7rqn2p,2026-01-02 12:00:10.318204+00:00,iPhone 17 Pro Max Review: Plus-Sized Fashion Accessory #apple #iphone #iphone17promax #mobilephones #reviews,0,0,2026-01-02,0.0236,negative
at://did:plc:5a66qskqfp5uvtte6fbbck25/app.bsky.feed.post/3mbgwhjtnls23,2026-01-02 12:47:00.244000+00:00,i looked it up because i don't see a world where i have an apple subscription to watch television (i'm a movie girlie mostly) and —okay this would have REALLY creeped me out if i was my sister (whose name is Carol),0,1,2026-01-02,0.0064,negative
at://did:plc:jfpkpxkxhogd4r756ejxk45u/app.bsky.feed.post/3mbgxblsbbk2k,2026-01-02 13:01:34.711000+00:00,Thank you Jen. Wishing the same to you. Make mine lentil soup and apple cake please.,0,2,2026-01-02,0.9997,positive
at://did:plc:4npvma2nvw4b6izhycadsdwl/app.bsky.feed.post/3mbgzb72gtk2r,2026-01-02 13:37:08.830000+00:00,"I’ve rubbed holes into the thighs of all my jeans. If anyone has recommendations for jeans (hopefully a little stretchy and mid-high waisted) for a 5’3” apple shaped size 12-15 person, lemme know 🖤",0,0,2026-01-02,0.0031,negative
at://did:plc:wbwwstyrmp6og2m23k75gqpi/app.bsky.feed.post/3mbhuyclkrk2w,2026-01-02 21:53:15.309000+00:00,"""Baby did you eat your apple?"" ""Kitten you look very handsome today. I'm very lucky to have you.""",0,2,2026-01-02,0.9999,positive
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mbhzkxgjmv2a,2026-01-02 23:14:30+00:00,#NowPlaying 🕙 10:14 am 🎵 O Yeah 🧑‍🎤 End Of Fashion 💿 End Of Fashion 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-02,0.001,negative
