tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:kgfjqdfwuvtorc2xjvmfdrod/app.bsky.feed.post/3mmpndnfpcc26,2026-05-25 23:34:51.633000+00:00,Happy 5.25 day!,111,1020,2026-05-25,0.9999,positive
at://did:plc:eexiwv2wkq74r3oxvyljdet7/app.bsky.feed.post/3mmpjqwlak22m,2026-05-25 22:30:42.497000+00:00,It’s like trying to sleep inside a fucking McDonald’s apple pie,18,81,2026-05-25,0.0004,negative
at://did:plc:aidmyvxy7lln7l5fzkv4gvxa/app.bsky.feed.post/3mmpi6mnwtc2p,2026-05-25 22:02:34.377000+00:00,I have decided the name of all my work is the Apple Extended Universe II.,6,82,2026-05-25,0.0017,negative
at://did:plc:lxj6fo7atoir35pvn3idij42/app.bsky.feed.post/3mmpilf4sfs2v,2026-05-25 22:09:42.684000+00:00,"When someone had an Apple II in 1981 and really, REALLY disliked The Smurfs enough to program and release a Smurfs-themed Castle Wolfenstein (Also 1981) parody game.",50,238,2026-05-25,0.0015,negative
at://did:plc:ngjcybg4q2gbogp534sb5kdk/app.bsky.feed.post/3mmonj4c4mk2n,2026-05-25 14:05:15.265000+00:00,@dondonononon.bsky.social's character Apple,54,281,2026-05-25,0.0124,negative
at://did:plc:ejwuv7zso4e4cn5yplrapsyj/app.bsky.feed.post/3mmpmud53622j,2026-05-25 23:26:17.553000+00:00,I’m watching “The Studio” on Apple TV and I almost started sobbing when I saw Catherine O’Hara 🥺😭,0,34,2026-05-25,0.0034,negative
at://did:plc:dt57ssk3lo7d7s4ybe57iczr/app.bsky.feed.post/3mmpefkdkac2n,2026-05-25 20:54:51.854000+00:00,Don’t miss out on Nancy’s caramel apple cheesecakes tonight! 😋,6,25,2026-05-25,0.9995,positive
at://did:plc:3553q446gonrogr5klgmzd2x/app.bsky.feed.post/3mmphthuqak2a,2026-05-25 21:56:20.258000+00:00,This looks like it could be the second highest trim Apple car,2,42,2026-05-25,0.9848,positive
at://did:plc:ycas2tfo4fhe4ws3nn7yz5v3/app.bsky.feed.post/3mmpncgeufs24,2026-05-25 23:34:10.716000+00:00,"We live in a world where Apple is the ""budget friendly"" option for computers",0,29,2026-05-25,0.1102,negative
at://did:plc:hrycsiu2dip6echbqedxss7m/app.bsky.feed.post/3mmocjx66622o,2026-05-25 10:48:52.298000+00:00,he’s an apple tall,119,439,2026-05-25,0.9998,positive
at://did:plc:x4twekkcqqocum73hqn46aib/app.bsky.feed.post/3mmpa5hfsxs2z,2026-05-25 19:38:45.379000+00:00,pink stuff is sushi vinegar/apple vinegar coleslaw with 50/50 green and red cabbage with a bunch of cilantro leaves,1,72,2026-05-25,0.0059,negative
at://did:plc:fjartxupczmz52zektlekdb2/app.bsky.feed.post/3mmpimw4x322c,2026-05-25 22:10:34.066000+00:00,Tree fungus cedar-apple rust #botanical #hiking #EastCoastKin #photography #canon #eosd7,0,18,2026-05-25,0.0073,negative
at://did:plc:kt6ofwor4f43n4b3bd5nmrhz/app.bsky.feed.post/3mmpfa3blpk2l,2026-05-25 21:09:42.022000+00:00,this,0,9,2026-05-25,0.9966,positive
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3mmp7xrpeu22b,2026-05-25 19:35:34.555000+00:00,"We’re happy to have our union contract in place, and today, #MemorialDay we'll enjoy our first paid holiday. Before we used to sit down in the house during the holidays with no pay. Today we wont be working, but we will get paid for the day. - ""Keegon"", apple worker, NY Wafler Farms",58,270,2026-05-25,0.9985,positive
at://did:plc:64mdicpo7sq4k5bx2z3m2jo6/app.bsky.feed.post/3mmovxxb47c2k,2026-05-25 16:36:43.250000+00:00,"yogurt is still a healthy breakfast if u bury it in apple crumble, right?",0,54,2026-05-25,0.0075,negative
at://did:plc:zijtoixjr3msu66tnthvstb7/app.bsky.feed.post/3mmpgdxtsi22v,2026-05-25 21:29:46.393000+00:00,Went to the nursery to buy a bush and came back with an apple tree.,0,31,2026-05-25,0.1749,negative
at://did:plc:ihgdun7np2j6bu5ztmhpl7pg/app.bsky.feed.post/3mmplezy7fc2v,2026-05-25 22:59:50.892000+00:00,"Alas, we’re working with but one good eye, one old iPhone, and an Apple map app that sent us on a slow learning curve",0,25,2026-05-25,0.0049,negative
at://did:plc:2t622budf364qkodu3skkp5d/app.bsky.feed.post/3mmpdwicerc2f,2026-05-25 20:46:26.399000+00:00,doctors hate him!,4,27,2026-05-25,0.0002,negative
at://did:plc:6xavmse54akxck7wlul3k5d5/app.bsky.feed.post/3mmp6lx73jk2k,2026-05-25 19:11:04.215000+00:00,man i switched from spotify to apple music and the apple music playlist options suck lol,0,11,2026-05-25,0.0006,negative
at://did:plc:76rv44ztv47b3ejtfb4atp5l/app.bsky.feed.post/3mmp6gov5w22q,2026-05-25 19:08:07.729000+00:00,"an apple is 2.76"" tall",0,13,2026-05-25,0.9927,positive
at://did:plc:t7olt2pu2mhuyhnm5egykzeh/app.bsky.feed.post/3mmoxdlbjrs27,2026-05-25 17:01:07.083000+00:00,This baby likes grown up food way more than purées lol. It’s easier to feed her lo mein than apple sauce,1,84,2026-05-25,0.9975,positive
at://did:plc:gyter3udvtawymjkcqkd2g2d/app.bsky.feed.post/3mmpn7khei22f,2026-05-25 23:32:34.328000+00:00,McIntosh ref as of 5/23/2026 It’s McIntosh!! They protect the Perfect Apple tree in the canyon! Keeping it happy and healthy. Along with the help of Cinnamon and Tart! [special shout out 2 Eev for buying this fellow for me ily <3] #myart #pikachu #SunnyCanyon #pokemon #pokemonoc,12,47,2026-05-25,0.9998,positive
at://did:plc:n5zcp2wzxkqrpjr6iw5eq3p6/app.bsky.feed.post/3mmpi6lnnms2v,2026-05-25 22:02:33.320000+00:00,Why doesn't Apple have their own unshittified search,0,7,2026-05-25,0.0008,negative
at://did:plc:karqah6zkfiark2ttjpnlvft/app.bsky.feed.post/3mmpfelh5is23,2026-05-25 21:12:13.205000+00:00,me observing the patterns 🎨 woodland ghost art,1,29,2026-05-25,0.983,positive
at://did:plc:567lhexgs4olo7b55wgtfpyq/app.bsky.feed.post/3mmpc3ced7k2z,2026-05-25 20:13:20.462000+00:00,Have subbed to Apple TV after all. Currently watching episode 5 of Slow Horses 👌,0,13,2026-05-25,0.0078,negative
at://did:plc:4icfuf6ur63xf3balpu54k6z/app.bsky.feed.post/3mmpewrfq6k2f,2026-05-25 21:04:29.686000+00:00,From Portland to Brooklyn 🤗 The Portland Fire head to the Big Apple after hosting the New York Liberty earlier in the regular szn. They’re going head-to-head TONIGHT at 8pm/ET! 📺 PDX-NYL | Peacock | NBCSN,7,62,2026-05-25,0.0988,negative
at://did:plc:2serjymacaejmfedygxfmrm7/app.bsky.feed.post/3mmpjt6q26mv2,2026-05-25 22:31:56+00:00,hey i'm John Martinelli of Martinelli's and i personally carbonate every bottle of our famous sparkling apple ciders to a delicate 100 gigapascals to guarantee a sticky sloppy mess in your hands with every bottle opened,4,35,2026-05-25,0.9791,positive
at://did:plc:qyz6pl4auoos7cahbc42yaod/app.bsky.feed.post/3mmpdxqb7mk2i,2026-05-25 20:47:08.306000+00:00,What do you MEAN Apple TV has a new crime dramadey show starring Tatiana Maslany and Jake Johnson??? I haven't heard a WORD about this shows existence until I went to go watch Widow's Bay,6,49,2026-05-25,0.003,negative
at://did:plc:osoy5c52fsapljieliuj7u4g/app.bsky.feed.post/3mmpmxm65u22r,2026-05-25 23:28:07.619000+00:00,Have some more Rhapsody on an eOne.,0,28,2026-05-25,0.0197,negative
at://did:plc:nro7kx7qz6fe4j3mezfqhd6m/app.bsky.feed.post/3mmpnhm2wgc22,2026-05-25 23:37:04.448000+00:00,"PT2 uses the same structural design as Pebble 2 Duo and Pebble 2 (Gorilla front glass, optically bonded to display, raised above the case), which is very similar to how Pixel Watch and Apple Watch raise the front glass above the watch case.",0,30,2026-05-25,0.0188,negative
at://did:plc:x6urmps3yfcsresjow6ktv43/app.bsky.feed.post/3mmoqjkdlx22h,2026-05-25 14:59:11.232000+00:00,"Robin Freedenfeld, American, Apple Barrel Farm, oil, 26 x 32 in, private collection",5,42,2026-05-25,0.9085,positive
at://did:plc:wqjzkcqp7cjflooowudmyfua/app.bsky.feed.post/3mmp2ko7mzc2d,2026-05-25 17:58:46.271000+00:00,An apple a day keeps doctor away! 🤗🫶 InShaAllah #apple #benefits #health #healthy #doctor #love #care #us #usa #uk #uae #saudi #philippine #indo #indonesia #nigeria #japan #africa #korea #bluesky #away #facebook,1,25,2026-05-25,0.9072,positive
at://did:plc:z3wdielmdt6gn6lnm3w7v7oy/app.bsky.feed.post/3mmpban6d5k2b,2026-05-25 19:58:25.825000+00:00,"Apple Blossoms 🌸 6 new edits on Patreon 🌸 1 here, as is tradition.",2,17,2026-05-25,0.0292,negative
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mmpgfe3s742n,2026-05-25 21:30:32.512000+00:00,"Watch the full episode at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts:",2,24,2026-05-25,0.0201,negative
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mmp3w7dkxh2u,2026-05-25 18:23:06.787000+00:00,"Watch the full episode at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts:",2,25,2026-05-25,0.0201,negative
at://did:plc:3i4lwg7xk3njbf653omehl6u/app.bsky.feed.post/3mmp2havuck2v,2026-05-25 17:56:51.659000+00:00,Seems like this opportunity to get $$ and an assurance that Google will stop ILLEGALLY SPYING ON THOSE WHO USE ITS PHONES!!!! Scumbag MFs!! Wish there were an alternative to Apple and Android for cell O/S! One that is secure and respects their users privacy!! www.cnet.com/tech/mobile/...,111,203,2026-05-25,0.1011,negative
at://did:plc:ddkwwmygvai35ieoxu53ge6h/app.bsky.feed.post/3mmpedpdhc22q,2026-05-25 20:53:49.985000+00:00,Apple? Spending even 0.00001% of their advertising budget on their absolutely stellar streaming channel? It is to laugh!,1,12,2026-05-25,0.9986,positive
