tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:si5kxmgsvvsdvd3ulryms2nr/app.bsky.feed.post/3mppqzrb47s2g,2026-07-03 04:56:29.984000+00:00,An apple snack~? Say less... <3 For @fuiji-tun.bsky.social & @jasperhart.bsky.social ~!!!,123,616,2026-07-03,0.0015,negative
at://did:plc:v2vbpw6vcdzhn6d6zfxepxx5/app.bsky.feed.post/3mpr2xs7oyc2q,2026-07-03 17:27:01.038000+00:00,i’ve finally done it. apple tv on a CRT,25,309,2026-07-03,0.0131,negative
at://did:plc:pjiafkey2cokiupsxpswqlk7/app.bsky.feed.post/3mprfeujihc2i,2026-07-03 20:33:17.081000+00:00,"If you are looking for a podcast about voting, elections and democracy, check out Defending Democracy. The latest: my interview with Hillary Clinton. On Spotify, Apple Podcast or wherever you listen. open.spotify.com/show/30Bsx0J...",598,1590,2026-07-03,0.0051,negative
at://did:plc:bkfy7b3k4gcpihrai4fnqqbp/app.bsky.feed.post/3mprflslrt22h,2026-07-03 20:37:09.940000+00:00,hi #pixelart,18,85,2026-07-03,0.984,positive
at://did:plc:ti5r4ma724pw4xpvug4xhovq/app.bsky.feed.post/3mprckbopbk2b,2026-07-03 19:42:37.408000+00:00,"“Big Cat Balls” x3 ""Bedroom Pecs"" YCH for @lonelipikki.bsky.social :3 Drawn on my iPad (Procreate + Apple Pencil) My Telegram channel: t.me/+f3Bs49fPWWZ...",55,292,2026-07-03,0.0016,negative
at://did:plc:aoh62rcmlckowytg6qpqsmaw/app.bsky.feed.post/3mprcs6tkss2j,2026-07-03 19:47:02.878000+00:00,have you ever had an apple ༘⋆🍏🥧💭 ⋆˙,0,55,2026-07-03,0.9922,positive
at://did:plc:6glogxz66rlmtf2hpe32lzcg/app.bsky.feed.post/3mprg6n6dss27,2026-07-03 20:47:41.787000+00:00,"Another attack! This time it's Alex and Apple from @areyoshi.bsky.social 's adorable comic, Kattabolt, which you can read here: kattabolt.com #artfight2026 #teamcomedy #art",21,59,2026-07-03,0.9972,positive
at://did:plc:okcllivvkleedwsmroggepzd/app.bsky.feed.post/3mprnhendt22b,2026-07-03 22:57:51.023000+00:00,Rude,0,55,2026-07-03,0.0001,negative
at://did:plc:hyx4bt54zwklitosbhlqo5wq/app.bsky.feed.post/3mprgrivjok2g,2026-07-03 20:58:14.842000+00:00,Stop previews from autoplaying on Apple TV sixcolors.com/post/2026/07...,12,49,2026-07-03,0.0016,negative
at://did:plc:rqvsjnnaparcdk7ddx7fasoo/app.bsky.feed.post/3mpqs5eveac2n,2026-07-03 14:49:04.718000+00:00,Ruth loves Apple Pie,6,22,2026-07-03,0.9995,positive
