tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:6jsbmrahtd5u266hvw5in7bk/app.bsky.feed.post/3mgofbmncjc2e,2026-03-10 03:06:44.276000+00:00,"#MARCHintosh continues for me. I picked up this Macintosh IIcx for $60 on FB marketplace. Thankfully no battery was installed, but the caps are sure leaky. I've removed them all now and no pads were damaged!",2,24,2026-03-10,0.0019,negative
at://did:plc:2a6bunvcgv3pkw2cmjgp6qnr/app.bsky.feed.post/3mgo7rcpmjs2f,2026-03-10 01:28:08.299000+00:00,"New Carmichael Radio @uncwbb.bsky.social podcast! Recapping the ACC Tourney, an extended seeding/hosting discussion, and other #ncaaW conference tourney results! #GoHeels #InPursuit Apple: podcasts.apple.com/us/podcast/a... Spotify: open.spotify.com/episode/2qbc...",0,0,2026-03-10,0.0079,negative
at://did:plc:s5mk5qimhrvcdthldph7vxan/app.bsky.feed.post/3mgol5bkpms2a,2026-03-10 04:51:40.903000+00:00,"best smoothie ever: 1 apple, 4 strawberries, a handful of mango, splash of apple juice, splash of water, 2 spoons of passionfruit sorbet",0,1,2026-03-10,0.9999,positive
at://did:plc:64ryvurqwzr6ljn5v7lwninh/app.bsky.feed.post/3mgqhjymt522n,2026-03-10 22:52:32.253000+00:00,Yeah my best score was on my iPad Pro with brightness up but I might try again with my Apple Pencil to even more precise!,0,1,2026-03-10,0.7872,positive
at://did:plc:etdjdgnly5tz5l5xdd4jq76d/app.bsky.feed.post/3mgpnzaqqhk2m,2026-03-10 15:15:46.797000+00:00,"Here is a spot where I replaced a script with a skill. I had ~1100 tags and ~20,000 items in those tags for the new uses dot tech site. The data was dirty ""MX 3"" vs ""mx3"" inconsistent ""Apple Macbook pro"" vs ""Macbook"" and just roughly related ""Mirrorless"" vs ""DSLR""",0,19,2026-03-10,0.0003,negative
at://did:plc:7h23cbqmlx56cpyay5vna6ut/app.bsky.feed.post/3mgqjomkjyk2m,2026-03-10 23:30:54.850000+00:00,Using any Apple product is an invitation to abuse.,0,3,2026-03-10,0.0003,negative
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mgoxn2tgre2r,2026-03-10 08:33:53+00:00,#NowPlaying 🕢 7:33 pm 🎵 Moving 🧑‍🎤 Dan Kye 💿 Small Moments 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-03-10,0.0282,negative
at://did:plc:kdeicqdwuiqxto7cf5ns5e2j/app.bsky.feed.post/3mgodvb6hbc22,2026-03-10 02:41:55.872000+00:00,"He will work for food. Very motivated. He was bumming my apple, and I shared with him. Soon as the apple was gone, Sarge was gone too. 😊",0,2,2026-03-10,0.9723,positive
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mgoefxbfcq2c,2026-03-10 02:50:34+00:00,#NowPlaying 🕜 1:50 pm 🎵 Savannah 🧑‍🎤 DRAMA 💿 Platonic Romance 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-03-10,0.0164,negative
at://did:plc:3fe25qalw4rfzrty3xyutj7c/app.bsky.feed.post/3mgojrvbi5z2u,2026-03-10 04:27:25.121238+00:00,https://discussions.apple.com/thread/256258979 Apple Communityで長年の日本語入力バグが議論されています。 このフォーラムはApple製品ユーザーが互いに助け合う場です。 あなたのAppleアカウントで参加し、問題解決に貢献できます。,0,1,2026-03-10,0.0152,negative
