tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:2lmnfgiu544762qujepjjmgf/app.bsky.feed.post/3mm5rjhapdc2q,2026-05-18 21:01:46.179000+00:00,All my Apple Music suggestions are J-pop and urbano latino,1,78,2026-05-18,0.9796,positive
at://did:plc:f7tzucxlil2hedwqswlrwit3/app.bsky.feed.post/3mm5ibdpzqc2t,2026-05-18 18:16:10.382000+00:00,bob for apple lunch,5,51,2026-05-18,0.9855,positive
at://did:plc:zpfa2ju2i4mv3wpcellsejko/app.bsky.feed.post/3mm5nrbubls22,2026-05-18 19:54:33.998000+00:00,Do not buy Apple.,11,28,2026-05-18,0.0002,negative
at://did:plc:h6eiy27hitmsq4mclzuzv5bw/app.bsky.feed.post/3mm5tv5fpg225,2026-05-18 21:44:05.994000+00:00,cedar apple rust,1,15,2026-05-18,0.0005,negative
at://did:plc:tfaosxw6cnp67lgcxfgs52l4/app.bsky.feed.post/3mm5spandas2x,2026-05-18 21:22:54.322000+00:00,@rjrock.bsky.social @bloodraynes.bsky.social #ECK #PostProcess #Reveal #eastcoastkin FINAL bite at the Apple... abstract version,3,20,2026-05-18,0.0014,negative
at://did:plc:av7fgpn3iqe2s4wxyzgz76l7/app.bsky.feed.post/3mm5mq74o522r,2026-05-18 19:36:03.833000+00:00,My perfect angel sweetheart cinnamon apple how happy I am to see you!!!! 🪽🪽,1,36,2026-05-18,0.9999,positive
at://did:plc:c2xl6zaxo623jzbjb43urymd/app.bsky.feed.post/3mm5wpesjns2j,2026-05-18 22:34:33.660000+00:00,the problem is that for LLMs false/ inaccurate outputs *aren't* a failure mode. LLMs are a tool to generate plausible output. and they do that! an LLM making up plausible text that may or may not be true is an apple tree growing apples,14,70,2026-05-18,0.005,negative
at://did:plc:trqqcu6a3xwkmserqrohveu5/app.bsky.feed.post/3mm5diprvic2p,2026-05-18 16:50:49.198000+00:00,Solar Power? Also ... Apple?,2,32,2026-05-18,0.9912,positive
at://did:plc:u3tf2dmdiehllhr5fuyp7z5a/app.bsky.feed.post/3mm5g5kyfnk2q,2026-05-18 17:38:16.294000+00:00,Apple just dropped a new WWDC26 logo animation 👀,1,33,2026-05-18,0.0004,negative
at://did:plc:ctphcgyhnllfluywokibtrgb/app.bsky.feed.post/3mm5ku5255k2f,2026-05-18 19:02:28.391000+00:00,been trying to switch from Spotify to Apple Music for an embarrassingly long time and I'm unfortunately ready to conclude that Apple Music desktop is one of the worst apps I've ever used. it is a travesty. it's straight up broken and has the most inscrutable information architecture. it's a relic,0,56,2026-05-18,0.0001,negative
at://did:plc:xvgztewzbfh7bpnklayrsvds/app.bsky.feed.post/3mm5w6iqtyc2a,2026-05-18 22:25:07.374000+00:00,"The arguments are, in some cases, not unreasonable. Meta figures Apple and Google already have age data, so why make app makers responsible for it? Apple and Google (ostensibly) don’t want to hand over user-identifying information to every Candy Crush info-stealing clone.",1,17,2026-05-18,0.0031,negative
at://did:plc:aovrfhpsljqrvm4vd3yxpe4r/app.bsky.feed.post/3mm5thg43o22h,2026-05-18 21:36:25.327000+00:00,"🏆 Very excited to share that Panic is in the running for two (!) Apple Design Awards this year thanks to two incredible games, from two incredible teams. Very exciting. Congrats to Blippo+, a well-deserved finalist for Fun & Delight! And congrats to despelote, an incredible game with Social Impact!",19,112,2026-05-18,0.9999,positive
at://did:plc:neyk7mc7bfziqww4ljhtdv7q/app.bsky.feed.post/3mm5jb2rqrk2u,2026-05-18 18:33:54.743000+00:00,14 calories is a lot if you're tge size of an apple,4,29,2026-05-18,0.9889,positive
at://did:plc:yckwyp5aelub6fpwawqkq74m/app.bsky.feed.post/3mm5uf56wpc2x,2026-05-18 21:53:02.472000+00:00,i wanna b new boot goofin!! 👢👢,54,190,2026-05-18,0.0073,negative
at://did:plc:qzgy45vpvfpvbjsqhqjapghf/app.bsky.feed.post/3mm5kw6zphk2w,2026-05-18 19:03:37.583000+00:00,"Trump : lmao so ur saying i can just buy stock in apple then go make a speech praising apple and make 5% in 20 minutes Ethics advisor: yes but we wish you wouldn’t Trump: and i can do it as many times as i want? Ethics advisor, through tears : again yes but we w- Trump : lol lmao",6,45,2026-05-18,0.0073,negative
at://did:plc:xvgztewzbfh7bpnklayrsvds/app.bsky.feed.post/3mm5w63efzk2a,2026-05-18 22:24:53.335000+00:00,"The TL;DR is that the tech giants are fighting each other, but the fight isn’t about whether age verification should happen. It’s about whose job it is to do it. Meta wants it to be the OS makers’ job (ie Apple and Google) in their app stores. Apple and Google don’t.",12,19,2026-05-18,0.0006,negative
at://did:plc:tgv2jrcqubawzlvqn7ad75jk/app.bsky.feed.post/3mm5ufzgmoc2p,2026-05-18 21:53:32.260000+00:00,Apple audio linkage: tinyurl.com/bddk67d3,0,4,2026-05-18,0.0126,negative
at://did:plc:cb6uhto6bwvcx4anaq55konv/app.bsky.feed.post/3mm5fgz663s2e,2026-05-18 17:25:39.411000+00:00,lol I'm so annoyed that Apple Photos can't import captions and keywords between devices,0,29,2026-05-18,0.0002,negative
at://did:plc:a2z7akpx7z3dn34pnrlhfufo/app.bsky.feed.post/3mm5utkae3c2a,2026-05-18 22:01:06.088000+00:00,"""Mossad booby‑trapped 21,000 communication devices with explosives, sent them to Lebanon through shell companies, and detonated them remotely — killing dozens (including children) and injuring over 3,400."" ""If you didn't boycott Apple for the Congo, boycott it now."" — Dr Rahmeh Aladwan",12,32,2026-05-18,0.0015,negative
at://did:plc:xazzwvc5z6lq36m725hexa3b/app.bsky.feed.post/3mm5rnqply22a,2026-05-18 21:04:10.323000+00:00,Four trees in one! Three epiphytic woody species growing on one old Blenheim Orange apple tree in Norfolk.,0,10,2026-05-18,0.9823,positive
