tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:p65w2zebgm4262w2brtjqrzb/app.bsky.feed.post/3mnb3uvraos2y,2026-06-01 22:10:18.744000+00:00,An Apple Tall,34,195,2026-06-01,0.9998,positive
at://did:plc:yk7qcipba5ggw6ou4zss24fx/app.bsky.feed.post/3mnb5eq7t7k2t,2026-06-01 22:37:03.547000+00:00,"WIfe's entry for this weeks #OliveArtClub, apple painted in gouache. She's absurdly talented, if you ask me",3,70,2026-06-01,0.9972,positive
at://did:plc:l3nzokqarzrgqdct6ngli2ky/app.bsky.feed.post/3mnaq6rqi5k2d,2026-06-01 18:41:05.181000+00:00,yeah i made a bowler bag with the side profile of an apple!!!!!! 🍎 what of it!,41,296,2026-06-01,0.0923,negative
at://did:plc:qywnmz5w3zht6n6i324gjzdp/app.bsky.feed.post/3mnaqnbda2s2o,2026-06-01 18:49:11.296000+00:00,Apple juice,2,44,2026-06-01,0.9991,positive
at://did:plc:xjpi5wbgxxouy66ifiwmd5en/app.bsky.feed.post/3mnaqvw65g22q,2026-06-01 18:54:01.580000+00:00,"mina may be tiny, but she's got a big game! 🐭🍎 i'm about 10 hours in, and i feel like i've barely scratched the surface. this game is only 842 MB, but it's BIG! all the areas feel so well designed, and it really encourages and rewards you for exploring every nook & cranny 💎✨",715,3447,2026-06-01,0.9996,positive
at://did:plc:bli3fwdyytrmejda5qpawt3b/app.bsky.feed.post/3mnb3upnjyk2a,2026-06-01 22:10:12.354000+00:00,A24 PRESENTS,1,157,2026-06-01,0.9996,positive
at://did:plc:of56nmyuqzvjta7qlf7gwht6/app.bsky.feed.post/3mnaxl25tdk22,2026-06-01 20:53:12.862000+00:00,"Plums are really underrated, I’ll fuck with a plum. It’s sort of like an apple that doesn’t want you to have a good time.",1,101,2026-06-01,0.0001,negative
at://did:plc:nwz5degeylfhgqjsrs4desvt/app.bsky.feed.post/3mnayhmls5k2c,2026-06-01 21:09:11.714000+00:00,"Installation piece, temporary exhibition.",1,54,2026-06-01,0.9919,positive
at://did:plc:wcgzjl477psjrezngnmtywow/app.bsky.feed.post/3mnaulhauy222,2026-06-01 19:59:45.367000+00:00,Apple..... Tree.....,1,15,2026-06-01,0.8786,positive
at://did:plc:34z7teenjp727apl5mdzzbjf/app.bsky.feed.post/3mnbboqz46k2p,2026-06-01 23:54:14.905000+00:00,sharing an apple fritter with each of you :3,0,17,2026-06-01,0.9978,positive
at://did:plc:jwefiy6r4tom5n5rdabwkpuf/app.bsky.feed.post/3mnb2cguejs2f,2026-06-01 21:42:05.420000+00:00,still trips me up that there's a fully 3D Sonic game that came out only a few years ago that's almost completely original but it's locked behind Apple subscription hell,17,145,2026-06-01,0.0098,negative
at://did:plc:s2xkftzzepj5ztmngwgg2x4f/app.bsky.feed.post/3mnaqatfogk2j,2026-06-01 18:42:14.014000+00:00,I did a loosey goosey one,4,50,2026-06-01,0.2167,negative
at://did:plc:5udoh2yruu6u2njprrhkkr3y/app.bsky.feed.post/3mnbaxhot722f,2026-06-01 23:41:13.381000+00:00,apple,0,8,2026-06-01,0.9971,positive
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mnbb7xuvg72d,2026-06-01 23:45:58.548000+00:00,"Watch the full episode of Bulwark Takes at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts:",1,44,2026-06-01,0.015,negative
at://did:plc:pxegdl4bueimessmke73ymrh/app.bsky.feed.post/3mnazyqaxyc22,2026-06-01 21:36:39.726000+00:00,Made some good ass apple fritters,0,12,2026-06-01,0.9997,positive
at://did:plc:4ckvmyifwnwsvw4weye45s2s/app.bsky.feed.post/3mnaiybbn4s23,2026-06-01 16:32:10.407000+00:00,I've been sharing my apple cores with the magpies the last few weeks and yesterday they left these for me. 💗,23,397,2026-06-01,0.0021,negative
at://did:plc:6xksbjutafzfg6qpxr2ruvxe/app.bsky.feed.post/3mnanasuh5225,2026-06-01 17:48:32.245000+00:00,"The apple. (Copic markers, Staedtler liners, white gel pen, and pastel pencils.) #OliveArtClub",2,41,2026-06-01,0.1616,negative
at://did:plc:tgm3isug3dbipufep4durid5/app.bsky.feed.post/3mnb6xaatmk2h,2026-06-01 23:05:18.094000+00:00,"We are open-sourcing (AGPLv3) and going live with our mobile app beta on June 15th. This beta is locked to Android users and Plutonium iOS users. We plan a full rollout in 1 month to Google Play, Apple App Store, F-Droid, and Obtanium after we knock out a few more bugs and features.",36,213,2026-06-01,0.0013,negative
at://did:plc:5hblrj2hwiog4fox7islneg4/app.bsky.feed.post/3mnadwkimks2r,2026-06-01 15:01:44.251000+00:00,"whenever i think ""i own enough t shirts already"" i see something like this",505,3583,2026-06-01,0.9968,positive
at://did:plc:kdkvmb7u5anlir5j25zq6dav/app.bsky.feed.post/3mnatdzd55s23,2026-06-01 19:37:42.109000+00:00,"It’s my birthday!! There’s not much particularly exciting about 31, but that isn’t gonna stop me from getting some apple pie tonight",4,50,2026-06-01,0.0074,negative
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mnb7kbq2ad2o,2026-06-01 23:15:56.923000+00:00,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts:",3,29,2026-06-01,0.0143,negative
at://did:plc:neogli5rfbw3xogzgffl3z5l/app.bsky.feed.post/3mnb3hmsrd22c,2026-06-01 22:02:53.172000+00:00,"Thong Song just came on my curated essentials playlist, love when Apple Music gets it right",0,26,2026-06-01,0.8577,positive
at://did:plc:awhaebcd4mup4y7q27q7ioeu/app.bsky.feed.post/3mna56uuf3c23,2026-06-01 13:01:07.368000+00:00,King Apple! 👑🦭,10,45,2026-06-01,0.9982,positive
at://did:plc:grin4hc3ff6zxv7lzn7njdcr/app.bsky.feed.post/3mnauyxoshc2m,2026-06-01 20:07:18.806000+00:00,"Sitting down in front of coworkers, blushing as I open the lunch she packed for me: - Capri sun - Bluey snack container - Bluey branded apple slices - Second capri sun - Bluey fruit snacks",3,85,2026-06-01,0.9958,positive
at://did:plc:dqrcz4py2hrv4lzcs6ygoagj/app.bsky.feed.post/3mn7tjomvrc2b,2026-06-01 10:08:12.513000+00:00,me: are they synchronized yet? apple: mh? me: the passwords apple: what passwords me: I can see them on the other machine apple: yea? me: yea apple: why are you looking for them here then,3,87,2026-06-01,0.0011,negative
at://did:plc:wg2aje2ehktwtinvmpveisxb/app.bsky.feed.post/3mnanj3gbf22e,2026-06-01 17:53:09.654000+00:00,Looks like Tim Apple is also in the same boat. £6 on iBooks.,10,39,2026-06-01,0.0051,negative
