tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:pmueic5ra3e6uelhyuyfjc3l/app.bsky.feed.post/3mkaoqhvrzs2l,2026-04-24 13:59:36.483000+00:00,Honestly,0,1,2026-04-24,0.9995,positive
at://did:plc:yjzvqfymhy2fxsnnqrchj2vo/app.bsky.feed.post/3mkbdmghhzk2v,2026-04-24 20:13:09.334000+00:00,"The Case of the Missing Litters is a sci fi novella that everyone will enjoy from beginning to end! #booksy #scifi #authors&writing Buy a copy at Bookshop, B&N, Kobo, Apple Bks, Gardners, Amazon, Smashwords, and other bookseller sites. bookshop.org/p/books/miss...",0,0,2026-04-24,0.9942,positive
at://did:plc:itzlswjch6v5jfxghajrbxbg/app.bsky.feed.post/3mkbeeswafs2d,2026-04-24 20:26:47.708000+00:00,And on Apple TV? GROAN,0,2,2026-04-24,0.0011,negative
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mkbezd3jpc2k,2026-04-24 20:37:00+00:00,#NowPlaying 🕡 6:37 am 🎵 Warzone 🧑‍🎤 William Crighton 💿 Colonial Drift 🎧 Apple Music / YouTube Music,0,0,2026-04-24,0.0137,negative
at://did:plc:pxpligxnjjukjkn5usmtnkn7/app.bsky.feed.post/3mkbfacsfi22j,2026-04-24 20:42:10.328000+00:00,"Because ""apple"" is the French word for ""potato"".",0,2,2026-04-24,0.0092,negative
at://did:plc:qc4pxwgztn725qw3a3qfy2jo/app.bsky.feed.post/3mkb2qrcvv22k,2026-04-24 17:34:31.221000+00:00,"The Secret Circle! This week's episodes: 💎1x19 - ""Crystal"" 🧟1x20 - ""Traitor"" Spotify: open.spotify.com/episode/23XD... Apple Podcasts: podcasts.apple.com/us/podcast/t... The podcast page: tinyurl.com/IWAAMS10 Or look us up wherever you listen to podcasts!",0,0,2026-04-24,0.8312,positive
at://did:plc:qftvcnc2vmyj2m2yjxqfc7s4/app.bsky.feed.post/3mkb3aizcx22d,2026-04-24 17:43:19.427000+00:00,"I’m hearing that my new single ""Something Special"" sounds like ""Train meets Zac Brown Band,"" and that's a huge compliment. I'd love for you to check it out Spotify: open.spotify.com/album/2ZSpec... Apple Music: music.apple.com/us/album/som... Bandcamp: chrismontcalmo.bandcamp.com/track/someth...",0,0,2026-04-24,0.9998,positive
at://did:plc:wjljc54nads6ix5tlp4swebe/app.bsky.feed.post/3mkb46fszsu2p,2026-04-24 18:00:02.638177+00:00,"teckel Web3 API hourly update Eth price (USD): 2321.67 (+0.2% 1 hr, +0.4% 24 hr) Click for API details API keys via App: Apple App Store Google Play Store #teckel #eth",0,0,2026-04-24,0.0016,negative
at://did:plc:wb3uugiv7q2tfdtubjz2ht5z/app.bsky.feed.post/3mkb4ftxf4c2h,2026-04-24 18:04:12.413000+00:00,Algorithmics Sure the apple music not all that helpful. Just my out and about songs. Waiting on a ridiculous line at a bakery. Dont come at 11 am when the sandwiches are ready for lunch crowd.,0,3,2026-04-24,0.0002,negative
at://did:plc:dywmwobylaymdbz2ggt3otty/app.bsky.feed.post/3mkb7azfd7k2y,2026-04-24 18:55:11.566000+00:00,Specially the old radio shack brand of computers now that is something to grow up in school that was a true master of computers any day an apple please Apple ain't even close what radio shack brand of computers even was that was the true master of computers of its time,0,1,2026-04-24,0.2209,negative
