tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3mlmew55jch2y,2026-05-11 23:00:57.322000+00:00,"""Julio"" is pruning apple trees in WA state. ""I spend all day with my arms up holding the heavy pruning shears. It's exhausting work. My arms get so tired they feel numb. I try to shake the numbness out when I switch trees."" #WeFeedYou",142,550,2026-05-11,0.0002,negative
at://did:plc:z5iaa2ueaqyzjmyromlucpkx/app.bsky.feed.post/3mlmdpvzjfs2y,2026-05-11 22:39:35.064000+00:00,"""look at me and my big fukn apple""",13,52,2026-05-11,0.9975,positive
at://did:plc:qpqyay6mqatzyyet3jdgxiwi/app.bsky.feed.post/3mlmd37fh522e,2026-05-11 22:28:00.248000+00:00,YOU GUYS,1,108,2026-05-11,0.9997,positive
at://did:plc:vnhhgmdzxg7dsufzg3oxulbf/app.bsky.feed.post/3mlmgqpkfl22j,2026-05-11 23:33:43.033000+00:00,250906 | Seungmin at Apple Music fansign event cr.: @Knockon_No922 (on X) #seungmin #straykids,10,47,2026-05-11,0.0091,negative
at://did:plc:4mrnt63nfcwmj6ppqvtcjhmu/app.bsky.feed.post/3mlm4uh7h422q,2026-05-11 20:36:51.098000+00:00,outfit thread !! #1 the apple picker 🍎🍏,12,66,2026-05-11,0.03,negative
at://did:plc:qawz6zravf2xaytn4kxbincb/app.bsky.feed.post/3mlmai4x36k2d,2026-05-11 21:41:32.430000+00:00,💚Apple Blossom!🌼 #shopkins #appleblossom #shopkinsappleblossom #shopkinsfanart,7,20,2026-05-11,0.784,positive
at://did:plc:474ldquxwzrlcvjhhbbk2wte/app.bsky.feed.post/3mlm6ug4vy22n,2026-05-11 21:12:37.463000+00:00,"""Pale September"" by Fiona Apple",0,15,2026-05-11,0.0027,negative
at://did:plc:rykdmiisbjdf4ooel7bxlrfu/app.bsky.feed.post/3mlmgarcx2k2i,2026-05-11 23:24:48.040000+00:00,Awful digital collage in Apple Preview. #oliveart,5,80,2026-05-11,0.0002,negative
at://did:plc:z233fl2onqt7wbjkolynhsi3/app.bsky.feed.post/3mlmgdvowb223,2026-05-11 23:26:33.293000+00:00,"it is called hand picked by may archer, it is so tropey it is winking at the tropes while also eating them all up, sadly it is the third in a series, but it is delightful, there's an apple thief and a ceremonial bugle involved",3,81,2026-05-11,0.9987,positive
at://did:plc:nchss4khrcktzrx7fs3rmhqa/app.bsky.feed.post/3mllvsxj4422c,2026-05-11 18:30:44.894000+00:00,I 🍎 EAT APPLE!! with love from massachusetts 🍏,15,72,2026-05-11,0.9995,positive
