tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:i7b2fjzi4y7nrq4ruzwugmwj/app.bsky.feed.post/3mlesufptic2j,2026-05-08 22:49:13.966000+00:00,"I think the Mpls park board ought to call the apple tree blossom tunnel by lake nokomis ""wonderland""",12,99,2026-05-08,0.0165,negative
at://did:plc:lznqxcwsfcv27z6ca5rqhf5j/app.bsky.feed.post/3mleuz2ufj22w,2026-05-08 23:27:37.836000+00:00,"Will anything ever be hotter than the first time you heard Fiona Apple croon “I’ve been a bad, bad girl…”",1,46,2026-05-08,0.014,negative
at://did:plc:ul5qxpq5jniaxawvjydc2du6/app.bsky.feed.post/3mlesjwpxe224,2026-05-08 22:43:22.696000+00:00,lotta good apple varieties out there,0,18,2026-05-08,0.9999,positive
at://did:plc:uoo3v67bxum3geftzrdbsxod/app.bsky.feed.post/3mlettcgsqs2s,2026-05-08 23:06:30.698000+00:00,"#TransforMAYtion Day 8- Animated Anthro Film I thought we were going to watch the movie, not be in it! Recently watched Cats Don't Dance based on @applepecan.bsky.social s suggestion. #Roodles",13,69,2026-05-08,0.0035,negative
at://did:plc:lwsabscgdy26gce7o66psrrb/app.bsky.feed.post/3mlekydii5k2f,2026-05-08 20:28:15.891000+00:00,🔞 new post up! this literally broke my apple pencil btw. see here: patreon.com/Maryne #ONEPIECE,8,66,2026-05-08,0.0134,negative
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mlevypem2o2n,2026-05-08 23:45:19.265000+00:00,"Watch the full episode of Bulwark Takes at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/4tqt30n?utm_...",5,26,2026-05-08,0.005,negative
at://did:plc:cizv6nwxiyzkgapmeu3c52wr/app.bsky.feed.post/3mlevc3wkfc25,2026-05-08 23:32:40.937000+00:00,"Omg I ran into so many people at the vrchat meetup! Got to hug @dtupper.com, @flarechess.bsky.social and @tauofthesun.bsky.social , I saw Jamie and Steph and Apple and Minti &. Geech, Xiphic and Senky from Ksky too!! like the whole crew is up here!! You all need to be here too! #FWA",2,93,2026-05-08,0.9965,positive
at://did:plc:ry3rdpacackvjcw6nd5h3gmz/app.bsky.feed.post/3mleiqwodsk2u,2026-05-08 19:48:20.089000+00:00,Endless supply of blossom. April 2026 #blossom #flowers #BloomScrolling #nature #trees #sonyalpha #photography,5,47,2026-05-08,0.0109,negative
at://did:plc:ffctjd56sttnyawqddrzgq7g/app.bsky.feed.post/3mlemi66ntk2p,2026-05-08 20:55:00.956000+00:00,A can’t-miss matchup this Saturday night ‼️ Make sure to catch #SEAvSD live on Apple TV ➡️ sndrs.com/o1hzqsoz,1,25,2026-05-08,0.9849,positive
at://did:plc:fexcbzwhzb55f6ojnuy7w4q6/app.bsky.feed.post/3mle4zkip2k24,2026-05-08 16:18:24.426000+00:00,Apple blossoms are poems in another language. #FlowersOnFriday #BloomScrolling #flowers #photography #blossoms,21,205,2026-05-08,0.1364,negative
