tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:iwshspkbtakf7phgeq67nsnp/app.bsky.feed.post/3mgqnznwqyc2k,2026-03-11 00:48:40.366000+00:00,"VAMOS BOICOTAR as empresas americanas no Brasil hirlpool Corporation EUA Fabrica e comercializa eletrodomésticos de linha branca as marcas Brastemp, Consul OUTRAS MARCAS Apple -Coca:- cola McDonald's - Nike Colgate - Burguer king Avon - Google Netflix - Amazon Pampers - Listerine",0,2,2026-03-11,0.0078,negative
at://did:plc:kfgtcfbrfuj2v6nmln3dsvzh/app.bsky.feed.post/3mgqp3c6l7c2d,2026-03-11 01:07:28.886000+00:00,FAFO with the in-laws' new home IoT setup with Apple HomeKit + Aqara. This is attempt 2. Never trust that the Spectrum Cable-provided WiFi router will suffice. Now realizing I need to go back tomorrow morning to also shut the lights off ffs.,0,0,2026-03-11,0.0007,negative
at://did:plc:x7qant4kvsozvuka5igy2yrb/app.bsky.feed.post/3mgqy4pijad2j,2026-03-11 03:49:19.888000+00:00,"I'm not trying to sell you on Apple here at all. Just sharing my experiences. I had planned to go full Linux, but was curious about Mac after already owning an iPhone PM & an M2 iPad Pro. I have ZERO regrets and found my new daily driver. Any questions/curiosity, don't hesitate to ask.",0,0,2026-03-11,0.2255,negative
at://did:plc:rxzk3xsi4qewnu7yrl6ugyrh/app.bsky.feed.post/3mgr6revvbs27,2026-03-11 05:48:16.075000+00:00,Play Apple Arcade free for 1 month Arcade apple.co/48UfsGg Enjoy playing from a variety of hundreds of Apple Arcade games on your Apple devices. Game availability varies. New subscribers only. After trial renews at the standard monthly rate until canceled. Ad.,0,0,2026-03-11,0.0056,negative
at://did:plc:4len7drs5ouqechtqkp66van/app.bsky.feed.post/3mgs2fi24gc2g,2026-03-11 14:02:41.478000+00:00,"That’s all anyone wants, is a laptop with shit that works. Not one that’s over subsidized with crap ware that slows it to a crawl, when it isn’t harvesting user data. And if you think Apple is the same, you have no idea what that uninstallable shit on a 499 windows laptop is collecting.",0,1,2026-03-11,0.002,negative
at://did:plc:ed2ov46ywph75zvtxz4d6vxt/app.bsky.feed.post/3mgsc2z6qak22,2026-03-11 16:20:00.282000+00:00,"The lens of baseball history has adapted to screens of all sizes throughout the decades. The Museum is home to many artifacts – including a newly donated iPhone 17 Pro – that show how broadcast technology gets smaller, smarter and closer to the action. ow.ly/mQtu50Ysium",1,9,2026-03-11,0.9971,positive
at://did:plc:7cnsfrxp63pmfwajmbjc6xma/app.bsky.feed.post/3mgshk3377c2i,2026-03-11 17:57:54.296000+00:00,The treadmill said I ran over 7 miles but OKAY APPLE WATCH 😒,0,1,2026-03-11,0.0132,negative
at://did:plc:qp3o5opy55d7suswyjs7m7sq/app.bsky.feed.post/3mgsnaiszs227,2026-03-11 19:39:55.617000+00:00,"An ""excursion"" is apple picking, not bombing the crap out of an enemy.",1,2,2026-03-11,0.2233,negative
at://did:plc:vthnmebshtegjb34gxfdtf7f/app.bsky.feed.post/3mgsoln77kk2z,2026-03-11 20:04:03.047000+00:00,Finally a week when my step count is more impressive than my screen time. Doesn’t count two hours skating either,0,1,2026-03-11,0.9584,positive
at://did:plc:xu4bb6qjr5m7p5pr77aw5ozp/app.bsky.feed.post/3mgsoziw7ps2w,2026-03-11 20:11:48.323000+00:00,"""Lunch"" these days is ~1/3 cup of salty almonds, an apple, and a espresso glass of warmed up black coffee.",0,3,2026-03-11,0.9941,positive
at://did:plc:m47phztvf3zj4zb3ffm5tghk/app.bsky.feed.post/3mgspfdpgms2x,2026-03-11 20:18:25.507000+00:00,BARK AT YOUR OWNER Qobuz open.qobuz.com/playlist/457... Apple music.apple.com/se/playlist/... Spotify open.spotify.com/playlist/2az...,0,0,2026-03-11,0.0023,negative
at://did:plc:dfrizgrlhbfwaicn6677dagu/app.bsky.feed.post/3mgstxn5jkc2j,2026-03-11 21:40:14.354000+00:00,iOS 15.8.7 has been released by Apple! Build: 19H411 What’s new: Bug fixes and improvements #iOS1587,0,0,2026-03-11,0.0032,negative
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mgsuubwmgf2d,2026-03-11 21:55:44+00:00,#NowPlaying 🕣 8:55 am 🎵 Time Is Running Out 🧑‍🎤 Muse 💿 Absolution 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-03-11,0.0048,negative
at://did:plc:ir6i4p6wexkqrbu6qavmh3e4/app.bsky.feed.post/3mgsuefezrk2h,2026-03-11 21:47:22.421000+00:00,NEW RELEASE - Album Featured Track NO MORE TRUMP music.apple.com/ca/artist/ja... #newrelease #angelsintheschoolyard #worldstandsstill #parkisclosed #lockedandloaded #yourenotalone #NoMoreTrump #Trump #NoKings #newmusic #applemusic #apple #iphone #newalbum #StreamingNow,0,1,2026-03-11,0.0049,negative
at://did:plc:vvpzobkgq7ygbfm45o2vlw5u/app.bsky.feed.post/3mgryfzthsk2m,2026-03-11 13:27:10.317000+00:00,"More about each artist, including playlists in spotify, apple music and youtube:",0,0,2026-03-11,0.9952,positive
at://did:plc:qs5sooqyj5lj4xdmvdwgpzep/app.bsky.feed.post/3mgraeeeohs2m,2026-03-11 06:16:46.788000+00:00,"ReMarkable feels like the Apple of e-ink stuff, like yeah it's simple and that's the point, but it's weirdly overly limited and seems relatively pushy with a subscription I also think the ReMarkable Paper Pro is too large personally though that's more me",0,3,2026-03-11,0.0007,negative
at://did:plc:qbgt5fpt7a4c5z4icnhrddno/app.bsky.feed.post/3mgrjn5zgbc23,2026-03-11 09:02:45.793000+00:00,Do you mean the Tuppence Middleton version which Apple TV reliably informs me was filmed in 1937?,0,0,2026-03-11,0.0383,negative
at://did:plc:axmuh3bsah5yixetv4uwi77y/app.bsky.feed.post/3mgrjr6whak27,2026-03-11 09:05:00.962000+00:00,"The MacBook Neo got quite the attention for being the cheapest Apple laptop and also criticism that no one has any business with an 8GB laptop in 2026. Depending on what kind of user you are and how you manage it, 8GB is adequate How much RAM do you really need? becomingthemuse.net/2026/03/10/m...",1,0,2026-03-11,0.0014,negative
at://did:plc:jf26a7dgps3fck4zc7anchdl/app.bsky.feed.post/3mgrrkpo47z2v,2026-03-11 11:24:33.473349+00:00,記事の要約: Appleは、2026年9月にiPhone 18 Pro Maxと同時にApple TV 4K 2026および新型HomePodを発売する予定です。また、iPhone 17 Pro Max向けの2026年のおすすめMagSafeケースや充電器も紹介されています。これには、Zeeraの製品が含まれており、特にMagDefender ProケースやMagTri Qi2充電器が注目されています。さらに、メールニュースレターへの参加を促す内容も含まれています。,0,0,2026-03-11,0.0095,negative
at://did:plc:kvuqwjsw6lm23ucmh6gzfxmj/app.bsky.feed.post/3mgrssh4mxnx2,2026-03-11 11:37:00+00:00,"Apple's hardware chief on CEO speculation: ""Love the job I have"" https://www.heise.de/en/news/Apple-s-hardware-chief-on-CEO-speculation-Love-the-job-I-have-11207128.html?utm_source=flipboard&utm_medium=activitypub Posted into heise online in English @heise-online-in-english-heiseonline",0,0,2026-03-11,0.9007,positive
at://did:plc:sj4aacewgjxvuii4ncrghatr/app.bsky.feed.post/3mgrtjdhe6c2z,2026-03-11 11:59:34.694000+00:00,Good morning Foxy and friends! My favorite apple is a Gala or Honey Crisp. I also like a tart Granny Smith on occasion.,0,2,2026-03-11,0.9997,positive
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mgs3yljxz32z,2026-03-11 14:30:06+00:00,#NowPlaying 🕜 1:30 am 🎵 ON THE DASH 🧑‍🎤 South Summit 💿 Run It Back 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music,0,0,2026-03-11,0.012,negative
at://did:plc:sjzmvwe4vc4fgxlck6mvebib/app.bsky.feed.post/3mgsx3bjzns23,2026-03-11 22:35:57.628000+00:00,La nueva Preview de Apple es muy buena,0,1,2026-03-11,0.9614,positive
at://did:plc:e5j2bpd4ytfrbwk6px3sd2r4/app.bsky.feed.post/3mgsanprf4k2s,2026-03-11 15:54:40.463000+00:00,"Today is National Johnny Appleseed Day, honoring the man who became a key figure in American folklore and the work he did planting apple trees across the U.S. Learn about his life and get pointers for cultivating your own garden. 🍎",0,0,2026-03-11,0.9998,positive
at://did:plc:n3r57njacytw2xptn6vzezrs/app.bsky.feed.post/3mgsfecwhi22s,2026-03-11 17:18:53.720000+00:00,But also use YouTube if you’re using Apple products.. the IA is a little fucky when you listen on iPad or MacBook,0,0,2026-03-11,0.0008,negative
at://did:plc:g2yxce7aazxsgsxq7kbtok6c/app.bsky.feed.post/3mgs6745lxc2k,2026-03-11 15:10:42.650000+00:00,"View ""Vacation,"" the new video by Touch Girl Apple Blossom - - - www.youtube.com/watch?v=EGrL...",1,3,2026-03-11,0.8081,positive
at://did:plc:xkp7ju335gfjeobfjpl5ojf2/app.bsky.feed.post/3mgse24g2oc26,2026-03-11 16:55:17.602000+00:00,It only take one bad apple to ruin for everybody.,0,0,2026-03-11,0.0018,negative
at://did:plc:5hxsin7jw3ac6nfnixspqj5v/app.bsky.feed.post/3mgqpislbmk2g,2026-03-11 01:15:02.287000+00:00,apple Jonathan,0,3,2026-03-11,0.9912,positive
at://did:plc:mx7pobkzey3qc2rhcdj73tt7/app.bsky.feed.post/3mgqpyrfmms2h,2026-03-11 01:23:57.926000+00:00,"Iran does NOT have Tomahawk missiles: ""The only other countries using Tomahawks are Japan, the United Kingdom, Australia and the Netherlands,"" said Mark F. Cancian, a senior adviser for the Center for Strategic and International Studies An apple a day. Get a coffee. 🫠",1,9,2026-03-11,0.0133,negative
