tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:lkffzw3n5t2haffclh4jo4nj/app.bsky.feed.post/3mnsftpkp4c2x,2026-06-08 19:23:51.666000+00:00,Apple!!,16,181,2026-06-08,0.9993,positive
at://did:plc:q6foyrwylbsiknpnnwbmd53e/app.bsky.feed.post/3mnsitbtvn22i,2026-06-08 20:17:18.512000+00:00,That blows my mind.,13,124,2026-06-08,0.0968,negative
at://did:plc:ctrykddwo6ao3edlwaz6brpd/app.bsky.feed.post/3mnsfwoot7s2x,2026-06-08 19:25:31.415000+00:00,Look at his apple!!!,25,144,2026-06-08,0.9968,positive
at://did:plc:q55zkkyk27edrklnjwdobvbc/app.bsky.feed.post/3mnsarei3gs25,2026-06-08 17:53:04.236000+00:00,"The apple Coyote is actually just me, feed me treats dude",20,413,2026-06-08,0.0301,negative
at://did:plc:5rxcpjus3ple6jpbuafvm4og/app.bsky.feed.post/3mnsso4gkok26,2026-06-08 23:13:22.491000+00:00,thrilled to see my iphone 15 doesn’t support the new apple ai features 🎉,3,128,2026-06-08,0.0034,negative
at://did:plc:fbtvg6jxtdroidfvq5z635xu/app.bsky.feed.post/3mnsh5aogqc2q,2026-06-08 19:47:05.358000+00:00,"Apple is dropping support for 4 generations of Apple Watch models with watchOS 27. If you own a three-year-old Apple Watch Series 9 or the original Apple Watch Ultra, no watchOS 27 for you. Lots of iPad models getting dropped too 🤯 www.theverge.com/news/946147/...",28,97,2026-06-08,0.0002,negative
at://did:plc:6uegp7uzu5wm4jpprqozuuhj/app.bsky.feed.post/3mnsm7fzjec2r,2026-06-08 21:17:46.779000+00:00,Go fuck yourself apple,1,31,2026-06-08,0.0012,negative
at://did:plc:jjgqdtdculc7y3tvk5mkjnw6/app.bsky.feed.post/3mnsg3qwiz22l,2026-06-08 19:28:21.547000+00:00,“Indie Greats” thank u Apple 🙂,1,55,2026-06-08,0.9997,positive
at://did:plc:hgord3dqwzta3khfmbqcln22/app.bsky.feed.post/3mnssd7qnx22f,2026-06-08 23:07:16.830000+00:00,Hello from California from your Upgrade and Designed in California production team. @myke.social,2,103,2026-06-08,0.9887,positive
at://did:plc:uayevtgtbwot25zhocjzb6lv/app.bsky.feed.post/3mnscz4w3722t,2026-06-08 18:33:12.229000+00:00,"""Apple, Google, and Meta are very excited to announce the release of new AI-driven products. We guarantee that they will respect your privacy. Unfortunately, these products are not available in Europe, as they have laws to protect your privacy.""",1402,4399,2026-06-08,0.7625,positive
at://did:plc:am6nfjte6ridfp5rov7y7346/app.bsky.feed.post/3mnsszhsv4s2d,2026-06-08 23:19:43.527000+00:00,"Apple is giving Godot some love during WWDC for sure, also announced are these two plugins that they have made available on their GitHub Page. Godot support for RealityKit and Phase Spatial Audio! github.com/apple/plugin...",11,55,2026-06-08,0.9611,positive
at://did:plc:pcl72lxq7w2nrr7jkiks4qkc/app.bsky.feed.post/3mnshpflq5s2f,2026-06-08 19:57:14.486000+00:00,Apple announces new Siri app.,5,36,2026-06-08,0.9953,positive
at://did:plc:k6kg5ccozcphfcmp4zyx3s64/app.bsky.feed.post/3mns7ukf2tc2l,2026-06-08 17:36:57.354000+00:00,"Fascinating to see Apple talk about Apple Intelligence while simultaneously realizing that people don't trust a chatbot that constantly calls the cops on you. I think they realize they have an advantage by virtue of everyone else being radioactive. They just keep saying ""PRIVACY"".",10,168,2026-06-08,0.9677,positive
