tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia,puntuacion_sentimiento,sentimiento
at://did:plc:7exlcsle4mjfhu3wnhcgizz6/app.bsky.feed.post/3mo6urdysbs2n,2026-06-13 18:22:55.432000+00:00,"Apple TV is the only major streaming service that doesn’t have an ad-supported tier yet, and Apple as a company has a huge devices business that allows it to pursue different priorities. Read more from @jank0.bsky.social: www.theverge.com/column/94829...",161,1384,2026-06-13,0.9959,positive
at://did:plc:na2gjjp4mksasrvcfdim6sea/app.bsky.feed.post/3mo7gb6l6p22y,2026-06-13 23:36:00.229000+00:00,Hate. As American as apple pie and baseball.,5,36,2026-06-13,0.0001,negative
at://did:plc:7yyac3of2stlo7rydgw3fk5j/app.bsky.feed.post/3mo6r7vsrrs2y,2026-06-13 17:19:28.886000+00:00,or it's going to be Apple Girlington,7,44,2026-06-13,0.9986,positive
at://did:plc:knj5sw5al3sukl6vhkpi7637/app.bsky.feed.post/3mo77ov4dyk2y,2026-06-13 21:38:23.873000+00:00,John Wick 4-Film Collection (4K Digital) is $19.96 on Apple TV apple.co/3S3jYha #ad 5-Film Collection $24.99 apple.co/4aM2xYG Movies Anywhere eligible,3,66,2026-06-13,0.0086,negative
at://did:plc:cwjm4f3i4frayvlks24ejpfm/app.bsky.feed.post/3mo6kzem3b22q,2026-06-13 15:28:27.076000+00:00,This succubus is green apple flavored!~💚 #Peridot #NSFW #StevenUniverse,9,48,2026-06-13,0.9985,positive
at://did:plc:sczyedgbkxhsttcjdnyoxecv/app.bsky.feed.post/3mo6r35nck22f,2026-06-13 17:16:49.345000+00:00,Uhh.. where’s my apple juice? #diaperboy #diapered #diaper #abdl #abdlboy #diaperhumiliation #humiliation #diaperbaby #cuck #diapercuck #babyboy #whiteboi,8,69,2026-06-13,0.0006,negative
at://did:plc:pebobltc2bmaxasaqnxey4xy/app.bsky.feed.post/3mo75tk7fi22q,2026-06-13 21:05:12.725000+00:00,"Slow Horses 🐌🐴 | tv The most elite series on Apple Sharply written with great plot transitions, filled with characters you grow to love #SlowHorses",7,75,2026-06-13,0.9997,positive
at://did:plc:s5fi6htc7xhnshxxn37dg65c/app.bsky.feed.post/3mo7etxcutu2t,2026-06-13 23:10:39+00:00,Apple: itunes.apple.com/us/... Nook: www.barnesandnoble.c... Kobo: http://store.koboboo... #HistoricalRomance #Romance #Romancelandia #HEA #Turner Series,1,20,2026-06-13,0.0034,negative
at://did:plc:r4fudmfggyza2jadjzdbob7h/app.bsky.feed.post/3mo7a2twwkc2t,2026-06-13 21:45:05.301000+00:00,"Holding his own microphone, wearing Apple earphones from like 10 years ago - beautiful scenes",3,25,2026-06-13,0.9971,positive
at://did:plc:znrkwcuzdbhduyqrbdpkl7pe/app.bsky.feed.post/3mo73yiwzxk22,2026-06-13 20:32:11.695000+00:00,"Eldest and I have discovered you can swap (decent, cloudy) apple juice for orange in a Harvey Wallbanger and it tastes almost exactly like apple crumble and custard. It's a little bit too twee though, so we whacked in some fresh, bruised rosemary. A bit of grated fresh ginger ought to work too.",6,85,2026-06-13,0.0028,negative
