tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:zb4fdb3hpmaqfm46w6ii37el/app.bsky.feed.post/3mnlbelurzc2b,2026-06-05 23:15:11.359000+00:00,Apple Bottom and Care Package are so cute together,102,647,2026-06-05
at://did:plc:mekipijly44ilddy6pl6kiaz/app.bsky.feed.post/3mnkphgy2w22q,2026-06-05 17:54:39.535000+00:00,hehe boner apple teat~,40,212,2026-06-05
at://did:plc:jvxwaevitgonqczcbsspmksu/app.bsky.feed.post/3mnlcyagcys2d,2026-06-05 23:44:04.182000+00:00,the apple jam plushie will be mine! #palia,1,28,2026-06-05
at://did:plc:eqhz3s3gjleyzr3h7zzawak7/app.bsky.feed.post/3mnldcxijqc2z,2026-06-05 23:50:03.916000+00:00,"Apple Crumble, are you kidding me??????? yesssssss plsss",3,22,2026-06-05
at://did:plc:ucaezectmpny7l42baeyooxi/app.bsky.feed.post/3mnkwhrw5c22y,2026-06-05 20:00:07.199000+00:00,apple pay demo is fun applepaydemo.apple.com,4,64,2026-06-05
at://did:plc:dxjpftw63fabaghhagpnpgcm/app.bsky.feed.post/3mnlaqep6yc2s,2026-06-05 23:03:52.746000+00:00,A delightful menace in the Big Apple,4,23,2026-06-05
at://did:plc:ogfvoloszuf3dr7gvukz2ii7/app.bsky.feed.post/3mnldlro5y22a,2026-06-05 23:54:59.800000+00:00,"🔪announcing our new game🔪 - from the Duck Detective devs (us!) - Knives Out-inspired mystery thriller - fully voiced - It’s your grandma’s 84th birthday - someone’s trying to kill her… but WHO? Apple Crumble, coming 2026 to Steam",63,172,2026-06-05
at://did:plc:bks7x6mdmsh473sqmlzuvt56/app.bsky.feed.post/3mnknhmkz522n,2026-06-05 17:18:57.909000+00:00,"An apple you want to eat? Okay maybe not. But this is absolutely hands-down the best apple I have ever drawn, thanks to #OliveArtClub.",4,51,2026-06-05
at://did:plc:dka6ocqe5y4bf2ix4virrjbr/app.bsky.feed.post/3mnl3fwc5j22r,2026-06-05 21:28:33.387000+00:00,"""me core"" - Mr. Krabs if he were an apple",1,35,2026-06-05
at://did:plc:jvxwaevitgonqczcbsspmksu/app.bsky.feed.post/3mnld22vunk2d,2026-06-05 23:45:05.509000+00:00,🥺,1,18,2026-06-05
at://did:plc:7tnfxmjeuztpkxujqzgofszz/app.bsky.feed.post/3mnldbs6qks2z,2026-06-05 23:49:24.800000+00:00,Apple Crumble asks the age old question: who is trying to kill your grandma at her 84th birthday party? Your mom? Your uncle? Your sister? This creepy cozy mystery drops later this year.,25,84,2026-06-05
at://did:plc:xjc7mkotpenvhh6ffewkdpyn/app.bsky.feed.post/3mnkqlhmlm225,2026-06-05 18:14:48.169000+00:00,Let's keep this energy going! 👇 Listen to the MeidasTouch Podcast! Apple Podcasts: podcasts.apple.com/us/podcast/t... Spotify: open.spotify.com/show/34NcOzU... Watch on YouTube: youtube.com/@meidastouch,24,187,2026-06-05
at://did:plc:knj5sw5al3sukl6vhkpi7637/app.bsky.feed.post/3mnkrgonsxk2f,2026-06-05 18:30:01.519000+00:00,Succession: The Complete Series (HD Digital) is $14.99 on Apple TV apple.co/4o7MPwx #ad,2,42,2026-06-05
at://did:plc:xav3zyko74nb5mwr4cng6ngo/app.bsky.feed.post/3mnksyhatek2u,2026-06-05 18:57:50.055000+00:00,"At launch, Great Ice Creams of the South featured 7 varieties: 1. Apple Brown Betty-rich vanilla ice cream loaded with swirls of baked apple and chunks of buttery pie crust 2. Shoofly Pie- rich vanilla ice cream loaded with butter roasted pecans and swirls of caramel",3,61,2026-06-05
at://did:plc:itbygkqt74qfu2pi7wsdcwnw/app.bsky.feed.post/3mnkzdzaqes2e,2026-06-05 20:51:41.896000+00:00,"""they lobotomized vox"" ""They have vox tranquilized"" Vox is from the 50s, his blood was full of the worst coffee and the most unfiltered cigarettes ever made. They gave him a 5mg THC/5mg CBD sour apple gummy and he's chill for two weeks.",72,253,2026-06-05
at://did:plc:ozjtqqab26axmvi3rygbtw6y/app.bsky.feed.post/3mnjwxyx6wh22,2026-06-05 10:36:31.699134+00:00,"apple decoration, menges, livingston manor, new york, 1978",14,78,2026-06-05
at://did:plc:j7jt7rtnknax6nlmkkawb2wc/app.bsky.feed.post/3mnkdapjyhc2o,2026-06-05 14:16:08.726000+00:00,Snug as a bug in between the softness of the Apple blossom petals 🌸,15,86,2026-06-05
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mnlbf66pbn2j,2026-06-05 23:15:30.311000+00:00,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts:",6,23,2026-06-05
at://did:plc:mcfwr5cop5mwt2mdiuhfvq65/app.bsky.feed.post/3mnlbjtwc3s2d,2026-06-05 23:18:07.568000+00:00,Here in the big apple… bring Bang Chan to me,0,8,2026-06-05
at://did:plc:eozbps6dnfybqrm3ji7z3d3j/app.bsky.feed.post/3mnl25rwxok2o,2026-06-05 21:06:06.650000+00:00,Just transplanted some onions around one of the apple trees. A little known fact is that apple trees all have mood disorders and planting onions around them cheers them up because the onion smell dissuades local bullies (pests) from beating up on the apple tree. Trees need social support too.,4,11,2026-06-05
at://did:plc:dwtohoggqlfpdu2y3orygvxx/app.bsky.feed.post/3mnl35cxj3c2j,2026-06-05 21:23:44.681000+00:00,“The second mouse gets the cheese.” @profgalloway.com and @karaswisher.bsky.social predict Apple will benefit most from the smart glasses market Meta helped build.,4,24,2026-06-05
at://did:plc:3q46bl35ftsiwitrfc67efsv/app.bsky.feed.post/3mnkvuuhd5k2k,2026-06-05 19:49:32.327000+00:00,"Animated music video for “I Knew It, I Knew You” has released on Apple Music and Spotify!",3,19,2026-06-05
at://did:plc:ngsfkjyv5j56uxq6okzbzvec/app.bsky.feed.post/3mnkrttp7fk2w,2026-06-05 18:37:23.010000+00:00,Ok okay Apple Music “YOU’VE GOT A FRIEND IN T”,6,46,2026-06-05
at://did:plc:tlf5hilbsn7vlw3rzunbzvw3/app.bsky.feed.post/3mnkkadwhz227,2026-06-05 16:21:12.748000+00:00,Could be anyone back there. Maybe that was just Russell Westbrook on an apple crate.,1,33,2026-06-05
at://did:plc:hisqswiqf2t7oygtzzftjtzv/app.bsky.feed.post/3mnkm2btob22o,2026-06-05 16:53:36.714000+00:00,Roxy originally looked like this begore she became a c(at)apple 🍎 ( old art by me! ),6,37,2026-06-05
at://did:plc:qzmismbtdiyufo35c4tivv52/app.bsky.feed.post/3mnjyi3fuqk22,2026-06-05 11:03:24.893000+00:00,"hairy apple bottom for your #fcf pleasure, grab the hips like handlebars and ride",2,89,2026-06-05
at://did:plc:hw753x7fbyzmn5ouveyepbxx/app.bsky.feed.post/3mnkn3mebik2c,2026-06-05 17:12:15.034000+00:00,😳,12,59,2026-06-05
at://did:plc:nslpgoqaibvux52wrpirzacp/app.bsky.feed.post/3mnkozttotk2b,2026-06-05 17:47:03.258000+00:00,"Recently got the Mrs a newer iPad, so I tried to use the older one with procreate. Still not sure how to feel about apple stuff. Have a Lydia.",9,61,2026-06-05
at://did:plc:pcl72lxq7w2nrr7jkiks4qkc/app.bsky.feed.post/3mnkvrvcdp22b,2026-06-05 19:47:52.546000+00:00,"Phoebe Bridgers premiered new music during her device-free $1 concert at Madison Square Garden: “And if any of you stuck an Apple Watch up your a** to record this, please don’t post it on the internet — I’m trusting you.”",9,84,2026-06-05
at://did:plc:42rd3iyy4jexk5wxl6nszaty/app.bsky.feed.post/3mnjyoxpcrk2n,2026-06-05 11:07:15.884000+00:00,Back at it again with the iPad... ... is that why Perla is holding an Apple? (The real ones know why) #goblin #art #lineart #illustration,14,217,2026-06-05
at://did:plc:xv625lj322gf6won74rt5qkj/app.bsky.feed.post/3mnkc4q2yws2t,2026-06-05 13:56:01.327000+00:00,"funny exusiai, apple exu and oc Brynjolf eating huge apple pie bribed by @ikeotio.bsky.social thanks very much ~ #arknights",12,28,2026-06-05
at://did:plc:anwnace3kvfyvuz3xr5m3iqn/app.bsky.feed.post/3mnlbipp4ds2m,2026-06-05 23:17:29.587000+00:00,"#EmojiSounds #MusicChallenge #MusicSky Day 5 - 🍏 ""One Bad Apple"" - The Osmonds youtu.be/R4tGKj34dnA?...",0,19,2026-06-05
at://did:plc:e6dfelnyiy3tqwldzteudc4g/app.bsky.feed.post/3mnl3cm54gk2f,2026-06-05 21:26:42.033000+00:00,Fond memories of an apple picking date with one of my former harem boys. Female Led Relationships are the sweetest. Are you pro FLR?,5,15,2026-06-05
at://did:plc:kst4fn2lvulfkz2zhb3vi7x7/app.bsky.feed.post/3mnkj5fftqs2c,2026-06-05 16:01:39.895000+00:00,#MusicChallenge #EmojiSounds 👉 🍏 The White Stripes 🎶 Apple Blossom youtu.be/cUPJD7sZ274?...,3,32,2026-06-05
at://did:plc:bdzjbqgd2ojj3qkrhpbkzuxu/app.bsky.feed.post/3mnkofpnsck2u,2026-06-05 17:35:47.780000+00:00,Or listen on Apple Podcasts: podcasts.apple.com/us/podcast/p...,2,15,2026-06-05
at://did:plc:5kydynj3pme74rk5ynru3m6d/app.bsky.feed.post/3mnl4k5ipus2x,2026-06-05 21:48:48.900000+00:00,"1/🧵 Apparently, Apple has turned on some sort of OS-wide age verification and censorship for iPhone in the UK this evening. The Screen Time/Content & Privacy Restrictions setting is turned on without user’s consent and unable to be toggled unless the user confirms their age.",14,49,2026-06-05
at://did:plc:pwhffvryllwejacdjxjyusnv/app.bsky.feed.post/3mnlaznikys2z,2026-06-05 23:09:03.946000+00:00,"ANOTHER ONE, THANK YEW",6,34,2026-06-05
at://did:plc:5loen3myftljfny4fpplhna2/app.bsky.feed.post/3mnkm52tmzk2m,2026-06-05 16:55:10.039000+00:00,i wish my car was a apple and i wish my legs was 1,0,18,2026-06-05
at://did:plc:xqjezhgnh4ettmmcmbrbhdur/app.bsky.feed.post/3mnkneoq4ec2y,2026-06-05 17:17:19.517000+00:00,"We’ve solved AI’s water usage problem. Check out Friday’s news roundup where we talk about the week’s biggest stories, featuring Bethy Squires & Sabrina Jalees! » Apple Podcasts: podcasts.apple.com/us/podcast/f... » Spotify: open.spotify.com/show/0fK8WJw... » YouTube: youtu.be/9yteXJngWCY",14,78,2026-06-05
at://did:plc:cu5eq5fekyzk3umnydfiuns3/app.bsky.feed.post/3mnkwxm76v22u,2026-06-05 20:08:58.077000+00:00,my hopes for the summer game fest: -geoff bagged and replaced by fozzy bear -games that dont have movement inertia or assist -project robot update from gendesign -nvidia bankruptcy announcement -mega man legends 3 for the gamecube -new type of apple (the fruit) -ufo50 2,4,53,2026-06-05
at://did:plc:3q46bl35ftsiwitrfc67efsv/app.bsky.feed.post/3mnkecjmick26,2026-06-05 14:35:03.367000+00:00,"Travis Kelce liked Apple Music’s Instagram post promoting “I Knew It, I Knew You.”",7,156,2026-06-05
at://did:plc:6zvvj5rbjrvzt3vo5uglqx4p/app.bsky.feed.post/3mnklxrybsc2i,2026-06-05 16:52:12.982000+00:00,The honeycrisp apple is unrivaled.,0,19,2026-06-05
at://did:plc:4w4kwwzbxpwmnxwuwehtaxry/app.bsky.feed.post/3mnkzftc4vk2s,2026-06-05 20:52:42.759000+00:00,"Mulla on käytössä ideologisista syistä yli 10vuotta vanha iphone, ja Apple julkaisi siihen just taas tietoturvapäivityksen. Aika kiva että vanha laite ei oo e-jätettä. Tää toimiiki vielä oikein mainiosti.",0,17,2026-06-05
