tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:yrotzb4w3vc2xfuwb6lynqx4/app.bsky.feed.post/3mehjv6xvn22y,2026-02-09 22:50:14.586000+00:00,"February is a Made-for-TV Movie month for Tread Perilously! Stay tuned for 'Deadly Intentions, Again?' this Thursday on Apple Podcasts, Patreon, and @fanbasepress.bsky.social Co-Hosts: @eriksamaya.bsky.social & @weirdnoirmaster.bsky.social",3,3,2026-02-09
at://did:plc:uzctzf6d6wkvefppurjpt76r/app.bsky.feed.post/3megjssyywk26,2026-02-09 13:16:15.195000+00:00,"US tech giants to spend $600B+ on AI infrastructure in 2026—matching Sweden's GDP—while Apple cuts capex 19% and partners Google for cheap model access. Nvidia wins big, but investors sweat returns. #Nvidia #Google #Apple #Meta #Amazon #Microsoft open.substack.com/pub/aidisrup...",1,1,2026-02-09
at://did:plc:befmtami7a7yddkd3stfgmyq/app.bsky.feed.post/3megl5oolns26,2026-02-09 13:40:13.500000+00:00,"Interesting, I had no idea Tidal was still around. I think I'll ultimately stay since it's cheaper (at least for now) to bundle Apple TV with it. :/",0,1,2026-02-09
at://did:plc:qebho2mg2g4tgwtdlazrbhol/app.bsky.feed.post/3mehdrh5hgk23,2026-02-09 21:00:46.489000+00:00,"For all those shocked about the behaviour and lack of remorse of Ghislaine Maxwell, just check out her father Robert Maxwell. The apple doesn't fall far from the tree. 😏🤮",1,4,2026-02-09
at://did:plc:rxzk3xsi4qewnu7yrl6ugyrh/app.bsky.feed.post/3meh3pzznuc24,2026-02-09 18:36:49.245000+00:00,Essentials Demi Lovato Apple Music apple.co/3MTltfn Ad.,0,0,2026-02-09
at://did:plc:rkrh43a65rwpmc6ghha3l3ff/app.bsky.feed.post/3meh45hkpns2a,2026-02-09 18:44:19.640000+00:00,"...How he was ""fat and nasty""... how his sister died ""of obesity"" at 25... and then he started a rant about processed food, while he ate an apple. Yes. It WAS fucking Mike Tyson. Convicted rapist who bit a guy's ear off. And that spot directed people to, wait for it, MAHA-dot-com. Oooo-kay, then.",0,0,2026-02-09
at://did:plc:rxzk3xsi4qewnu7yrl6ugyrh/app.bsky.feed.post/3mehh7plco224,2026-02-09 22:02:26.320000+00:00,"The Housemaid Sydney Sweeney • Amanda Seyfried • Directed by Paul Feig Play the movie, buy on Apple TV store apple.co/4akmWDw Ad.",0,0,2026-02-09
at://did:plc:khssxrydvcapbp23tqkr7qpn/app.bsky.feed.post/3mehhlfgluc2a,2026-02-09 22:08:58.333000+00:00,Epstein want to discuss DARPA offer,0,1,2026-02-09
at://did:plc:mvppn7dknrhlkh6tpgthkhko/app.bsky.feed.post/3mehbswfukc2n,2026-02-09 20:25:48.556000+00:00,i went digging and anki seems to be a free flashcard esque thing that seems good? vocabulary.com seems to be a thing too? but website not app also the vocabulary app if its an apple phone,0,0,2026-02-09
at://did:plc:6vh4jl6kgmjatxccd63syc2i/app.bsky.feed.post/3megtwtda4c2o,2026-02-09 16:17:27.165000+00:00,"A very late breakfast lol. Croissant toast, chicken & apple sausage, stir fried veggies, scrambled eggs.",0,0,2026-02-09
at://did:plc:bkixpkc4kxooo5l7tyccl2gd/app.bsky.feed.post/3megvhde4i22y,2026-02-09 16:44:34.583000+00:00,<guy who has covered Apple for the last quarter-century and change> I think Apple played a big part in this,0,3,2026-02-09
at://did:plc:di33hnfuaazxbou3o65q3jsg/app.bsky.feed.post/3meh6xftbec2t,2026-02-09 19:34:37.724000+00:00,its so bad at my target. those losers put a fucking apple tracker on our card guy's car. cops did nothing. they dont even let the guy take photos to prove he did his job,1,13,2026-02-09
at://did:plc:dgvcrwr35q5jjljh6m66blpx/app.bsky.feed.post/3megyoqx5uk2e,2026-02-09 17:42:24.942000+00:00,"windows is dying, discord is dying, bluski/safari have been glitchy for a while. And I made an account on dreamwidth, because cannot trust newer more mainstream stuff anymore. Lets see how long apple allow me to even be able to use tech/online. if my ipad breaks, I’m pretty much outside digitally.",0,1,2026-02-09
at://did:plc:wbb5ytrkixqmj5vynpvvf4dv/app.bsky.feed.post/3mefug6ufi22q,2026-02-09 06:53:22.644000+00:00,OLD LORE OLD LORE. I know the trend died last year but. Cannibalbeheading. Say and arc apple. Aah! Can you tell I love them. Disgusting fucks I want them to brutally die especially arc #palsart #ghostandpals #gnpbsky,4,19,2026-02-09
at://did:plc:7px6eyhnz3bymy5suftpet2c/app.bsky.feed.post/3mef6fsfoss2j,2026-02-09 00:19:27.451000+00:00,Fall cardinal in the crab apple tree.,1,7,2026-02-09
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mefae4oscy2m,2026-02-09 00:53:41+00:00,"#NowPlaying 🕦 11:53 am 🎵 Lover I Don't Have To Love 🧑‍🎤 Bright Eyes 💿 Lifted, Or The Story Is In The Soil, Keep Your Ear To The Ground 🎧 Apple Music / YouTube Music",0,0,2026-02-09
at://did:plc:76vipm52rueuc6bih4vonxdb/app.bsky.feed.post/3mefbys5lec2l,2026-02-09 01:23:45.949000+00:00,Apple TV will have it available for replay,0,2,2026-02-09
at://did:plc:pj5qdd7hvfxftzalpw4geb4g/app.bsky.feed.post/3mefcctbnds2x,2026-02-09 01:29:22.676000+00:00,"Hear me out, USA Curling Nationals Apple Music 5th End Break",0,2,2026-02-09
at://did:plc:5ggrdjcno27omroqpqljpqqp/app.bsky.feed.post/3mefcuf65d22x,2026-02-09 01:39:11.861000+00:00,On Apple music they said,0,1,2026-02-09
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mefcy4n27a2e,2026-02-09 01:40:33+00:00,#NowPlaying 🕜 12:40 pm 🎵 Carousel 🧑‍🎤 Hatchie 💿 Liquorice 🌱 Triple J Unearthed 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-09
at://did:plc:fz4qlha4wddvnmid6lkuhtia/app.bsky.feed.post/3mefd5gnquk2e,2026-02-09 01:44:15.410000+00:00,He has the pushed in features of some poor slob’s apple doll grandmother.,0,1,2026-02-09
at://did:plc:yrqnj7gfevnf7hts6dmutwjf/app.bsky.feed.post/3meffjmheic2s,2026-02-09 02:26:51.630000+00:00,Won't Apple Music have the whole thing? Or somewhere on You Tube? Worth the time,0,0,2026-02-09
at://did:plc:tbuwqrqd43tocnxgwezwcabq/app.bsky.feed.post/3meffxweexs2g,2026-02-09 02:34:51.772000+00:00,Why do the grapes here taste like apple- why- They ruined the grapes- my grapes…,0,3,2026-02-09
at://did:plc:woxocmw6tzlypsx5gv6ocww5/app.bsky.feed.post/3mefjfhw6gc2h,2026-02-09 03:36:07.621000+00:00,"I have Eufy cams. I’d say they’re pretty good tho I don’t really trust any of these companies. We’re also an Apple household, and I’m sure that comes with mixed feelings. I trust them less than I used to, but I do still think they protect user privacy more than any other big tech company.",0,6,2026-02-09
at://did:plc:wi3hwatnlsghnc7ojbquwnp6/app.bsky.feed.post/3mefshgxbuk2v,2026-02-09 06:18:17.383000+00:00,He is apple happy.,0,0,2026-02-09
at://did:plc:jf26a7dgps3fck4zc7anchdl/app.bsky.feed.post/3megcijgwe42j,2026-02-09 11:05:13.343923+00:00,「17 17 magsafe 19」に関する記事です: https://gigazine.net/news/20260209-apple-iphone-17e-magsafe-a19/,0,0,2026-02-09
