tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mcild7c4ki25,2026-01-15 21:57:31+00:00,"#NowPlaying 🕣 8:57 am 🎵 Le Bien, Le Mal 🧑‍🎤 Guru 💿 Jazzmatazz, Vol. 1 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics",0,0,2026-01-15
at://did:plc:4bodrryiiue5bykhw5i3lmn3/app.bsky.feed.post/3mcildy75xs2c,2026-01-15 21:58:41.028000+00:00,"No worries. I have been on Patreon since pretty much when it started, not as a creative, but as a source of revenue. I am a paying fan of several artists. It's fun. Oh! Man! Also, do NOT use the iOS app, the money gets skimmed by Apple! Use the website instead!",0,1,2026-01-15
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mcikk6x5rv2k,2026-01-15 21:42:42+00:00,#NowPlaying 🕣 8:42 am 🎵 LIPDANCE 🧑‍🎤 Obongjayar 💿 Paradise Now & Forever 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-01-15
at://did:plc:c2hq7dzgli6ebikwqsvsd4py/app.bsky.feed.post/3mciol2pd3v2w,2026-01-15 22:56:19+00:00,"REGIONAL WEATHER FORECAST BLACK SHEEP WEATHER - APPLE VALLEY, MN THU JAN 15, 2026 - 4:45 PM ** WINTER WEATHER ADVISORY FOR STEARNS COUNTY MIDNIGHT TO 6 PM FRIDAY ** TONIGHT: Cloudy. Snow..St. Cloud: No accumulation, Twin Cities: 1-2"". Low: near 20. Winds: NW 15-25 mph 1/3",0,0,2026-01-15
at://did:plc:ki36zrmohpxqtuppdcnszhkk/app.bsky.feed.post/3mcin4j42es2y,2026-01-15 22:30:17.800000+00:00,"Hmm. I didn't experience that. I had pre-orders up on Amazon, D2D, Google, and Apple. Kobo was already part of the extended markets on D2D. I didn't know about the Ingram problem until D2D LIED to me about having to have a separate ISBN. But IBPA told me the reason D2D was saying what they said.",0,1,2026-01-15
at://did:plc:kbbjml2lbzrleyxihcneiik2/app.bsky.feed.post/3mcgf6xf5rs2p,2026-01-15 01:03:10.476000+00:00,burger king now has apple pies,0,1,2026-01-15
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mcgg7cvqh522,2026-01-15 01:19:36+00:00,#NowPlaying 🕛 12:19 pm 🎵 E=MC2 🧑‍🎤 Big Audio Dynamite 💿 This Is Big Audio Dynamite 🎧 Apple Music / Spotify / YouTube Music,0,0,2026-01-15
at://did:plc:lbafr3ek57ylf4rauhu76w5g/app.bsky.feed.post/3mcgieul3z724,2026-01-15 02:00:10.059061+00:00,Perhaps an apple or cherry wood smoke,0,0,2026-01-15
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mcgmfqvsf32y,2026-01-15 03:10:29+00:00,#NowPlaying 🕑 2:10 pm 🎵 Robbery 🧑‍🎤 Lime Cordiale 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-15
at://did:plc:mhqnbglrgmwiuz3kgexbi7uf/app.bsky.feed.post/3mcgnkx6oaw2e,2026-01-15 03:33:02.545045+00:00,#Atlanta #Houston #Los Angeles #New York #Big Apple 🗽 #Phoenix,0,0,2026-01-15
