tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:arwnl5qnlvn7neuqrv2ut4c3/app.bsky.feed.post/3mejejaxiek2a,2026-02-10 16:19:24.786000+00:00,I’m going to eat an apple if you even care,0,13,2026-02-10
at://did:plc:5xgvza76b3w63pxokitd5rcs/app.bsky.feed.post/3mejk3re6j22i,2026-02-10 17:59:14.659000+00:00,Any Little Rock / Central Arkansas poets looking for community? The Apple Blossom Poets are a newly-formed community meeting monthly to share poems and give feedback. We’d love to have you!,1,2,2026-02-10
at://did:plc:tbdot4rjqze4hca4zlzjws3y/app.bsky.feed.post/3mek4cu7gl22t,2026-02-10 23:25:19.878000+00:00,When shit like this lands in my inbox I wonder what Apple would be like today if Steve Jobs hadn't left us.,0,2,2026-02-10
at://did:plc:vamn44xs2onnfb6l4rzpn2qc/app.bsky.feed.post/3mejjr3qssc2e,2026-02-10 17:53:16.469000+00:00,"Apple News link, for those who can use it: apple.news/Ah6ObMEpdTjS...",0,3,2026-02-10
at://did:plc:ooay2chfd7m5zextfkpwti5a/app.bsky.feed.post/3mejwnjxsf22u,2026-02-10 21:43:55.804000+00:00,"Age verification? Made my first gf a mix tape (cassette). Featured artists: Pearl Jam, The Cure, The Cranberries, Tori Amos, Fiona Apple, Depeche Mode, Nirvana, and some show tunes Don’t judge! I’m still a moody, dramatic bisexual, ok??? But also, bluesky, discord, u’ll get my DL, like, never",0,3,2026-02-10
at://did:plc:e56jmeytzsorws6qeaualtca/app.bsky.feed.post/3mehpnzkzic2c,2026-02-10 00:33:36.490000+00:00,Icerink's midwestern ass finally gets to tha big city!!!! The Big Apple! The city of lights! Sights to see! Food to try! And 10 foot tall preds! Wow!!! wait 10 foot huh- #Wogolfoc,16,85,2026-02-10
at://did:plc:bjhunchtz2humbk4htqf3oto/app.bsky.feed.post/3mehpv7hmmk2e,2026-02-10 00:37:37.554000+00:00,Do you have Apple Music? It’s just the Depeche Mode essentials PL,0,4,2026-02-10
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mehtpxfceu2g,2026-02-10 01:45:12+00:00,#NowPlaying 🕜 12:45 pm 🎵 Helicopter 🧑‍🎤 Bloc Party 💿 Silent Alarm 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-02-10
at://did:plc:6aqujndemxj33k4b6m33h3kn/app.bsky.feed.post/3meivyv6r5c2j,2026-02-10 11:59:43.186000+00:00,"I’m still salty about NOW TV from their support people lying through their teeth for ages about the Apple TV app. But these days, the value prop is quite something. A tenner a month for 720p *and* ads? Nope.",0,0,2026-02-10
at://did:plc:rjcmko76pfneudpwvo63bpzx/app.bsky.feed.post/3meis2ryyq22t,2026-02-10 10:49:11.993000+00:00,"Morning! I am excited today, because I've made a little puzzle game and put it in the Google Play Store! If you fancy having a play, here it be: play.google.com/store/apps/d... (Apple version to follow in the next week or so) #games #android #apps",2,2,2026-02-10
at://did:plc:rxzk3xsi4qewnu7yrl6ugyrh/app.bsky.feed.post/3meith3wczc2y,2026-02-10 11:13:58.786000+00:00,"Friends The Complete Series Manhattan-dwelling friends undergo their twenties and become thirtysomethings… Play episodes, buy on Apple TV store apple.co/44LOsaV Ad.",0,0,2026-02-10
at://did:plc:gedaaljh4iu6zvtrsgh5cc25/app.bsky.feed.post/3meiupe75e223,2026-02-10 11:36:29.638000+00:00,Plight of imprisoned Hong Kong ex-publisher Jimmy Lai evokes grief over loss of press freedoms. Some Apple Daily ex-journalists recalled those who were jailed as leaders who built a newsroom allowing them freedom and vast resources to report fearlessly: apnews.com/article/appl...,1,3,2026-02-10
