tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3md55jpnd752c,2026-01-24 02:16:14+00:00,#NowPlaying 🕐 1:16 pm 🎵 squabble up 🧑‍🎤 Kendrick Lamar 💿 GNX 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-24
at://did:plc:icdkjwsoizfsv46f2bl7q7pz/app.bsky.feed.post/3md4wp4l4cs2v,2026-01-24 00:15:00.628000+00:00,Nothing to see here. Just the usual wondering why #AppleSports doesn’t include #Unrivaled yet….,0,0,2026-01-24
at://did:plc:xe6ppxf5x6au6wb7ynwg5yr3/app.bsky.feed.post/3md53lrhm4u2v,2026-01-24 01:42:36.843000+00:00,Campaigner Launches $2 Billion Legal Action In UK Against Apple Over Wallet's 'Hidden Fees' https://news.slashdot.org/story/26/01/23/2328228/campaigner-launches-2-billion-legal-action-in-uk-against-apple-over-wallets-hidden-fees?utm_source=rss1.0mainlinkanon&utm_medium=feed,0,3,2026-01-24
at://did:plc:mewjvtcv4jx3ogf4qxjy6w5s/app.bsky.feed.post/3md54smpbns2n,2026-01-24 02:04:20.655000+00:00,"there's a reason it's been on my apple music replay every year since its official release, i can't get enough of it",0,0,2026-01-24
at://did:plc:6gybixk3mhnqokf4ctux7w3d/app.bsky.feed.post/3md6cpvhmds2o,2026-01-24 13:22:51.380000+00:00,Generating profits for Apple,0,1,2026-01-24
at://did:plc:jqs453ktxco5ho5z46wardhp/app.bsky.feed.post/3md6cxweipc2e,2026-01-24 13:27:20.751000+00:00,"“Aperture”, de Harry Styles, estreou em #1 r no Apple Music Daily Global chart. O artista também estreou no topo do Apple Music Daily dos EUA!",1,6,2026-01-24
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3md5r5gb5kc2x,2026-01-24 08:07:12+00:00,#NowPlaying 🕖 7:07 pm 🎵 Are You The One? 🧑‍🎤 The Presets 💿 Beams 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-24
at://did:plc:4paxoa6tydnapixtl3qzvpgk/app.bsky.feed.post/3md5tjx7p7s2f,2026-01-24 08:51:05.751000+00:00,Warm up with some hot cider 🍎❄️ #AnimalCrossing #ACNH #AnimalCrossingNewHorizons,3,25,2026-01-24
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3md5arhi4qa2i,2026-01-24 03:14:07+00:00,🥁 Triple J's Hottest 100 of 2025: #72 #Hottest100 #NowPlaying 🕑 2:14 pm 🎵 A COLD PLAY 🧑‍🎤 The Kid LAROI 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,1,2026-01-24
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3md5ilts2he2d,2026-01-24 05:34:32+00:00,🥁 Triple J's Hottest 100 of 2025: #43 #Hottest100 #NowPlaying 🕟 4:34 pm 🎵 First Blush 🧑‍🎤 Ocean Alley 💿 Love Balloon 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,3,2026-01-24
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3md5j7hg3pj2m,2026-01-24 05:45:48+00:00,#NowPlaying 🕟 4:45 pm 🎵 Beautiful People 🧑‍🎤 Jill Scott 💿 To Whom This May Concern 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-24
at://did:plc:mnahr7mabcenyfadkw7vcpt2/app.bsky.feed.post/3md6ju7r5r222,2026-01-24 15:30:32.589000+00:00,Don't you love an apple that's a bit fermented? Nom.,1,2,2026-01-24
at://did:plc:ebovc3hnxjadg5cuul6geibu/app.bsky.feed.post/3md66eiezuc2i,2026-01-24 12:04:53.590000+00:00,"January 24, 1984: Apple Computer begins selling its first Macintosh model, which boasted a built-in 9-inch monochrome display, a clock rate of 8 megahertz and 128k of RAM. [Orlando Sentinel - January 24, 1984]",0,1,2026-01-24
