tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:m2ufb4ra3nh25vn32ybge6g3/app.bsky.feed.post/3mevuyi7pwk2c,2026-02-15 15:46:12.442000+00:00,"Bear: ""$2 billion for a non-existent technology and a 3yo company, is unprecedented. What isn’t unprecedented, however, is a US tech giant overpaying for an Israeli company....Once the technology is developed...how far behind will pre-crime be?"" www.donotpanic.news/p/apple-just...",4,2,2026-02-15
at://did:plc:6qb5jsvuevbsxekvv6xa6byh/app.bsky.feed.post/3mevviaag3s2l,2026-02-15 15:55:00.948000+00:00,Apple Just Bought A Sinister ‘Pre-Speech’ Tech Company Implicated In Genocide open.substack.com/pub/donotpan...,0,0,2026-02-15
at://did:plc:6d7wa4bsewq2gfkz2ozwxia7/app.bsky.feed.post/3meucao3wx22a,2026-02-15 00:38:06.213000+00:00,"I use it frequently. I do not subscribe to Apple Music. I looked into it and they said you could “download“ tracks. But you really don’t you just hold onto them until your subscription expires and then so do they. Physical media all the way, even if it’s MP3’s.",0,8,2026-02-15
at://did:plc:fzdztvkk3gnw5xjk4vwprqpq/app.bsky.feed.post/3mewgnskby22q,2026-02-15 21:02:21.529000+00:00,Bc PRIVILEGE & being invested In the current stays quo Upsetting the apple cart THE WHOLE FUCKING SYSTEM Will be the result & that’s incredibly THREATENING 2 a lot of ppl’s Privilege Bubbles Which is EXACTLY WHY We have 2 burn it down The patriarchy put us here The Matriarchy LIFTS US OUT Mm,1,3,2026-02-15
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mewglrodyg2z,2026-02-15 21:00:43+00:00,#NowPlaying 🕗 8:00 am 🎵 Sweat 🧑‍🎤 Melanie C 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-15
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mevlm6vuob2g,2026-02-15 12:57:21+00:00,#NowPlaying 🕦 11:57 pm 🎵 Big Daddy 🧑‍🎤 Tems 💿 Love Is A Kingdom 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-02-15
at://did:plc:oazhyccet2ehw7az6nrzanet/app.bsky.feed.post/3mewfpftp722h,2026-02-15 20:45:21.572000+00:00,"It happened twice for me as well and not directly after the update but more through the day, that makes it even more weird. I’m glad CS could help you but I realized it’s better to wait if this happens a third time. Looks like a patch breaking something on Apple devices",0,1,2026-02-15
at://did:plc:hc7tndm7gduompba65aps75k/app.bsky.feed.post/3mevrrhy5as2u,2026-02-15 14:48:36.088000+00:00,That's funny. My last post got picked up by an apple feed because I used the word Apple. That must be a hilarious feed. People talk about apples in every conversation. I cannot fall into that one right now even though this post is. 😹😹😹,0,5,2026-02-15
at://did:plc:3ptksabvocsikz7nwq2ml6i3/app.bsky.feed.post/3mevselymes24,2026-02-15 14:59:17.831000+00:00,Hear from the candidates who believe in creating opportunities for people to work and live close to their families on Turn Left! Catch the full episode here: YouTube: youtu.be/8H7472l4PY8 Spotify: open.spotify.com/episode/6Ya6... Apple Podcast: podcasts.apple.com/us/podcast/t...,0,2,2026-02-15
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mevsi4ntef22,2026-02-15 14:59:01+00:00,#NowPlaying 🕜 1:59 am 🎵 FREEDOM WE'RE NEEDING 🧑‍🎤 Close Counters 💿 LOVERS DANCE ACADEMY 🌱 Triple J Unearthed 🎧 Apple Music,0,0,2026-02-15
