tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:smry47nwd5wxl6x5y6rz7ogo/app.bsky.feed.post/3mlcfzvy2as2v,2026-05-07 23:54:20.653000+00:00,𝑨𝒏 𝒂𝒑𝒑𝒍𝒆 𝒂 𝒅𝒂𝒚... #🔆,10,60,2026-05-07
at://did:plc:bte3vmairgdocnnhhdxgkjak/app.bsky.feed.post/3mlced7np722e,2026-05-07 23:23:45.311000+00:00,i drew asgore with silly red apple outfit!!!,11,60,2026-05-07
at://did:plc:yooyuytkrl2dut6joovtl65n/app.bsky.feed.post/3mlcfdyj7gc2k,2026-05-07 23:42:05.119000+00:00,No fucking way,0,26,2026-05-07
at://did:plc:ji7lroxun3yvv2pxhcf7jqsn/app.bsky.feed.post/3mlcab5zx4224,2026-05-07 22:11:01.544000+00:00,"An apple from Italy lasted 2 weeks. An apple from America lasted two years. This author explored why, and the conclusions gained from a fifty year experiment in health between a continent that protected consumers and one that protects the convenience of Big Ag. gandalv.substack.com/p/400-additi...",37,113,2026-05-07
at://did:plc:776hcssquwcv2ihpptzvttxj/app.bsky.feed.post/3mlcegzufrk2l,2026-05-07 23:25:53.463000+00:00,Tired: Giving research labor away behind a Canvas firewall. Wired: Giving research labor away via an Apple platform.,5,30,2026-05-07
at://did:plc:w6adnkpcgqb67lqi5nxcy7l5/app.bsky.feed.post/3mlbwyp5gwk2u,2026-05-07 19:25:13.817000+00:00,“That’s strange my Apple Watch hasn’t told me my blood sugar is low all day” My Apple Watch:,1,48,2026-05-07
at://did:plc:7y7t3yuvle5vnid56eed2xpb/app.bsky.feed.post/3mlbtvjffzs2e,2026-05-07 18:29:45.900000+00:00,Worked on my core today (finished an apple).,30,87,2026-05-07
at://did:plc:izfrye2i7dvvepi42nz6zahd/app.bsky.feed.post/3mlbmdcglpc2p,2026-05-07 16:14:18.406000+00:00,Apple Blossom 18x11cm acryla gouache this is available to buy for lots of money or as a print for much less,144,454,2026-05-07
at://did:plc:sbltktdwsaxef2znb43qogae/app.bsky.feed.post/3mlcg7btbtk2l,2026-05-07 23:57:20.857000+00:00,When I tell you this bun is the size of a large apple at most,1,12,2026-05-07
at://did:plc:xjc7mkotpenvhh6ffewkdpyn/app.bsky.feed.post/3mlbuvwlwpk2n,2026-05-07 18:47:53.486000+00:00,Listen to the MeidasTouch Podcast! Apple Podcasts: podcasts.apple.com/us/podcast/t... Spotify: open.spotify.com/show/34NcOzU...,28,124,2026-05-07
at://did:plc:of332caii7zdk6udzsjkha44/app.bsky.feed.post/3mlcdpdhs322z,2026-05-07 23:12:38.229000+00:00,how mad would everyone get at me if i drew apple store hypnosis,0,14,2026-05-07
at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3mlc5ttj42s2o,2026-05-07 21:27:46.816000+00:00,i think apple is generally better about privacy than its chief rivals so not the worst possible outcome but if they're doing it it means every major earbud maker is working on it too,0,97,2026-05-07
at://did:plc:rjqn3agdb74cszhqcpii4sne/app.bsky.feed.post/3mlbu3bh6os2a,2026-05-07 18:32:58.896000+00:00,Apple has approved our enrollment in the Apple Developer Program 😃 We are going to be working to get the Safari extension released within this month 🧭 Thank you for your patience! ❤️,5,69,2026-05-07
at://did:plc:atdbmignbrjbjgj2ba4axnwl/app.bsky.feed.post/3mlbw7ge2tc25,2026-05-07 19:11:05.724000+00:00,"I everywhere I look, Blue Prince is there",5,96,2026-05-07
at://did:plc:67fu5pe5yhqmxtwldxhrf3pw/app.bsky.feed.post/3mlcdxh5tx22y,2026-05-07 23:17:10.533000+00:00,My doctor: what did you eat today? Me: a donut and an apple with peanut butter My doctor: Lizzie it is 3:15 pls tell me that is not all Me: it was a big apple and a lot of peanut butter,0,11,2026-05-07
at://did:plc:r7qitvohhlzoflmog6vrj5wr/app.bsky.feed.post/3mlc4w6klkc2x,2026-05-07 21:11:11.766000+00:00,"Goodnight from Maggie Gill, wondering if there’s some way to persuade the House Hob to take on the nightly work of washing up. Goodnight from Rag-and-Bone Dan, hard-hitting the apple brandy in attempt to banish dreams of what was found in that old chest freezer. Goodnight from Hookland.",27,286,2026-05-07
at://did:plc:3i6uzuatdyk7rwfkrybynf5j/app.bsky.feed.post/3mlbuicxot223,2026-05-07 18:40:16.692000+00:00,"After sending 753293429 documents to Apple, it's finally happening 🙏",1,34,2026-05-07
at://did:plc:lzyp6qjpmjwpqgszkplbju53/app.bsky.feed.post/3mlbvwyjfb226,2026-05-07 19:06:12.412000+00:00,"I will work on getting a few variations published shortly since Apple is only releasing the Luminance wallpapers for iPad, iPhone, and Apple Watch.",0,22,2026-05-07
at://did:plc:mdiad4ss5shmq4ifvnzjtjmo/app.bsky.feed.post/3mlc7sn3rk22r,2026-05-07 22:02:54.016000+00:00,Cute #sub #teacher #business card with a red apple pattern © ArianeC Illustrations-All rights reserved #tutor #educator #literacycoach #contactcard 🍎 www.zazzle.com/red_apple_an...,5,11,2026-05-07
at://did:plc:vi2grzfali5xn5rh2ny2n4d4/app.bsky.feed.post/3mlbzh7gabc2v,2026-05-07 20:09:08.129000+00:00,Apple is paying $250M to settle a class-action lawsuit over misleading customers about AI-powered Siri features 📱 • Covers US customers who bought an iPhone 15 and iPhone 16 between June 2024 and March 2025 • Each eligible customer can receive up to $95,40,202,2026-05-07
at://did:plc:7uvcqt45oqlutlrtgx7bpodq/app.bsky.feed.post/3mlcddqekb222,2026-05-07 23:06:09.088000+00:00,I'm like if a trad wife just lashed things into a lunchbox.,0,15,2026-05-07
at://did:plc:452w4ddyx6yin5pgnhb3w4ko/app.bsky.feed.post/3mlbxhtr6y227,2026-05-07 19:33:41.959000+00:00,Artists! Quote with a femme fatale art ❤️ girl who sighs mysteriously,15,72,2026-05-07
at://did:plc:67jvw4q5pltqo3z7uay4zp6l/app.bsky.feed.post/3mlcfiefnjc2h,2026-05-07 23:44:31.810000+00:00,Also available on all podcast platforms under Snap Aim Podcast 🥰 Spotify: open.spotify.com/show/5zp41Bu... Apple: podcasts.apple.com/us/podcast/s... YouTube Music: www.youtube.com/playlist?lis...,0,11,2026-05-07
at://did:plc:fqz767ikcbgk7yifapygtxeh/app.bsky.feed.post/3mlc2almmnk2q,2026-05-07 20:23:19.783000+00:00,"Not many people know this, but Tim Cook has been given nicknames by numerous world leaders. Everyone knows Trump calls him ""Tim Apple"". But in China, Xi Jinping calls him ""Tim Bu Dong"".",5,70,2026-05-07
at://did:plc:glb3pecr2cioc237lj5brg4q/app.bsky.feed.post/3mlbl7wbrgs2k,2026-05-07 15:54:31.280000+00:00,"picking fonts for a book cover will have you going ""apple is the stupidest looking word i've ever seen""",7,231,2026-05-07
at://did:plc:yykaqtxd2s7e6x6lnj55emph/app.bsky.feed.post/3mlbpjwjdys2k,2026-05-07 17:11:42.033000+00:00,"Hey, Apple, a few questions re: Music…",29,275,2026-05-07
at://did:plc:jeiov2vubclcqyv722afjkka/app.bsky.feed.post/3mlc4u5srp22b,2026-05-07 21:10:03.872000+00:00,"🥳💃🏾🎊OMG YAY! After 2+ Years, Handsome 5.8YO Siamese Tabby Mix Kitty APPLE Has Has Finally Been Adopted!🎉🥳🎊 ▶️ icraeastbay.org/cats/apple-2... 💗Thank You 4 Sharing This Sweet Kitty & Helping Him Find His #FureverHome💗 #ICRAEastBay #Alameda, #CA #Oakland #SF #ForgottenSouls #CatsOfBluesky #BlueskyCats",8,10,2026-05-07
at://did:plc:ysd7w5zsdjv3nzo26pukgnhd/app.bsky.feed.post/3mlc27756ts2h,2026-05-07 20:22:33.119000+00:00,Stormblood apple tribute,1,6,2026-05-07
at://did:plc:ftqufbt6mihvqpdbymme4zaa/app.bsky.feed.post/3mlc74277e227,2026-05-07 21:50:16.009000+00:00,"Apple is maybe the only tech company with an adequate security and privacy track record for this sort of thing, unfortunately.",0,19,2026-05-07
at://did:plc:ncbbuj6p5tpgybs2hi4uvtcc/app.bsky.feed.post/3mlbs6vz4qk2c,2026-05-07 17:59:13.635000+00:00,THE APPLE II AGE audio book is 60% for spring! enjoy: www.audiobooks.com/promotions/p...,8,27,2026-05-07
at://did:plc:clzixclnoafsc2fh6ypb77jb/app.bsky.feed.post/3mlcc3jnknk2y,2026-05-07 22:43:39.879000+00:00,That’s more reliable than me just zooming in on Apple Maps 😂😂😂,0,5,2026-05-07
at://did:plc:r5c2r4jeza4uxdankas6ty5k/app.bsky.feed.post/3mlcclowiyc2k,2026-05-07 22:52:42.285000+00:00,"Once Apple got rid of the headphone jack, civilization was doomed",0,4,2026-05-07
at://did:plc:xvgztewzbfh7bpnklayrsvds/app.bsky.feed.post/3mlbvm6hjy222,2026-05-07 19:00:19.929000+00:00,"I think it’s weird that even Apple sends me SMS text messages rather than iMessage, from their automated systems.",1,29,2026-05-07
at://did:plc:l2ktomvijz42t6hfqaxl7gq6/app.bsky.feed.post/3mlc63mpnmc2w,2026-05-07 21:32:08.126000+00:00,Remember when Apple tried to make Force Touch happen?,0,6,2026-05-07
at://did:plc:3v4zdbjl6ncxgjktvntnbu52/app.bsky.feed.post/3mlbnnoy4722x,2026-05-07 16:38:00.863000+00:00,"Congratulations to Apple on their most recent iOS update. My phone now kills the battery before noon, it used to make it all the way to 1 PM. Their planned obsolescence is working",48,282,2026-05-07
at://did:plc:kd4cyu4rpkgjbym3gckhrivz/app.bsky.feed.post/3mlcbj6gn3c2k,2026-05-07 22:33:24.137000+00:00,"I once bought a flatbed scanner which had the same footprint as my “pizza box” Apple Performa desktop, so I thought it was a great space-saving idea to sit the scanner on top of the computer. I learned the hard way that scanners use magnets.",1,24,2026-05-07
at://did:plc:va3e63wqrrjiboqcl2t3f367/app.bsky.feed.post/3mlbzufejj22w,2026-05-07 20:16:30.572000+00:00,shoutout to apple podcasts for getting it right,1,5,2026-05-07
at://did:plc:tsix4scvgfvre3vr62xyj4v2/app.bsky.feed.post/3mlcdqwgaut2b,2026-05-07 23:13:19.336000+00:00,Monobank accepts 🍏Apple Pay & 🍀Google Pay send.monobank.ua/jar/7uwhtDGmiD *spotfund spot.fund/rlnzphsc DonorBox donorbox.org/light-will-p... 🧩Bitcoin bc1qwcmc2nqz4jnfyeuwx03vn3y8u2lh8zfz4nxkgd 👕TeamYuri Merch bonfire.com/store/teamyu...,5,8,2026-05-07
at://did:plc:lguwuh5d6fllgkmoomgxiffh/app.bsky.feed.post/3mlc4x5qeb22v,2026-05-07 21:11:44.461000+00:00,"I would not want to leave the impression that its ""just one bad apple"" - its pretty systemic and runs through the entire ABC operation - despite this one incident.",0,14,2026-05-07
at://did:plc:4wbdwvoeunuoo5l3mlkt2aed/app.bsky.feed.post/3mlc2v2zhj22z,2026-05-07 20:34:47.015000+00:00,"I’m in London, the Big Apple",0,15,2026-05-07
at://did:plc:uzuat5gbbbfvit7siobwbavi/app.bsky.feed.post/3mlc4u6isrk2v,2026-05-07 21:10:04.599000+00:00,"This ends another day for the bards, we have some free spaces in the queue for making tomorrow, and will return soon! Have a good night everyone and please take care out there! Small Dragontail, super soft custom Marbled fade of Liquid fire, Apple and Fable",5,39,2026-05-07
at://did:plc:n27mx775abqfpnxugztgyhep/app.bsky.feed.post/3mlbocjkv5s2t,2026-05-07 16:49:39.829000+00:00,its been a bit since i made a proper drawing so have some assorted doodles in the meantime #art,33,190,2026-05-07
at://did:plc:5jcsvspxakd2zcjp7rudzpuf/app.bsky.feed.post/3mlc2srjlqk2d,2026-05-07 20:33:29.955000+00:00,NO,0,4,2026-05-07
