tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:jonb2y5dt2fadbhtvokf22ej/app.bsky.feed.post/3mep5kbdkrvf2,2026-02-12 23:30:28+00:00,"I'm setting up a macOS Tahoe VM to test some things and omg is this thing pushy when you try to make what Apple considers bad choices. ""Are you absolutely certain you want to have things your way not ours?"" It's also ridiculously slow to do anything at all […] [Original post on mastodon.social]",0,0,2026-02-12
at://did:plc:yxgxjbpj2dcxjyxmsfbt2ntp/app.bsky.feed.post/3mep2bbbswc2d,2026-02-12 22:31:57.698000+00:00,"Australia has resale price maintenance legislation, enforced by the ACCC, which makes it illegal for product suppliers to specify a minimum sale price by retailers. That being the case, why are Apple iPhones marketed at the same price by almost all resellers? This is clearly anti-competitive #auspol",1,1,2026-02-12
at://did:plc:6kwegvdgvoimql7esjx4mcxr/app.bsky.feed.post/3meowoenpqc2e,2026-02-12 21:27:42.475000+00:00,"“the fruit” 12 Feb 2026 #oils on scrap paper 1st art so far this busy week, needed to make a quick painty mess for dopamine reasons, worked like a charm #art #valentinesday #oilpainting #expressionist #eros #desire #resourceandneed",2,21,2026-02-12
at://did:plc:2a3oeljvzf65xlxqn2i53ky5/app.bsky.feed.post/3meocopmays26,2026-02-12 15:29:59.128000+00:00,never understood why he thinks coddling nazis is a good look for apple.,0,5,2026-02-12
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3menpi5py2j2y,2026-02-12 09:45:57+00:00,#NowPlaying 🕣 8:45 pm 🎵 Summer Sweat 🧑‍🎤 Hannah Cohen 💿 Earthstar Mountain 🎧 Apple Music / YouTube Music 📝 Lyrics,0,1,2026-02-12
at://did:plc:5bafbfmnpdfb6p7hmwh37sug/app.bsky.feed.post/3meoa665vf22b,2026-02-12 14:44:56.476000+00:00,"New video out now! In this one, Witmer shares how Apple gave his old iPhone back. Check it out below! #podcast #comedy #Apple #iPhone17 #Underachievers youtu.be/GxmBZQ7FREM?...",1,3,2026-02-12
at://did:plc:xeqg5e2xeljn3rgfvmiar7em/app.bsky.feed.post/3meoafojyts2g,2026-02-12 14:49:08.530000+00:00,ICYMI: Victoria Monét will be hosting the Apple Music Radio Takeover today (Feb 12) at 2 PM PT/5 PM ET! Got any burning questions? Let her give you peace of mind and use #LetMeAskVictoria to ask our supersonic host a question 🤎🌹,0,1,2026-02-12
at://did:plc:y5nxoykneujigvpao3k4f275/app.bsky.feed.post/3meobesh4ek2y,2026-02-12 15:06:32.798000+00:00,Flock to Spotify more. The only thing that I can think of is getting an app where it takes all the features of Spotify completely free but pays the artists fairly. The reason I say this is because many people don’t want to pay for streaming services like Apple Music hence how Spotify came out of,0,0,2026-02-12
at://did:plc:ix6mmusgqzjvzltkz2pzmeyj/app.bsky.feed.post/3meodprtjys2q,2026-02-12 15:48:28.760000+00:00,"Good morning, Wilma! We are but I’ve been walking a lot. My Apple Watch is telling me I’ve doubled my distance since his surgery. It’s been busy for me doing everything. I hope you have a lovely day 🤗",0,1,2026-02-12
at://did:plc:zbis7u7ppb23wvuqci3f77pd/app.bsky.feed.post/3meoenbdkjs2f,2026-02-12 16:04:58.091000+00:00,"First, thanks for trying something new on YR original terrific photo! I cldn't help you describe yours - b/c I didn't know about where it was taken, what you liked about yr shot. Here's an example of using ALT TEXT as shown in the upper left of the image. Click on upper left ALT for example.",0,0,2026-02-12
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3meoyda6thn2c,2026-02-12 21:56:29+00:00,#NowPlaying 🕣 8:56 am 🎵 All I Really Want 🧑‍🎤 Yes Boone 🌱 Triple J Unearthed 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-12
at://did:plc:wvf7eycnfwrtq5t2ht43brib/app.bsky.feed.post/3mep3ej6awcj2,2026-02-12 22:51:37+00:00,Just in case you thought that this administration had any vague respect for the First Amendment: https://arstechnica.com/tech-policy/2026/02/trump-ftc-denies-being-speech-police-but-says-apple-news-is-too-liberal/,5,0,2026-02-12
at://did:plc:pxcvs6ptt3f6sgvnzgnn4lkk/app.bsky.feed.post/3meoxl5ajes27,2026-02-12 21:43:47.782000+00:00,"Our 2026 opening day! Dave Brown was one of the best LHP in the first pro Negro Leagues but after a celebration ended in a horrific crime, Brown disappeared but 100 years later he was found to have been hiding in plain sight! P.S. Ed’s had a baby! Apple: podcasts.apple.com/ca/podcast/s...",0,1,2026-02-12
at://did:plc:zhxfdnr2hsz3kkoeigfspilm/app.bsky.feed.post/3memvsc5n322x,2026-02-12 02:06:40.852000+00:00,yeaaa ive only ever used ublock. honestly if i werent trying to cut down my subscriptions id consider it ... im trying out apple music for a few months tho since i got a DAP from HiBy and access to my rip/bandcamp library + lossless streaming is kinda big plus .... but if it keeps up idk i might,0,1,2026-02-12
at://did:plc:ih7vezm4zowoytjklc3joefu/app.bsky.feed.post/3memyy5udhc2m,2026-02-12 03:03:38.906000+00:00,I’ve made carrot orange ginger apple juice with a bit of cayenne and it was p good Made it myself from homegrown apple and oranges though lmao,0,2,2026-02-12
at://did:plc:y7ts5us54yihmvtk27mipj42/app.bsky.feed.post/3memsooz5ac2u,2026-02-12 01:10:58.894000+00:00,finance.yahoo.com/news/apple-l...,0,0,2026-02-12
at://did:plc:qyh4al5vwylsofamr5hy7ucp/app.bsky.feed.post/3memufaf3wk2i,2026-02-12 01:41:29.051000+00:00,My brandy apple butter was so good,0,1,2026-02-12
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3memtnm7c4q22,2026-02-12 01:26:46+00:00,#NowPlaying 🕛 12:26 pm 🎵 Good Things Will Come After the Pressure 🧑‍🎤 Sault 💿 Chapter One 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-02-12
at://did:plc:3m7moav33wyq26aeoq2osys2/app.bsky.feed.post/3men27xot6iux,2026-02-12 03:25:54.610000+00:00,"what happens to like all my health data and all my stuff in icloud, like i pay for extra storage ugh idk i might wanna break out of the ecosystem but i haven't ventured away from Apple since the Pixel 3",0,3,2026-02-12
at://did:plc:mhqnbglrgmwiuz3kgexbi7uf/app.bsky.feed.post/3men2gg7aab25,2026-02-12 03:29:30.942769+00:00,#Bloomberg #New York #Big Apple 🗽,0,0,2026-02-12
at://did:plc:vj5ueluc4un64inalvvbzpgr/app.bsky.feed.post/3men472g4m22v,2026-02-12 04:01:11.396000+00:00,Non-Apple news link: www.nbcnews.com/news/us-news...,2,6,2026-02-12
at://did:plc:v6b4uhxylvsopxxsb6bqmuio/app.bsky.feed.post/3men6ghguuc26,2026-02-12 04:41:07.421000+00:00,New podcast alert 🚨 Thank God for the all-star break .. Hawks lose to the Hornets again. Subscribe/share 🏀 Direct: redcircle.com/shows/hawksb... 🏀 Spotify: spoti.fi/3syPDIm 🏀 Apple: podcasts.apple.com/us/podcast/h...,0,0,2026-02-12
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3men7thvfks27,2026-02-12 05:04:48+00:00,#NowPlaying 🕓 4:04 pm 🎵 It's A Fine Day 🧑‍🎤 Opus III 💿 It's a Fine Day 🎧 Apple Music / YouTube Music,0,1,2026-02-12
at://did:plc:vvnt6grfnz4ke26mchfkpzcu/app.bsky.feed.post/3menepsxqqc2y,2026-02-12 06:33:43.934000+00:00,- forced image processing that often looks bad - apple fell for the ai marketing trend - can't clear cache - fear of future artificial limitations (mostly software feature wise like dynamic island and stuff),0,2,2026-02-12
at://did:plc:e7a4whr6zgoru6rqvjgtn3fm/app.bsky.feed.post/3menh4oehlk2k,2026-02-12 07:16:42.814000+00:00,Absolutely sociopathic behaviour. Guessing the apple doesn’t fall too far from the tree? A familiar name spotted on the last page of EFTA01299719 …,0,1,2026-02-12
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3menqgjix5a2m,2026-02-12 10:02:10+00:00,#NowPlaying 🕘 9:02 pm 🎵 Come Thru 🧑‍🎤 Drake 💿 Nothing Was The Same 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-12
at://did:plc:jf26a7dgps3fck4zc7anchdl/app.bsky.feed.post/3menwf5xisz23,2026-02-12 11:49:53.636381+00:00,記事の要約: 2026年2月11日、AppleはiOSの最新バージョン「iOS 26.3」とiPad向けの「iPadOS 26.3」をリリースしました。このアップデートは1.85GBのファイルサイズで、複数の脆弱性を修正しています。特に、CVE-2026-20700やCVE-2026-20649などの脆弱性が修正されており、これにより攻撃者による任意のコード実行や機密情報の閲覧が防止されます。対象機種はiPhone 11以降や各種iPadモデルです。また、次期メジャーバージョンであるiOS 26.4のベータ版は2026年2月の最終週にリリース予定で、Gemini搭載のSiriが導入される計画…,0,0,2026-02-12
at://did:plc:rdri4fdbpnfljugaeksxtt42/app.bsky.feed.post/3meolmgzgjc2l,2026-02-12 18:09:46.684000+00:00,"Apple Health covers dental care, but coverage only matters if you can actually find a dentist. That’s where DentistLink comes in. It’s a free referral service that helps Washington residents connect with a dentist nearby. #teethmatter",0,0,2026-02-12
at://did:plc:u46phh6nwcdjwrlwzcu37etl/app.bsky.feed.post/3meomza33tc2i,2026-02-12 18:34:49.353000+00:00,"⚖️ Episode 36 ""What Did You Do In the ICE War, Daddy?"" is out now, with immigration attorney John Weels -- listen and learn (or just listen) 🎧 Spotify, Apple Podcasts, YouTube, YouTube Music, Substack, etc. 📩 binghamboyspodcast.substack.com",1,2,2026-02-12
at://did:plc:w2yenz43ofkk752xk3s6i55y/app.bsky.feed.post/3mentjzfosk2o,2026-02-12 10:58:55.498000+00:00,"^phone‘s charging is being manipulated using spyware agents by state sponsored Brahmin terror network which either depletes without cause, charges slow or get stuck at particular percentage to make fake narratives for psychological harassment by modi government @ Apple",0,0,2026-02-12
at://did:plc:s7wamsgypdesupy7ftvwct7u/app.bsky.feed.post/3mentqdvpeo2a,2026-02-12 11:02:27.537968+00:00,上記商品はこちらの動画で紹介されてます！ Apple信者の9割が知らないiPhoneの便利ワザ『10選』 youtubeで見る,0,0,2026-02-12
at://did:plc:i4expbjvtvremmhx77bkxaew/app.bsky.feed.post/3meokfoenpk2p,2026-02-12 17:48:05.775000+00:00,I love your last one! I listen to it often. Is this one on Apple Music too?,0,4,2026-02-12
at://did:plc:ihlvv6ozkz56yp5lupagnzti/app.bsky.feed.post/3menqsrmuic2c,2026-02-12 10:10:08.108000+00:00,"It's such a pleasure (and relief) to see people pontificating about the best ways to prepare food and drink - no bells or whistles, just serious analysis of simple but vital pleasures. I speak as one who toured The Netherlands and used it as an excuse to test the apple pie in every town.",0,1,2026-02-12
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3menw35eafo24,2026-02-12 11:42:39+00:00,#NowPlaying 🕥 10:42 pm 🎵 PRETTY GYAL 🧑‍🎤 COTERIE 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-02-12
at://did:plc:mxlqabtvqcnvysm627dmid2c/app.bsky.feed.post/3menw4muabc26,2026-02-12 11:45:07.362000+00:00,Settings > Appearance > Liquid Glass Tinted for the difficult to read stuff Settings > Apple Intelligence & Siri then just turn them both off for that.,0,0,2026-02-12
at://did:plc:pavt775rsubl35v2xvktuzks/app.bsky.feed.post/3meo3ij4k3t2q,2026-02-12 13:21:14.641250+00:00,#New York #Big Apple 🗽 #Paris,0,0,2026-02-12
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3meo3tbv3em24,2026-02-12 13:26:41+00:00,#NowPlaying 🕛 12:26 am 🎵 Damaged Goods 🧑‍🎤 Confidence Man 💿 Active Scenes Vol One - EP 🌱 Triple J Unearthed 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-12
at://did:plc:ulglypdo62k4prlab3seag7p/app.bsky.feed.post/3menyftu3sk2g,2026-02-12 12:26:04.170000+00:00,"Ok so I've just discovered what a monumental pain in the arse cancelling Apple TV is. Never again will I try one of those 3 month , free trails.",0,5,2026-02-12
at://did:plc:eqg3k4qkboz55gangbuxln5m/app.bsky.feed.post/3meoifbzqk5h2,2026-02-12 17:11:58+00:00,"@stroughtonsmith and if that’s really just the Apple developer community, it’s probably sampling some of the people least likely to already be soaking in it.",0,1,2026-02-12
at://did:plc:xf5n2qeqcnoxtv6ixh464hap/app.bsky.feed.post/3meoiojwink2i,2026-02-12 17:17:15.623000+00:00,"This song is not even on Apple Music, but I somehow missed the memo that Teddy is trans and also has produced all my favourite Shawn Mendes songs. My high school crushes being Anderson Cooper and a trans woman really explain much about me, this checks out.",0,0,2026-02-12
at://did:plc:76gidulzuwykvtqbyjnsnpee/app.bsky.feed.post/3meoipxjyqs27,2026-02-12 17:18:03.448000+00:00,Apple Music shuffle is ass how I got from lil keed to usher 😭,0,1,2026-02-12
at://did:plc:tjdgcknvr3ohuab64ippu67i/app.bsky.feed.post/3menz4p3wq22t,2026-02-12 12:38:50.933000+00:00,Juice=Juice Apple Music: geo.music.apple.com/artist/62319... Spotify: open.spotify.com/artist/6ckfI... YouTube Music: music.youtube.com/channel/UCVI...,1,1,2026-02-12
