tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:mqyjzq64pdtyeyqsaazj3vep/app.bsky.feed.post/3mjypiq25252j,2026-04-21 09:51:52.333642+00:00,"Johny Srouji Named Apple’s Chief Hardware Officer Apple today announced that, effective immediately, Apple executive Johny Srouji will become chief hardware officer. Srouji, who most recently served as senior... 🔗 https://www.madshrimps.be/news/johny-srouji-named-apples-chief-hardware-officer/",0,0,2026-04-21
at://did:plc:d57sybebg3rvxkcxukb6bl6t/app.bsky.feed.post/3mjypypljvk2t,2026-04-21 10:00:48.349000+00:00,John Ternus to become Apple CEO view on hacker news,0,0,2026-04-21
at://did:plc:vw4n7hxb3okgprp2uszwe7by/app.bsky.feed.post/3mjxxnpz52c25,2026-04-21 02:45:10.357000+00:00,"okay two things: 1) 500 mg !!!? god speed, 2) extremely cold crisp tart apple hits like deep impact when zooted",0,1,2026-04-21
at://did:plc:de7ozof5iwnerlx4onotmoxm/app.bsky.feed.post/3mjxtrszbrk2q,2026-04-21 01:35:52.759000+00:00,"I could eat that all day, every day. Or that Princess Diana's oatmeal overnight creamsicle thingy. It was so good, with a grated apple in it. I don't know the recipe, someone made it for me years ago. Still remember it fondly....",0,1,2026-04-21
at://did:plc:s3epetontu2pxp3egu23mvc7/app.bsky.feed.post/3mjxpkc73222i,2026-04-21 00:20:05.248468+00:00,John Ternus será el nuevo CEO de Apple a partir del 1 de septiembre. #apple #ternus #tim cook,0,2,2026-04-21
at://did:plc:iiq5nakzagyhorhp4lgbjgmx/app.bsky.feed.post/3mjxr54eqj22d,2026-04-21 00:48:30.444000+00:00,"He/Apple have donated money to Trump personally. I see that as supporting fascism. You could argue he did it to keep Apple in Trump’s good graces, but they’re one of the largest companies in the world — they have leverage.",0,1,2026-04-21
at://did:plc:gkx3vkekvcqdgtnofykf6p7q/app.bsky.feed.post/3mjyflok5qq2r,2026-04-21 06:54:33.782133+00:00,"Bank of America Backs Apple & Bank Lobbying Stalls Crypto BofA reiterates Apple Buy rating with $325 target while $14.6M in bank lobbying delays the CLARITY Act, sending XRP market confidence to 0%. Read ... #BankOfAmerica #AAPL #AppleEarnings #XRP #CLARITYAct https://scrollworthy.org/trending/bank",0,0,2026-04-21
at://did:plc:47sgazslkfz7b3tcbdi434vs/app.bsky.feed.post/3mjyfrnviq22p,2026-04-21 06:57:54.745000+00:00,I only really use it on Apple TV,0,1,2026-04-21
at://did:plc:45pdqtakt5ai66tiv52sg72f/app.bsky.feed.post/3mjy2gqarq22y,2026-04-21 03:34:56.953000+00:00,"Tim Apple is gone, but Tim Onion forever @bencollins.bsky.social",0,1,2026-04-21
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mjy4orxovj2k,2026-04-21 04:14:25+00:00,#NowPlaying 🕑 2:14 pm 🎵 Star 🧑‍🎤 Iceage 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-21
at://did:plc:mhqnbglrgmwiuz3kgexbi7uf/app.bsky.feed.post/3mjycvbrzfe2q,2026-04-21 06:06:14.896692+00:00,#Apple #ceasefire #conflict #disease #escalation #Executive #Iran #Islamabad #Israel #JD Vance #Jobs #Keir Starmer #Pakistan #Parkinson #peace #politics #scientists #society #Tehran #threats #Tim Cook #UK #Vance #violence #war,0,0,2026-04-21
at://did:plc:nfnmybci6gqsridqqoau35qr/app.bsky.feed.post/3mjyd7b4ka222,2026-04-21 06:11:49.881000+00:00,"Tim Cook părăsește Apple, cine este noul CEO blog.mobiledirect.ro/tim-cook-par...",0,0,2026-04-21
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mjy7lrm7k22k,2026-04-21 05:05:35+00:00,#NowPlaying 🕒 3:05 pm 🎵 Regret 🧑‍🎤 New Order 💿 Republic 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-21
at://did:plc:6neyuu6d2pgp3crsnb5y6k42/app.bsky.feed.post/3mjye4p2o3c2n,2026-04-21 06:28:17.578000+00:00,I like the idea of having Apple goggles but I really not that interested in smart glasses unless it's for my prescription glasses with red transition lenses.,0,0,2026-04-21
at://did:plc:kkusrhj2q43unrocauh4z23w/app.bsky.feed.post/3mjxsbcdqbk26,2026-04-21 01:08:44.661000+00:00,"Would BYD accept such an inexperienced partner in the auto industry as Apple, though?",0,0,2026-04-21
at://did:plc:h57ovxcoodhfbyjgjjgx27sg/app.bsky.feed.post/3mjxsktlmk22x,2026-04-21 01:14:04.737000+00:00,Apple: Yesterday’s technology at tomorrow’s prices.,0,4,2026-04-21
at://did:plc:fhi37gbskchlkoplmnxn5lx2/app.bsky.feed.post/3mjxsym6nic2i,2026-04-21 01:21:46.733000+00:00,"Same here, Dan! I have many Apple products. I could have bought another brand & cheaper but I went all in for Apple. Now I am disgusted with the company",0,2,2026-04-21
at://did:plc:53dl34jgq7hondii2xnnu5vz/app.bsky.feed.post/3mjz7ok2st22v,2026-04-21 14:41:27.349000+00:00,Did he design the VR headset and the Apple Car?,0,0,2026-04-21
at://did:plc:ykwur7rcw2nofxhwacigulyq/app.bsky.feed.post/3mjyxwk2zs22e,2026-04-21 12:22:45.857000+00:00,arstechnica.com/apple/2026/0...,2,0,2026-04-21
at://did:plc:c2emmbrwk5lthe4nas4cs545/app.bsky.feed.post/3mjyyd7qsrs2l,2026-04-21 12:29:51.243000+00:00,"One actual apple, after all this time. I mean, what are we even doing here?",0,1,2026-04-21
at://did:plc:mhoo6pgs7ykkgjgdhwoku4j4/app.bsky.feed.post/3mjz5odhkpk2w,2026-04-21 14:05:32.943000+00:00,"It is incredible how Tim Cook has damaged himself and his reputation by befriending Trump. Especially with a brand (Apple) where ""trust"" is highly valued.",1,3,2026-04-21
at://did:plc:y4odximpdm4os6o63v63sxer/app.bsky.feed.post/3mjz667orks2d,2026-04-21 14:14:25.852000+00:00,"""I was very impressed with myself to have the head of Apple calling to ""kiss my ass."" LMAO",0,0,2026-04-21
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mjzv4tqtzb2p,2026-04-21 21:03:02+00:00,#NowPlaying 🕖 7:03 am 🎵 Hold It For Her 🧑‍🎤 Peach PRC 💿 Porcelain 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-21
at://did:plc:5c7sjk5klrhfkvix2ixpuskz/app.bsky.feed.post/3mjzv4rulnc2g,2026-04-21 21:05:13.874000+00:00,"I think you would’ve said ""an apple stood in the view of the butt""",0,1,2026-04-21
at://did:plc:foffy7nnytrbirpo53x5dwtq/app.bsky.feed.post/3mjzvxwrbnc2n,2026-04-21 21:20:24.978000+00:00,"Apple announced yesterday that Tim Cook will be stepping down as the company's CEO on September 1, 2026, with Apple's current senior vice president of Hardware Engineering, John Ternus, set to take the reigns. www.apple.com/newsroom/202...",0,1,2026-04-21
at://did:plc:jbs5tdr5sbdim5fpswsalpwx/app.bsky.feed.post/3mjzwwlqdrs2x,2026-04-21 21:37:33.447176+00:00,"Cook's edge came via USTR's Section 301 exclusion process, filing 1,201 requests by mid-2019, landing approvals for Apple Watch, AirPods, and Mac Pro parts that December, sidestepping 25% tariffs on $200B+ Chinese imports.",0,0,2026-04-21
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mjytt4gyre2s,2026-04-21 11:08:40+00:00,#NowPlaying 🕘 9:08 pm 🎵 Dance Apocalyptic 🧑‍🎤 Janelle Monáe 💿 The Electric Lady 🎧 Apple Music / YouTube Music 📝 Lyrics,0,1,2026-04-21
at://did:plc:wdtsh77wybx5fjqssnklkgag/app.bsky.feed.post/3mjy7vkdpdk2f,2026-04-21 05:12:42.783000+00:00,"I bought a MP3 player a few years back because I was tired of not having enough space on my phone, and man, it's so nice to have a dedicated music playing device. I do wonder what Apple could do to compete with the companies who have still been making them in the age of streaming.",0,1,2026-04-21
at://did:plc:2r6nikbqzyyhhsjc55jw2x4u/app.bsky.feed.post/3mjyuohytkk2f,2026-04-21 11:24:34.027000+00:00,Trump lobs bizarre morning jab at Steve Jobs while gloating about consulting 'Tim Apple' www.rawstory.com/trump-267679...,2,3,2026-04-21
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mjyuriqrfg2z,2026-04-21 11:25:07+00:00,#NowPlaying 🕘 9:25 pm 🎵 Starting Over Again 🧑‍🎤 Saosin 💿 Starting Over Again - Single 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-21
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mjzme2vfsi2p,2026-04-21 18:27:47+00:00,#NowPlaying 🕓 4:27 am 🎵 How to Dance Pt.2 🧑‍🎤 Ullah 💿 For Then 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-21
