tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:ttxxnn4i6efjj5ntpynaby3o/app.bsky.feed.post/3merq2i6as222,2026-02-14 00:07:11.841000+00:00,chasing the dragon (that one pink lady apple i had one time),0,5,2026-02-14
at://did:plc:jryrexsfclubwo36ppwtbnfz/app.bsky.feed.post/3merygzwep22p,2026-02-14 02:37:23.042000+00:00,The R&B girls need to collab with the islanders more!!! Because look at the material.,0,8,2026-02-14
at://did:plc:izf37plbtvkjuplat2epvt3b/app.bsky.feed.post/3mesd55sgoc23,2026-02-14 05:48:42.724000+00:00,"From the Archives today, the conclusion of our conversation about where it all went wrong and who made it that way: Spotify: open.spotify.com/show/3ooouE7... Apple Podcasts: podcasts.apple.com/us/podcast/s... Amazon Music: music.amazon.co.uk/podcasts/cf7...",0,0,2026-02-14
at://did:plc:5gsrkjlavht42wjkabu2qerx/app.bsky.feed.post/3meshy6on2k2v,2026-02-14 07:15:24.582000+00:00,it is 28 min on apple!! it’s because she didn’t include the acoustic version on apple music (it’s already available on the TLOAS acoustic collection but 👀) and the music video without BTS is separate from the audio on here,0,9,2026-02-14
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mesjcx5aji27,2026-02-14 07:38:38+00:00,#NowPlaying 🕡 6:38 pm 🎵 Mascara 🧑‍🎤 Killing Heidi 💿 Reflector 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-14
at://did:plc:47yht4m3wux2gi37f74gu6yi/app.bsky.feed.post/3merujmmnnk2y,2026-02-14 01:27:14.790000+00:00,"The amazing thing is that it's a 2014 MacBook Air and I confirmed that it was the original battery, which is absolutely ridiculous. I was still getting an hour and a half of life out of it up until earlier today. I don't think Apple builds them like this anymore.",0,2,2026-02-14
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mertlb6iwr2h,2026-02-14 01:09:01+00:00,#NowPlaying 🕛 12:09 pm 🎵 Peaches 🧑‍🎤 Young Franco & Charlotte Plank 🎧 Apple Music 📝 Lyrics,0,1,2026-02-14
at://did:plc:krtkt267i3ocasfttkpqresq/app.bsky.feed.post/3merqb44vpk2e,2026-02-14 00:10:54.094000+00:00,This has Apple-using-Gemini vibes but way sadder and more prolonged (esp given handheld hardware limitations),0,1,2026-02-14
at://did:plc:dw4rthda7hjvv4apjcfdr3sc/app.bsky.feed.post/3mesr3nhi722g,2026-02-14 09:58:23.282000+00:00,Bad Apple #columbina #genshin #fanart,4,15,2026-02-14
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3meu7zhnmc62c,2026-02-14 23:56:04+00:00,#NowPlaying 🕥 10:56 am 🎵 Paint The Town Red 🧑‍🎤 Doja Cat 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-14
at://did:plc:ihtd5mjqwr545px3u4lbhwpq/app.bsky.feed.post/3metvyuuc522q,2026-02-14 20:58:59.962000+00:00,Nothing says ‘romantic St Valentines’ dessert like a free ‘Spin to win’ apple turnover from Lidl,1,6,2026-02-14
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3meu5vme4lx22,2026-02-14 23:18:48+00:00,#NowPlaying 🕙 10:18 am 🎵 Cherry Hard Candy 🧑‍🎤 Snocaps 💿 Snocaps 🎧 Apple Music / Spotify 📝 Lyrics,0,0,2026-02-14
at://did:plc:6kvrbaz25w26epfgddzq5jjm/app.bsky.feed.post/3meu557zm7s2h,2026-02-14 23:06:42.083000+00:00,J Apple read names of 47 people who raped children in Epstein’s island! #47 was Donald J Trump!!! 🤬,0,0,2026-02-14
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3meu7dytqwm2w,2026-02-14 23:45:13+00:00,#NowPlaying 🕥 10:45 am 🎵 Sexy To Someone 🧑‍🎤 Clairo 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-02-14
