tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:skw3khcfhv66i7zopkhvim6o/app.bsky.feed.post/3mp2347v5qs23,2026-06-24 13:58:15.607000+00:00,"I got to have the McDonald's Fried Apple Pie last night. It was super crispy, cinnamon flavor-forward, and hot as Hades. Happy to have it back even for a limited time.",13,479,2026-06-24
at://did:plc:qdbt3diwx2ulfvlvrne2ymar/app.bsky.feed.post/3mp26m6dhjs2q,2026-06-24 15:00:52.071000+00:00,Moment of truth today.... Apple Girlington is (possibly) waiting....,7,71,2026-06-24
at://did:plc:atfxpij2shym2gg4vi3kzwse/app.bsky.feed.post/3mp2ll7t7lc2y,2026-06-24 18:52:58.685000+00:00,"Todays make - Knitting sheep & trees on my ""Apple Tree Sheep"" cushion cover 🐑🍎 #bsnm #wip #knitinprogress #sheep #appletree #knitted #knitting #farmlife #farming #scenic #designed #workinprogress",18,306,2026-06-24
at://did:plc:u75pswc5zuxu6btbykdct7qq/app.bsky.feed.post/3mozvixprss2t,2026-06-24 12:18:00.793000+00:00,#BirdOfTheDay #Birds&Buds #Birds 🪶 I took many pictures of the Waxwings. They were too busy in the Apple Tree and ignored me .,11,60,2026-06-24
at://did:plc:teesifpvc4zns2jlvnmuocr6/app.bsky.feed.post/3mp2rwhlp2c2f,2026-06-24 20:46:38.422000+00:00,I love when Apple decides to make slide shows with all my nudes in my gallery 👉🏼👈🏼🥹,1,78,2026-06-24
at://did:plc:3azig7mv6kxihrthi2s3sy5a/app.bsky.feed.post/3mp2irzdfms2j,2026-06-24 18:03:05.575000+00:00,"If you were “surprised” the old Mickey D’s apple pies were fried, I am confused about your understanding of food?",3,97,2026-06-24
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3mp2pe3brzm2w,2026-06-24 20:00:33.699000+00:00,It was 74° and cloudy in Western NY on this late afternoon as a worker sprays the apple trees in order to keep pests and fungi away before the harvest. Sprayers are on the front line to harsh chemicals as they work from tractors often w/poor filtration for hours. #WeFeedYou,57,214,2026-06-24
at://did:plc:3bnlr2j4womjtjolzcox25eu/app.bsky.feed.post/3mp2qfsvbjk27,2026-06-24 20:19:26.103000+00:00,this happens in SRO discourse too. Or even when Apple releases some cheap(er) device,1,48,2026-06-24
at://did:plc:o6oolrt2732yxmr7juqrd2xo/app.bsky.feed.post/3mp2ga5k7jc23,2026-06-24 17:17:18.528000+00:00,Wrote along these lines last year: “The nature of post-industrial economies further devalues conquest—you can’t invade your way to your own Apple or Pfizer. Territory has little utility in itself.” www.deadcarl.com/p/the-death-...,79,477,2026-06-24
at://did:plc:iq6aw4tscf5n5oplggiyjfyl/app.bsky.feed.post/3moz2xikgdk2v,2026-06-24 04:22:57.182000+00:00,The Red Apple www.cbsnews.com/newyork/live...,0,47,2026-06-24
at://did:plc:mt7dvjfcoudqvo6mj7j5wut5/app.bsky.feed.post/3mp2sewples2f,2026-06-24 20:54:44.040000+00:00,"Fruit smoothies were popularised by the apple lobby. Look at the ingredients, it's basically all just apple juice and something exotic for colouring.",0,21,2026-06-24
at://did:plc:7t62p6mq2c2ekenyuowur5uv/app.bsky.feed.post/3mp2hgvgf7k2m,2026-06-24 17:38:58.639000+00:00,apple bottom apple,0,9,2026-06-24
at://did:plc:y4g3f73k2ca746w7yl2e2yl2/app.bsky.feed.post/3mp2jtso4qc25,2026-06-24 18:21:59.438000+00:00,The apple doesn’t fall far from the tree. 😡,1,23,2026-06-24
at://did:plc:vq7y3hiknyk4tqqrlgkzl7im/app.bsky.feed.post/3mozpyhzpgs2j,2026-06-24 10:39:18.764000+00:00,"Pink Fir Apple are odd little potatoes, but they are definitely delicious and we have loads still to dig! 😋 Will be enjoying these boiled with wild salmon steaks & salad this evening. 😁",1,71,2026-06-24
at://did:plc:loq3g22ocnaektwbnseyisn3/app.bsky.feed.post/3mp2lvnknrc26,2026-06-24 18:58:48.662000+00:00,Pac-Man Championship Edition DX+ is getting an Apple TV miniseries (Source: tinyurl.com/yrhn4x9u),4,31,2026-06-24
