tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:2ro3zgqhxjt7xmehjx4bhv2i/app.bsky.feed.post/3mnnqbbx4722e,2026-06-06 22:47:05.885000+00:00,The Immortal (1990) | for the Apple IIGS,41,288,2026-06-06
at://did:plc:hps233rg3j6y2anxhitadwmc/app.bsky.feed.post/3mnnnhhriwc23,2026-06-06 21:56:52.088000+00:00,Miss Apple Animal Crossing,18,89,2026-06-06
at://did:plc:ohc5zgkfxja4yesktx6hsbgz/app.bsky.feed.post/3mnnjf64x2k2b,2026-06-06 20:43:59.912000+00:00,I'm not one of those people who can picture an apple in their mind.. the closest i can come is a red bell pepper,22,344,2026-06-06
at://did:plc:24wahbldlr5nvspf6n5itbj7/app.bsky.feed.post/3mnnoh756d224,2026-06-06 22:14:36.778000+00:00,"Had two apples and a pear that needed to get used, so I made some apple pear turnovers. I also had some leftover caramel topping so I also put some of that on the inside too. I gotta say… these definitely don’t suck.",9,235,2026-06-06
at://did:plc:jarvfk7wjiwqfvzeyoyqyl7j/app.bsky.feed.post/3mnnoo75g4c2w,2026-06-06 22:18:31.668000+00:00,Project Pony: Apple Jack 🧡 Finally done with the mane 6 line up! But there's one more pair to be shared sooon #pregnant #pregnantart,29,181,2026-06-06
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3mnngxg2fjx2x,2026-06-06 20:00:30.616000+00:00,"""Antonio"" is hard at work pruning WA apple trees. Pruning at this time of year requires skilled knowledge because the trees already have leaves. Workers have to know which branch to cut so that the fruit gets the sun, develops the right color. #WeFeedYou L",64,283,2026-06-06
at://did:plc:phmhfspc4bv6qbte3qlr4hvu/app.bsky.feed.post/3mnmtlhu5lk22,2026-06-06 14:13:49.114000+00:00,hmmm~ appul pai~ 🍎🥧,380,2028,2026-06-06
at://did:plc:o4ecksmehnakqdedkyskqdws/app.bsky.feed.post/3mnmw3wgvks2k,2026-06-06 14:58:48.753000+00:00,iPhone 4 is here - Apple website in June 2010,12,104,2026-06-06
at://did:plc:b4eicqrguc4by4jxy5bns54h/app.bsky.feed.post/3mnnp6uuq722d,2026-06-06 22:27:51.325000+00:00,My granddaughter's photos from a downtown container garden and sidewalk today. #dailyflowers 🌱 #flowerreport #bloomscrolling,9,60,2026-06-06
at://did:plc:pblo63gkdwms6b6onbvkkgnq/app.bsky.feed.post/3mnnddad3yc2s,2026-06-06 18:55:32.617000+00:00,Here's a half Body drawing while I'm still working on commissions #OctoPinklingArt #スプラトゥーン3 #Splatoon3,36,136,2026-06-06
at://did:plc:cv2apqcum7cn2i7lb7lxi3fi/app.bsky.feed.post/3mnngtn7oqc2k,2026-06-06 19:58:24.266000+00:00,I got jumpscared by Apple Girlington being in this Touhou fangame (Wonderful Waking World),4,34,2026-06-06
at://did:plc:ethwjcyvydn7d3vupty37nrc/app.bsky.feed.post/3mnnrnnyl5k25,2026-06-06 23:11:54.912000+00:00,It is of my opinion that this studio track needs to be discussed more. Holy moly.,0,40,2026-06-06
at://did:plc:coeojrfdix6q76q5kdzpodls/app.bsky.feed.post/3mnnfydpjyc2o,2026-06-06 19:43:08.329000+00:00,"Really wish you could choose your own artists to represent each genre on Apple Music, rather than the ones they’ve decided upon.",1,19,2026-06-06
at://did:plc:lo33m5ewaeuxambri3nmcdms/app.bsky.feed.post/3mnn56weie224,2026-06-06 17:05:45.532000+00:00,"Okay I’m trying not to be super annoying about this so feel free to ignore me, but my fucking art is on Apple Music, something I use almost daily 😭❤️ ok now I’ll never mention it again 🤘 go stream the album!!!!! #aew",31,156,2026-06-06
at://did:plc:nzi3jlfl54syogridajrzypf/app.bsky.feed.post/3mnmmlx75bk25,2026-06-06 12:08:49.015000+00:00,Those agendas and biases can be anything! Case in point: you think the fruit in the garden of eden was an apple because a guy translating the story into Latin wanted to make a pun.,491,1822,2026-06-06
at://did:plc:l7e7s5wbjtcdbulkwawvv5cb/app.bsky.feed.post/3mnmre243ac26,2026-06-06 13:33:52.285000+00:00,apple core 📻🍎 #radioapple #appleradio #bambilu #hazbinhotel #hazbinhotellucifer #hazbinhotelalastor #alastorxlucifer #lucifermorningstar #lucifer #morningstar ... who tf eats an apple like that???,10,48,2026-06-06
at://did:plc:nzi3jlfl54syogridajrzypf/app.bsky.feed.post/3mnmmtx2ld225,2026-06-06 12:13:17.301000+00:00,"The text just says ""fruit."" Apple is mālum. Evil is malum, or malus. Different roots, but similar enough to make a point, so the translator made a choice.",56,680,2026-06-06
