tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:qt4pkio7tho5fihzgdf227l6/app.bsky.feed.post/3miheblke7c2p,2026-04-01 18:50:34.489000+00:00,"Today is the 50th anniversary of Apple’s founding. I don’t usually venerate companies and corporate leaders, but Apple and Steve Jobs are the sole exceptions: an exceptional company and an exceptional man. I feel Jobs has aged even better with time as the tech industry becomes more villainous.",0,3,2026-04-01
at://did:plc:tsp6lfo25kjtulmjeafrqbkr/app.bsky.feed.post/3migzrht3x22o,2026-04-01 15:42:36.292000+00:00,You can also listen on: * Spotify: open.spotify.com/episode/0s84... * Apple podcasts: podcasts.apple.com/us/podcast/i... * Amazon music: music.amazon.com/podcasts/1e0...,0,1,2026-04-01
at://did:plc:pavt775rsubl35v2xvktuzks/app.bsky.feed.post/3migwmcrhqt27,2026-04-01 14:46:01.895651+00:00,#Apple #Konsumkritik,0,0,2026-04-01
at://did:plc:e6ogqyfieewmc2r3am444uob/app.bsky.feed.post/3mihjevsrks2l,2026-04-01 20:21:54.624000+00:00,"I'd go to the phone store and just tell them to fix it, but I'd most likely get bitchy with them, and they don't deserve it for Apple and T-mobile's dumb fucking technology decisions.",0,0,2026-04-01
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mighutmpxj2s,2026-04-01 10:21:49+00:00,#NowPlaying 🕘 9:21 pm 🎵 How To Tame Lions 🧑‍🎤 Meg Washington 💿 I Believe You Liar 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-01
at://did:plc:3ptksabvocsikz7nwq2ml6i3/app.bsky.feed.post/3migiacsmkc2s,2026-04-01 10:28:46.996000+00:00,It doesn't matter where you start; you can still run for office and serve your community. Your life's experiences can help others. Catch the full episode here: YouTube: youtu.be/fbr_fZsTfHY?... Spotify: open.spotify.com/episode/1JlC... Apple Podcast: podcasts.apple.com/us/podcast/t...,0,0,2026-04-01
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mihc53a2bx2j,2026-04-01 18:11:48+00:00,#NowPlaying 🕔 5:11 am 🎵 Stolen Property 🧑‍🎤 The Triffids 💿 Born Sandy Devotional 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-01
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3migy37wqvm2l,2026-04-01 15:10:05+00:00,#NowPlaying 🕑 2:10 am 🎵 Thrills 🧑‍🎤 Peking Duk & Rico Nasty 💿 Paradise 🎧 Apple Music 📝 Lyrics,0,0,2026-04-01
at://did:plc:x3zi3pcke73bhoz5zukuo53u/app.bsky.feed.post/3mih3ghzpxk2r,2026-04-01 16:12:14.893000+00:00,"It is my boy Crackle's 20th birthday today. He's getting new linens for his bed and an apple pie from scratch. It is so hard to buy for him. He just isn't into ""stuff"". In his ideal world, he'd get to ride around in the back of a car and be driven around all day, with only food and toilet breaks",0,0,2026-04-01
at://did:plc:qunibdkghbvronvhdzmuvcvo/app.bsky.feed.post/3mih3dd5ciq2t,2026-04-01 16:10:28.506637+00:00,Apple turns 50: 8 of the company’s biggest tech milestones,0,0,2026-04-01
at://did:plc:b5uem672ci23lqrcz6j6bs2c/app.bsky.feed.post/3mih4kb4n7c2x,2026-04-01 16:32:15.605000+00:00,"HULU wins in a bidding war against STARZ, NETFLIX, and APPLE for my new doc. 🔥let’s go GLG🚦GreenLightGang 💣 • gunitbrands.com #PHLiveNYC #blacksky receipts xcancel.com/50cent/statu...",0,0,2026-04-01
at://did:plc:rs7ysjl4ny7ch4wyrzkigdlh/app.bsky.feed.post/3mihqkdi2sc2q,2026-04-01 22:30:12.917000+00:00,"You should watch For All Mankind, an alternate timeline for the race to the Moon and to Mars. It's on Apple TV.",1,3,2026-04-01
at://did:plc:m3egyp2widpfvhl3hlm7soyr/app.bsky.feed.post/3migzetenqk2w,2026-04-01 15:35:32.194000+00:00,I was on Arch moved to Debian then Fedora. I am enjoying it but if they're that insistent on the fact (the could) use Apple APIs for this ID bollocks I'd rather not.,0,2,2026-04-01
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mih7a4ujgq2i,2026-04-01 17:18:57+00:00,#NowPlaying 🕓 4:18 am 🎵 Silver Bullet 🧑‍🎤 Chloe Parché 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0,2026-04-01
at://did:plc:xbwqlyzkizurbljyvqcqv2ho/app.bsky.feed.post/3mih7wl4a422i,2026-04-01 17:32:49.960000+00:00,"If you're an Apple Music subscriber,, you can download music files. Once downloaded, you can load the device. I've always kept my music library stored locally, even though I subscribe to Apple Music, so my music library is always available to me. I use Apple Music for stuff I don't already own",0,4,2026-04-01
