tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:luyejx5xel2l2irg5w4anaz5/app.bsky.feed.post/3mfkvetxoc223,2026-02-24 00:19:01.920000+00:00,"I have problems with Apple that would take multiple posts to explain. Android does something similar, but apart from not being sure if it brings individual app and phone settings across, my Davecat-sense tingles when companies want to get too involved in my personal phone settings...",0,2,2026-02-24
at://did:plc:ye5gz2u2h6d7lcqa3einp6wz/app.bsky.feed.post/3mflhfm457c2u,2026-02-24 05:41:34.585000+00:00,"Buy Apple. It won't make any sense now, but when you see a geeky guy in a black turtleneck, buy what he's selling!",0,1,2026-02-24
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3mfm2rppxqi2d,2026-02-24 11:27:43+00:00,#NowPlaying 🕙 10:27 pm 🎵 I Could Get Used To This 🧑‍🎤 Jessie Ware 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-24
at://did:plc:vf32tdeunh3ra6nvclxhmeuo/app.bsky.feed.post/3mfmecbcovs2z,2026-02-24 14:18:41.114000+00:00,"Rolling Stone Reports, only on Apple News: A Billionaire, a Scientist, and a Secret in the Florida Everglades A battle between a celebrated hydrologist & a respected environmental juggernaut led to accusations about political motivations & stealing trade secrets. Read: apple.news/AA4-832dFRy2...",0,14,2026-02-24
at://did:plc:jlra42qpl3gme3iecjt46lo2/app.bsky.feed.post/3mfllk2rwf22q,2026-02-24 06:55:39.164000+00:00,"Iunno, Microsoft is slowly backing away from games, Amazon has no idea what it’s doing, the least you can say for Apple is Apple Arcade does have some interesting things on it. Tech companies just have no idea why people play games.",0,0,2026-02-24
at://did:plc:cndoas64u2rpgin4xnopea3d/app.bsky.feed.post/3mfmc7rribk2k,2026-02-24 13:41:28.051000+00:00,Apple Podcasts: podcasts.apple.com/us/podcast/e...,0,0,2026-02-24
at://did:plc:bnokmh46ndqelhgwhbspsxnv/app.bsky.feed.post/3mfmccbgue22y,2026-02-24 13:42:53.769000+00:00,"H IS FOR HAWK (2025) Streaming Now VOD/Digital – Sale/Rental (Apple, Amazon, Fandango at Home, etc.) #HIsForHawk",1,6,2026-02-24
at://did:plc:54xlvqmzvxh3qd4avm4ld5nb/app.bsky.feed.post/3mflnwmjfq22c,2026-02-24 07:38:27.895000+00:00,"Once a felon, always a felon. And: The apple doesn't fall far from the tree, right Jared?",0,1,2026-02-24
at://did:plc:ezyohmtfftcofou4vszbtged/app.bsky.feed.post/3mfkx6rxjis27,2026-02-24 00:51:25.976000+00:00,i have more cool wips than finished pieces cause it takes 2 hours for a sick ass doodle and 10 hours for a sick ass render. im just one girl with apple pencil and a dream,0,22,2026-02-24
at://did:plc:qhcfpuzlk6iz54enjrl6ut3d/app.bsky.feed.post/3mflm5jvyg22q,2026-02-24 07:06:32.561000+00:00,Yes there is on Apple Books,0,0,2026-02-24
at://did:plc:frleablyi7ls5ydcdiu7dqkd/app.bsky.feed.post/3mflmqtpgic2u,2026-02-24 07:17:20.366000+00:00,Apple needs to stop randomly re-enabling parental control features that I’ve actively and repeatedly disabled every time my kid updates their phone.,0,1,2026-02-24
at://did:plc:jf26a7dgps3fck4zc7anchdl/app.bsky.feed.post/3mfm62x3uay22,2026-02-24 12:27:12.990337+00:00,「apple ブランド 分野」に関する記事です: https://www.mixvale.com.br/2026/02/23/apple%E3%81%AE%E6%96%B0%E3%81%97%E3%81%84%E3%82%B9%E3%83%9E%E3%83%BC%E3%83%88%E3%83%95%E3%82%A9%E3%83%B3%E3%81%AF%E7%94%BB%E9%9D%A2%E4%B8%8A%E3%81%AE%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E3%82%92-ja/,0,0,2026-02-24
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mflttulwlo2f,2026-02-24 09:21:58+00:00,#NowPlaying 🕗 8:21 pm 🎵 Pavement 🧑‍🎤 Mallrat 🌱 Triple J Unearthed 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-02-24
at://did:plc:esfcqyfoqw5ajv32rhad257o/app.bsky.feed.post/3mflyq2dvts2i,2026-02-24 10:51:38.675000+00:00,"Once you go Mac, you DO go back. Ditching all Apple for Linux-based PC and phone. Anyone got experience in this type of migration?",0,0,2026-02-24
