tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:qazi3uqdoknlbasnv5jibfx4/app.bsky.feed.post/3mmumu6fmnc2e,2026-05-27 23:09:31.273000+00:00,putting the big in big apple 📸: @chubbsbubbleton.bsky.social,39,336,2026-05-27
at://did:plc:5abklmofjvy4dlfuslk56jvv/app.bsky.feed.post/3mmumt5sjqc23,2026-05-27 23:08:57.093000+00:00,I remembered how disgusted my brother was when I bit into a tomato like an apple and it felt like smth Caine would do #tadc #theamazingdigitalcircus,53,240,2026-05-27
at://did:plc:xjc7mkotpenvhh6ffewkdpyn/app.bsky.feed.post/3mmufl6diwc2t,2026-05-27 20:59:13.030000+00:00,Listen to the MeidasTouch Podcast! Apple Podcasts: podcasts.apple.com/us/podcast/t... Spotify: open.spotify.com/show/34NcOzU...,24,115,2026-05-27
at://did:plc:n5ulasxpjabkuhutgcgadb3n/app.bsky.feed.post/3mmuhj2dcls2o,2026-05-27 21:33:49.203000+00:00,"apple.news/AIjf7yor4RQe... Now let’s give Sweden the fighter aircraft deal too. I apologize to the folks who don’t use Apple news. This story was generated by Apple news, and there is no alternative link.",6,59,2026-05-27
at://did:plc:sepla7cqvc7ziq6dwqgtz6kp/app.bsky.feed.post/3mmuesz6kxk22,2026-05-27 20:45:42.319000+00:00,Not even an apple tall 😔🤏💚💜 #theamazingdigitalcircus #TADC #tadcfanart #jax #ribbit #ribbittadc #ribbitrabbit #jaxandribbit,32,105,2026-05-27
at://did:plc:fnordlaxs7x47g4tg752yo6w/app.bsky.feed.post/3mmu5rlgtuk24,2026-05-27 18:39:38.162000+00:00,Apple testified in Parliament regarding the federal Liberal government's Bill C-22 mass surveillance legislation. Credit to Apple for stating very clearly they will never install government spyware backdoors on their devices. www.michaelgeist.ca/2026/05/appl...,48,129,2026-05-27
at://did:plc:rfn7xppgsofkiunfzrgbro2s/app.bsky.feed.post/3mmunmis3wk2q,2026-05-27 23:23:07.482000+00:00,iOS version for the Apple peeps is finally here!! 🔗: apps.apple.com/us/app/color...,0,21,2026-05-27
at://did:plc:kjsl6b5t5klf5cbtnkyxq3ar/app.bsky.feed.post/3mmujks74vk2b,2026-05-27 22:10:35.270000+00:00,im not actually trans i just had a self-conscious meltdown over being a boy without an adams apple and transitioned to escape that situation,2,58,2026-05-27
at://did:plc:p4cnafddvn75r5wngcej4xss/app.bsky.feed.post/3mmu5eyback2t,2026-05-27 18:32:35.400000+00:00,an apple warrior,8,50,2026-05-27
at://did:plc:3fjeili5ny5sndlf572io2il/app.bsky.feed.post/3mmuoa63w3k2n,2026-05-27 23:34:07.355000+00:00,Love this silly promo DistroKid made for Charlie and the Samb distrokid.com/hyperfollow/...,4,53,2026-05-27
at://did:plc:4k2th7xpajjelzy3ose4cp44/app.bsky.feed.post/3mmu47frsj22s,2026-05-27 18:11:34.508000+00:00,Apple sticker art,0,17,2026-05-27
