tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:nx7znvoex7ev3wcxn3tipovm/app.bsky.feed.post/3ml7go3qquc27,2026-05-06 19:27:38.590000+00:00,"We’re rolling out full day, full year, free child care for City workers at the Little Apple.",391,2545,2026-05-06
at://did:plc:rsvffhpv7qppop53sfuch6ez/app.bsky.feed.post/3ml7umczrac2t,2026-05-06 23:37:11.502000+00:00,6:36PM head in hands thinking about Rielle’s apple again,0,28,2026-05-06
at://did:plc:xjueu7vsfvre7lvm6xb23x77/app.bsky.feed.post/3ml7ezvi3gs2p,2026-05-06 18:58:27.182000+00:00,Eating good 🍎 #spheal #pokemon #art,124,349,2026-05-06
at://did:plc:tyryfnlp3defge2sogen2g7a/app.bsky.feed.post/3ml7vcdaubs2x,2026-05-06 23:49:29.927000+00:00,New #SIZZLETOWN out now! Apple: tinyurl.com/2s4e3cwh Podbean: tinyurl.com/bddcs3um Spotify: tinyurl.com/32xt5nfu Thanks to quokkanet.au.,0,20,2026-05-06
at://did:plc:fduicbuuo5z6bf34wmva2scx/app.bsky.feed.post/3ml7jjxkxuc26,2026-05-06 20:19:01.212000+00:00,"The first rose, that grows in the old apple tree opened today",20,202,2026-05-06
at://did:plc:auqjxd3lenwr525asudn3j46/app.bsky.feed.post/3ml7vj6lc4s2v,2026-05-06 23:53:19.912000+00:00,Now Fiona Apple! Going analog forever,0,8,2026-05-06
at://did:plc:jxvgifk5oykcvaijxxlukzqc/app.bsky.feed.post/3ml7kjwotnc2g,2026-05-06 20:36:54.033000+00:00,"Discovering that, like light, doctors will always take the shortest possible path away from an apple. They can instantaneously solve complex mazes to escape apple-aura",9,38,2026-05-06
at://did:plc:hjnftvy2bqhs7ffh7nwii737/app.bsky.feed.post/3ml7roxufuc2x,2026-05-06 22:44:59.214000+00:00,It is being reported in Russian media that Apple has filed an application with Rospatent for the registration of a trademark in Russia. 1/2,8,35,2026-05-06
at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3ml7fs6s2ac24,2026-05-06 19:12:02.254000+00:00,www.theverge.com/tech/924706/... working through the ethics of signing onto the claim here if i bought an iphone fully confident they couldn't deliver on apple AI and generally pleased by its failure,34,455,2026-05-06
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3ml7pzrhs6v2i,2026-05-06 22:15:13.880000+00:00,"Watch the full episode of Bulwark Takes at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/4dsAuPL?utm_...",10,38,2026-05-06
at://did:plc:ziylwp65rqton4s5lth74rxr/app.bsky.feed.post/3ml7qctblms25,2026-05-06 22:20:16.333000+00:00,APPLE PODCASTS,4,5,2026-05-06
at://did:plc:lxj6fo7atoir35pvn3idij42/app.bsky.feed.post/3ml7ch7xyd22r,2026-05-06 18:12:13.172000+00:00,"On the 1991 Beta CD for (Apple) QuickTime, one of the pioneers in home computer digital video playback, there's a series of surreal demonstration video files with someone known only as 'Mac Headguy'.",142,534,2026-05-06
at://did:plc:ccrabc6xdnjx4l7btvynnng4/app.bsky.feed.post/3ml7fv3tdoc2h,2026-05-06 19:13:39.813000+00:00,I'm just going to use it to buy more Apple products,0,30,2026-05-06
at://did:plc:2tjsq6a4vn6pww2iva5qj23v/app.bsky.feed.post/3ml7cufd2dc2g,2026-05-06 18:19:34.986000+00:00,"This right here explains, I think, why Apple TV stuff has such an outsized place in the Discourse when compared to its viewership.",23,130,2026-05-06
at://did:plc:p76muhj27kf4nfh6scsr6iwl/app.bsky.feed.post/3ml7qlbyapc2b,2026-05-06 22:25:01.877000+00:00,"Also, Big Apple doughnut of course! 🍩 #furry #furries #furryfandom #softcandytoys #mixedcandy #krispykreme",1,18,2026-05-06
at://did:plc:h25avmes6g7fgcddc3xj7qmg/app.bsky.feed.post/3ml7uybxaks2l,2026-05-06 23:43:53.023000+00:00,I have a vision now of a room whose walls are illuminated in all of the colors of the cyan spectrum that can't be represented in RGB. In the center of the room is a bright red fluorescent apple in a UV spotlight to make sure you can never adjust your white point to compensate.,3,43,2026-05-06
at://did:plc:wd7bdxw36copeanukirmspct/app.bsky.feed.post/3ml7qjmtxjk2b,2026-05-06 22:24:06.161000+00:00,"Every time someone makes a new one of these, it makes my whole week",2,30,2026-05-06
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3ml7tey566x2p,2026-05-06 23:15:11.184000+00:00,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/4ey0dHO?utm_...",2,16,2026-05-06
at://did:plc:vpyewbzre3jv6jso73rtswkb/app.bsky.feed.post/3ml73wmrny22f,2026-05-06 16:15:33.721000+00:00,"and by it....heh. lets just say, my big apple ,",2,74,2026-05-06
at://did:plc:ep5l4ixikvwk6mqacxohricu/app.bsky.feed.post/3ml7mjq3tzs2h,2026-05-06 21:12:34.603000+00:00,"Former software engineer at Apple is whistleblowing She says whenever Apple launches a new phone, they would push an update to older iPhones with malware to slow them down. This pushes people to upgrade “I used to be a software engineer at Apple, and with every new phone that was released, 1/",3,10,2026-05-06
at://did:plc:vbn6qmtnx2cpcyogaj2ngcwn/app.bsky.feed.post/3ml7sowhtbk2z,2026-05-06 23:02:51.511000+00:00,Let me watch this video about old computers and- oh.,2,13,2026-05-06
at://did:plc:jecx6ovni4r5uw4wz7i4juhb/app.bsky.feed.post/3ml7toncwfk23,2026-05-06 23:20:35.647000+00:00,"I feel like this one would be maybe some kinda berry, lemonade and lime/apple flavor maybe? 🫐🍋🍏 [ #art | #furry | #furryfandom | #fursona | #mouse | #digitalart | #ych | #commsopen | #oc | #trans ]",16,78,2026-05-06
at://did:plc:w6nir3sflpncy7o2kjnz4pu7/app.bsky.feed.post/3ml7o7mx7yc2g,2026-05-06 21:42:43.236000+00:00,#goms,2,16,2026-05-06
at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3ml7gb5z7t224,2026-05-06 19:20:24.757000+00:00,apple pencil here we come,0,21,2026-05-06
at://did:plc:gujbr66j4dtgq3hrks5waejh/app.bsky.feed.post/3ml7fthrh3c22,2026-05-06 19:12:45.226000+00:00,"if you can get money from Apple, it's ipso facto ethical",0,16,2026-05-06
at://did:plc:xqjezhgnh4ettmmcmbrbhdur/app.bsky.feed.post/3ml7jjkgskc2w,2026-05-06 20:18:47.446000+00:00,Physics can help us navigate our political landscape. Check out the new Factually! episode with @chanda.blacksky.app wherever you get podcasts! » Apple Podcasts: podcasts.apple.com/us/podcast/f... » Spotify: open.spotify.com/show/0fK8WJw... » YouTube: youtu.be/_sY2bvKrW_M,8,53,2026-05-06
at://did:plc:hjnftvy2bqhs7ffh7nwii737/app.bsky.feed.post/3ml7rp25ye22x,2026-05-06 22:44:59.215000+00:00,"If approved, the company will be able to sell wallets, business cards, and folders. For now, this only applies to non-electronic products. Does your pension or investment portfolio have Apple as a stock? The company with no credible ESG policy or ethics in trading in Russia? Fix that.",7,35,2026-05-06
at://did:plc:4ooas7yfsdjtydczhlrtcwr5/app.bsky.feed.post/3ml7ggtucr22y,2026-05-06 19:23:35.436000+00:00,"New playlist THIS WAS SUMMER 1995, recreating the most boombastic summer in human history 🥗Spotify: open.spotify.com/playlist/0vk... 🍎Apple: music.apple.com/us/playlist/... 🐠YouTube: www.youtube.com/playlist?lis...",8,57,2026-05-06
at://did:plc:na5t2ntnynk4om2gijs3egwz/app.bsky.feed.post/3ml7regjjdk2f,2026-05-06 22:39:05.501000+00:00,"The #Bills have shifted their NFL Draft strategy, taking more bites at the apple and loading up on premium positions. It's a departure from general manager Brandon Beane's early approach. www.niagara-gazette.com/sports/bills...",1,29,2026-05-06
at://did:plc:fycedttdra6gty2xwh6j3xgd/app.bsky.feed.post/3ml7u5tdync2a,2026-05-06 23:29:05.297000+00:00,"My love letter to Good Omens released today... You can listen to it on spotify, youtube, and (soon) apple, as well as a few other places. The linktree in my bio has everything. And I'll link the youtube video here as well. This show means the world to me <3 www.youtube.com/watch?v=88CS...",14,27,2026-05-06
at://did:plc:y3bat4xb5srtsrknt7twpvy5/app.bsky.feed.post/3ml7c2q3x6x2r,2026-05-06 18:05:13.815039+00:00,Apple 1 - Prototype,13,87,2026-05-06
at://did:plc:lzyp6qjpmjwpqgszkplbju53/app.bsky.feed.post/3ml6uwvbsqc2v,2026-05-06 14:10:26.433000+00:00,"28 Years ago, Apple unveiled the iMac G3.",12,115,2026-05-06
at://did:plc:qf26ne2zr3vztvecnshbb3uv/app.bsky.feed.post/3ml7dbx5yac2x,2026-05-06 18:27:09.899000+00:00,#Wheein 260503 Apple Music Fansign #휘인 #마마무 #adagio #fansign,2,13,2026-05-06
at://did:plc:6eqogbm7tq4uzwpbfo5ew7ak/app.bsky.feed.post/3ml7bnr4uys2w,2026-05-06 17:57:58.737000+00:00,This whole scene made Qifrey look like the tallest man on earth because Coco is one apple tall,3,31,2026-05-06
at://did:plc:tg64fwmadrzvypryxs4zpksy/app.bsky.feed.post/3ml7umth2sk2f,2026-05-06 23:37:28.712000+00:00,"Was copying and pasting some text from an Epstein email and accidentally clicked on his email address. Thank you Mac OSX for automatically opening the Mail app and popping old mate's details in the ""To"" box. I definitely want to send an email to Jeffrey Epstein.",2,44,2026-05-06
at://did:plc:excuexum3fr5oikovggiqe62/app.bsky.feed.post/3ml7jutswck2s,2026-05-06 20:25:06.358000+00:00,It's been too long since I've had the chance to tease @ablackburnffxiv.bsky.social like this. Always going about tickling everyone but seems to avoid getting a taste of her own medicine. Perhaps I'll call some friends over she teased to have a taste as well. Mmmm~ Sweet Green Apple flavor~,10,57,2026-05-06
at://did:plc:t42zyytkpktbug6ckwwzwylw/app.bsky.feed.post/3ml7lecepbs24,2026-05-06 20:51:38.697000+00:00,"Within me, there are two wolves.",0,8,2026-05-06
at://did:plc:p7ywypnk4knuxkgttzicbj47/app.bsky.feed.post/3ml7rvgcr6k2p,2026-05-06 22:48:35.707000+00:00,"Apple, in their Great Benevolence and Wisdom, have protected me from the temptation to upgrade that.",0,4,2026-05-06
at://did:plc:x4ivv3aipchyx5becbz7gk6s/app.bsky.feed.post/3ml74zjq4rc2o,2026-05-06 16:35:04.928000+00:00,The statue of liberty and her big apple....,0,18,2026-05-06
at://did:plc:sw4snirgj6nhsegdjvrlp4gv/app.bsky.feed.post/3ml7s7htw4c2p,2026-05-06 22:54:12.861000+00:00,tech.yahoo.com/ai/apple-int...,0,2,2026-05-06
at://did:plc:suhzwo6gi4qqqrei47uecudc/app.bsky.feed.post/3ml7cueotts2x,2026-05-06 18:19:34.323000+00:00,"If you enjoy reading books, might I interest you in MINE?? Woodworking is available for just $3.99 at Apple Books from now through May 12!! You, too, can have love and joy in your life! books.apple.com/us/book/wood...",19,87,2026-05-06
at://did:plc:njshmrcoz4lc6pt4vvzqqfbc/app.bsky.feed.post/3ml7jfzhack2t,2026-05-06 20:16:48.971000+00:00,Widow’s Bay on Apple is very funny.,0,5,2026-05-06
at://did:plc:xsyb67ynma46gdiyd3szv32i/app.bsky.feed.post/3ml74wopnkc2b,2026-05-06 16:33:29.494000+00:00,ah new york. the bad apple,1,14,2026-05-06
at://did:plc:auuusqsud3isztkx7btk66om/app.bsky.feed.post/3ml74ueviok2n,2026-05-06 16:32:12.090000+00:00,APPLE THIEF! (Bears are mostly just bigger raccoons.),2,14,2026-05-06
at://did:plc:4mg6gq2a6hc6nxisz2n2imfr/app.bsky.feed.post/3ml7ei3jufc2k,2026-05-06 18:48:29.553000+00:00,it's fun showing off my apple crushing to other women. a perfect useless skill to have that ruins a fine apple.,0,7,2026-05-06
at://did:plc:cxjcjaucc355ks2jecy4eamm/app.bsky.feed.post/3ml7k5z33bk2x,2026-05-06 20:30:13.878000+00:00,nearly ate shit but i was able to stand up hands free from criss cross apple sauce position after like 8 trys today. its a skill i really really want,0,17,2026-05-06
at://did:plc:opzlk7qw7tzjgloic4bgfnb7/app.bsky.feed.post/3ml7vca5jl22b,2026-05-06 23:49:26.676000+00:00,"Brekkie/Desayuno/Colazione: Eggs, Cucumber, lettuce on wholemeal toast. A cup of black tea no sugar. Una tazza di te nero sanza zucchero. Lunch/Almuerzo/Pranzo: Cucumber sandwiches Yoghurt Apple E tu? Y tu? What about You?",0,5,2026-05-06
at://did:plc:mbsab43g7tpt5yxcowqirq2m/app.bsky.feed.post/3ml75v6egy22w,2026-05-06 16:50:32.537000+00:00,"I'm sorry, Apple Watch Stand notification, but my cat just sat on me so I'm gonna have to disobey you.",0,34,2026-05-06
at://did:plc:bturps64md3psk7wwpnltyyn/app.bsky.feed.post/3ml7mmfrqbc2b,2026-05-06 21:14:04.449000+00:00,"For everything Apple has going for it, the iMessage search functionality is just comically bad.",0,4,2026-05-06
at://did:plc:gkhlgiv6hsui5gqyye2zrbd3/app.bsky.feed.post/3ml7qrwboe22k,2026-05-06 22:28:44.489000+00:00,does it come in apple flavored horse paste?,0,3,2026-05-06
at://did:plc:ddc4e2e5gie5qzys5dnr36s3/app.bsky.feed.post/3ml7mxghkqs2q,2026-05-06 21:20:14.263000+00:00,"Some good news in this week’s Digital Security Digest: Apple fixed a bug that stored deleted notifications in an on-device database, where forensic extracts could get at them. We have recommendations to make sure your messages stay protected! Read more:",11,18,2026-05-06
at://did:plc:yvy5ax23zpmoearxn6xsgqzf/app.bsky.feed.post/3ml7sbtf4p22j,2026-05-06 22:55:32.068000+00:00,two-part locked on hawks coming tonight… a “state of the hawks” check-in with @klchouinard.bsky.social 🎧 Apple: apple.co/3xGpUhr 🎧 YouTube: bit.ly/36j8r5f 🎧 Spotify: spoti.fi/3xKdEwd,0,4,2026-05-06
at://did:plc:eawrzkefxggvqbrmagkhsmcc/app.bsky.feed.post/3ml7cnpluss2g,2026-05-06 18:15:50.879000+00:00,"Apple TV's screener policy is so civilized compared to the nonsense Disney+ and even HBO Max put you through. ""Here's at least half and usually every episode of all our upcoming shows, which we're giving you w/o being asked. They now live on a single page w every ep of every show we've ever aired.""",4,86,2026-05-06
at://did:plc:hhyyztuxtpm7suer4cpyey75/app.bsky.feed.post/3ml7rep64vk25,2026-05-06 22:39:14.565000+00:00,"@tonymartin.bsky.social’s #SIZZLETOWN Episode 105, out now! Apple: tinyurl.com/2s4e3cwh Podbean: tinyurl.com/bddcs3um Spotify: tinyurl.com/32xt5nfu Thanks to quokkanet.au. Get Web Happy",2,8,2026-05-06
at://did:plc:bnokmh46ndqelhgwhbspsxnv/app.bsky.feed.post/3ml6yeaedes2c,2026-05-06 15:11:35.494000+00:00,"PROJECT HAIL MARY (2026) Streaming: May 12, 2026 PVOD (Apple, Amazon, Fandango at Home, etc.) #ProjectHailMary whentostream.com/project-hail...",11,35,2026-05-06
at://did:plc:4bcxo6cibkhetai4jpxytcei/app.bsky.feed.post/3ml6rmrfvos2z,2026-05-06 13:11:05.616000+00:00,JUST IN: MAYHEM Requiem will be released on Apple Music on May 15.,12,63,2026-05-06
at://did:plc:ldehdnnz4ripsh6wkrnle3nc/app.bsky.feed.post/3ml7bideq722i,2026-05-06 17:54:56.548000+00:00,"chronic illness aside, I’m so thankful of everyone who contributed, promo, or enjoyed Apple Blossom. 💗",0,10,2026-05-06
at://did:plc:kym5w7pcv4v7xbz7lvbj24na/app.bsky.feed.post/3ml7ou2cyss23,2026-05-06 21:54:08.351000+00:00,Think about fallout if Apple had spent 2015-2023 helping Russia make a Russian government smartphone OS based on iOS as Jolla did with SailfishOS. What if Tim Cook had done multiple interviews where he claimed hardened devices were for criminals and pedophiles as Murena's Gaël Duval has done?,2,11,2026-05-06
at://did:plc:vgpmzjsuetmnbaccpm5j43be/app.bsky.feed.post/3ml7chpnn2k2r,2026-05-06 18:12:29.608000+00:00,Apple spins #fpe #fundamentalpapereducation #AbbieFPE,4,9,2026-05-06
at://did:plc:v5s6o7mcumyvf5k7mtyzi3bg/app.bsky.feed.post/3ml7fbaxl6k2s,2026-05-06 19:02:34.107000+00:00,"Grammar Police here. Normally, it is 'peals' of laughter, but considering who we are dealing with, I see 'peels' as acceptable, so fling those banana skins at him. PS, apple skins and orange rinds are acceptable as well.",0,19,2026-05-06
