tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:qfx24tdddtxhxbv6zy5o67v7/app.bsky.feed.post/3mnicmy7ydc22,2026-06-04 18:59:47.274000+00:00,I WAS AT THE GROCERY STORE. THE WOMAN AHEAD OF ME WAS BUYING ONE APPLE. JUST ONE. I HAVE NOT THOUGHT OF ANYTHING ELSE FOR FOUR DAYS. WHO IS SHE. WHAT DOES SHE GO HOME TO. DOES SHE EAT THE APPLE STANDING UP. I HAVE TWENTY-TWO RIBEYES IN MY FREEZER. THE APPLE WAS A FUJI,96,772,2026-06-04
at://did:plc:k534b6xg6udwqyt4pglen7me/app.bsky.feed.post/3mnipzdhhec2m,2026-06-04 22:59:20.344000+00:00,#EmojiSounds #MusicChallenge #MusicSky 5-🍏 Badfinger - Apple Of My Eye On the Apple Records label! 😁 m.youtube.com/watch?v=YnGo...,1,43,2026-06-04
at://did:plc:r7kcxbgzbdyjybk5ah6i5brq/app.bsky.feed.post/3mnifz4tv3k2z,2026-06-04 20:00:15.998000+00:00,"#MusicChallenge #EmojiSounds Day 5- 🍏 The Beatles- Something The Beatles founded Apple records in 1968 to provide an outlet for their own projects and other artists. Paul McCartney owns René Magritte's Green Apple painting, which became the label's logo. youtu.be/UelDrZ1aFeY?...",16,208,2026-06-04
at://did:plc:w4jll3eacy5hqe4dyxovu7h4/app.bsky.feed.post/3mnipr7yxoc24,2026-06-04 22:54:48.294000+00:00,#MusicChallenge #EmojiSounds 5-🍏Apple of My Eye - Badfinger,1,33,2026-06-04
at://did:plc:wzgs4jpseoog45kgg6s4fuez/app.bsky.feed.post/3mnib4p4jvk2j,2026-06-04 18:32:47.108000+00:00,Crab Apple,2,51,2026-06-04
at://did:plc:e2z3vwo6fkzcahdhkz2b7ywr/app.bsky.feed.post/3mnhxnkirbs27,2026-06-04 15:43:15.273000+00:00,Applin #apple #applin #pokemonsword #galar #pokemon,45,131,2026-06-04
at://did:plc:xjc7mkotpenvhh6ffewkdpyn/app.bsky.feed.post/3mniepfq4wk2o,2026-06-04 19:36:56.026000+00:00,Listen to the MeidasTouch Podcast! Apple Podcasts: podcasts.apple.com/us/podcast/t... Spotify: open.spotify.com/show/34NcOzU...,24,108,2026-06-04
at://did:plc:j76diy7fcocm4vaepkjrreqf/app.bsky.feed.post/3mnikv7e25223,2026-06-04 21:27:33.116000+00:00,a crisp afternoon apple >>>,1,19,2026-06-04
at://did:plc:gkvporfm5sqb7tubh4m3n6rs/app.bsky.feed.post/3mnhusfelok2l,2026-06-04 14:52:16.434000+00:00,Another acquisition the Franklin Ace 500 apple II clone.. completing my Franklin apple clone collection,3,94,2026-06-04
at://did:plc:3qzkxxegb5rte67kwbs2wige/app.bsky.feed.post/3mnisw3dqnc22,2026-06-04 23:51:12.401000+00:00,#EmojiSounds #MusicChallenge Day 5 - 🍏 Sharron Apple · Airiel youtu.be/teFjDLAKBLY,0,22,2026-06-04
at://did:plc:vmgd2vgrlutdrnjsa3nvq5t3/app.bsky.feed.post/3mnijfem7pk22,2026-06-04 21:00:48.007000+00:00,"#EmojiSounds #MusicChallenge Day 5 -🍏 ""Scrapple From The Apple"" Charlie Parker",0,38,2026-06-04
at://did:plc:dqrhlzwqlf6chnegh7ob77m5/app.bsky.feed.post/3mnii3zk4es26,2026-06-04 20:37:40.680000+00:00,#EmojiSounds #MusicChallenge 🍏 One Bad Apple - Barry Biggs youtu.be/1rLLWaqippE?...,0,41,2026-06-04
at://did:plc:oxbx27fj6qhceiwx6cobybpr/app.bsky.feed.post/3mniloisg4c25,2026-06-04 21:41:41.886000+00:00,I'm in the Big Apple. 🍎,0,17,2026-06-04
