tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:b7cagka7gckqpfmpakhofqce/app.bsky.feed.post/3mdcaswu42k2z,2026-01-26 02:59:24.968000+00:00,If you haven’t yet you should go to an Apple Store to demo the Vision Pro… there’s an F1 immersive thing where you’re riding along with Brad Pitt for a test lap on Yas Island.,0,2,2026-01-26
at://did:plc:lzsgqcftmzykp34ierpkc3mz/app.bsky.feed.post/3mddirgfa622k,2026-01-26 14:54:23.823000+00:00,"Why choose Project MUSE? With hundreds of journals and tens of thousands of books, MUSE is the preeminent source of current humanities and social science content from nonprofit publishers. tr.ee/RcrflD",2,3,2026-01-26
at://did:plc:g7urlejksjijttlg5bxglezs/app.bsky.feed.post/3mddke752h22y,2026-01-26 15:22:47.493000+00:00,Oh. Not an Apple II title. Ok. Will still look for it.,0,2,2026-01-26
at://did:plc:vsdluoawsis3afhbfmerfgbf/app.bsky.feed.post/3mddlawhtss2j,2026-01-26 15:38:51.486000+00:00,"Podcasting, podcasting never changes. This week, we are back in the world of #Fallout for a review of Season 2, Ep. 5+6 with special guest TJ Zawrych from Agents of Fandom. Apple: apple.co/3veJvGd Spotify: sptfy.in/1i9i",2,2,2026-01-26
at://did:plc:jf26a7dgps3fck4zc7anchdl/app.bsky.feed.post/3mdd3ogwu2a26,2026-01-26 11:00:05.004484+00:00,「apple apple watch watch」に関する記事です: https://www.letemsvetemapplem.eu/ja/2026/01/26/jak-moc-efektivni-jsou-apple-watch-pri-detekci-fibrilace-sini/,0,0,2026-01-26
at://did:plc:jndik33imoj7mylhr433esgv/app.bsky.feed.post/3mddnen2iuk2q,2026-01-26 16:16:43.314000+00:00,Patiently waiting for a tech woven apple MagSafe wallet,0,0,2026-01-26
at://did:plc:ov5uhaegbyv2fffsw7myu53q/app.bsky.feed.post/3mddncy6ci223,2026-01-26 16:15:47.864000+00:00,"If it’s Monday, it must be the One-Minute Political Update Podcast! Episode 180: ICE Murders ICU Nurse, Miller Murders Decency Available on YouTube Shorts, TikTok, Apple Podcasts, Spotify, and Plotify, the new platform for murder mystery fans. youtube.com/shorts/4EpO7... #Trump #Minneapolis #ICE",0,0,2026-01-26
at://did:plc:tha265elv4teqilakl7ohq26/app.bsky.feed.post/3mdco7tpupc25,2026-01-26 06:59:16.534000+00:00,Room temperature is the worst temperature an apple pie can be.,0,2,2026-01-26
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mdcotj774c2h,2026-01-26 07:08:43+00:00,#NowPlaying 🕕 6:08 pm 🎵 Brazil 🧑‍🎤 Declan McKenna 💿 What Do You Think About The Car? 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-26
at://did:plc:fplzv7c4jtprkblqeenxuvtt/app.bsky.feed.post/3mdc5mbmznk24,2026-01-26 02:02:00.160000+00:00,"Do you call today's Apple ""Steve Jobs's house""?",0,0,2026-01-26
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mdcradrkyt2c,2026-01-26 07:52:14+00:00,#NowPlaying 🕡 6:52 pm 🎵 DESK JOB 🧑‍🎤 RAGEFLOWER 🌱 Triple J Unearthed 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-26
at://did:plc:rsvffhpv7qppop53sfuch6ez/app.bsky.feed.post/3mdcto532r22v,2026-01-26 08:36:44.804000+00:00,"opyl is really cute because mharwyb’s carbuncle is an opal. opyl also means apple, which horses famously eat. however a friend‘s wol misread the strap instructions and knocked up lyse, and they named their baby apple, so I don’t want to start scion momgroup drama",0,17,2026-01-26
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mdctxyr6d42i,2026-01-26 08:41:21+00:00,#NowPlaying 🕢 7:41 pm 🎵 Sway 🧑‍🎤 beabadoobee 💿 beabadoobee Like A Version 2025 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-26
at://did:plc:rc2n2gqf7uf3vmklm4wzjhs5/app.bsky.feed.post/3mdcviiccxk27,2026-01-26 09:09:22.585000+00:00,"#BrainUp daily tech news, AI is colliding with everything: from @Apple teaming with @Google to supercharge #Siri with #Gemini, to @Microsoft turning #Windows365 into a home for new post 👉🏻 https://salhi.com/2026/01/26/brainup-daily-tech-news20260126/",0,0,2026-01-26
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mdcwbde3lf2m,2026-01-26 09:22:28+00:00,#NowPlaying 🕗 8:22 pm 🎵 Wait A While 🧑‍🎤 Beddy Rays 🌱 Triple J Unearthed 🎧 Apple Music / Spotify / YouTube Music 📝 Lyrics,0,0,2026-01-26
at://did:plc:jwdfuxikjtg5f3pyy76r3en6/app.bsky.feed.post/3mdcgjz6e67n2,2026-01-26 04:41:46+00:00,"As a company that has long boasted about its commitment to principles, Apple has had a bad several months. It removed ICE Block from the App Store. It let X remain, empowering its users to create child porn, which is apparently “free speech” now. After two American citizens were killed by ICE […]",53,2,2026-01-26
at://did:plc:ktq2d3j5xfb2dwyfaqnluino/app.bsky.feed.post/3mdcgsur3lc2r,2026-01-26 04:46:45.225000+00:00,(looks at camera) wait til i introduce him to pralines and cream ice cream + apple fritters 😏,0,1,2026-01-26
