tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:d5q74ubvpna7scz7lfghj6fi/app.bsky.feed.post/3mlrekvutis2k,2026-05-13 22:37:59.576000+00:00,"From what I understand everybody has a version of these coming out — Apple and Google, etc.",8,194,2026-05-13
at://did:plc:oloqvkuiie22qabj5m6xg4th/app.bsky.feed.post/3mlqv7vua3c23,2026-05-13 18:03:24.328000+00:00,"Hey Apple, a sincere and heartfelt fuck you",29,299,2026-05-13
at://did:plc:snct54nd4ve2j46f5cfhlr5e/app.bsky.feed.post/3mlrffgthjs2t,2026-05-13 22:52:49.771000+00:00,"Today, the House voted overwhelmingly to send a pro-democracy message to Trump ahead of his summit with Xi. The President must listen and do all he can to secure the immediate release of Apple Daily publisher Jimmy Lai and other prisoners of conscience languishing behind bars in China.",119,485,2026-05-13
at://did:plc:xtvw3y54pl2pfugkstppkicp/app.bsky.feed.post/3mlqy47gg6k2b,2026-05-13 18:55:01.370000+00:00,"You want the apple, don't you?",10,65,2026-05-13
at://did:plc:miczfsfixolk42l7343z3bpd/app.bsky.feed.post/3mlqzhefmds2h,2026-05-13 19:19:09.427000+00:00,Rand's father Ron was adjacent to some of the dumbest antisemites and white nationalists in American politics for years...so this seems like a fairly predictable apple/tree story.,125,455,2026-05-13
at://did:plc:rafuudgy4wrxvb4h4bsqox4t/app.bsky.feed.post/3mlr4qx5ees2e,2026-05-13 20:18:12.296000+00:00,Apple TV is showing the full Yankees-Mets game Friday on a billboard in Times Square. That’s one workaround if you don’t have Apple TV I guess.,7,44,2026-05-13
at://did:plc:lhqkvxa3dgpymioqcpbla2s4/app.bsky.feed.post/3mlqxjrzbk22e,2026-05-13 18:44:43.325000+00:00,@blairbraverman.bsky.social you made Apple News!,3,26,2026-05-13
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mlrgndyprf2t,2026-05-13 23:15:08.699000+00:00,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/4uKLxK3?utm_...",9,30,2026-05-13
at://did:plc:ja7ihb7vn2cnq6qcdonw2gtg/app.bsky.feed.post/3mlrf4lvvo22t,2026-05-13 22:47:53.102000+00:00,Poob has it for you.,10,33,2026-05-13
at://did:plc:spz7xtxwn7tareapqzouydsh/app.bsky.feed.post/3mlqtapgjbs2o,2026-05-13 17:28:03.659000+00:00,"Apple loves to have 75 sci-fi shows called ""Thermos""",9,65,2026-05-13
at://did:plc:xqjezhgnh4ettmmcmbrbhdur/app.bsky.feed.post/3mlrfwrg44c2t,2026-05-13 23:02:31.293000+00:00,Check out the new Factually! episode with Exploration: LIVE! wherever you get podcasts! » Apple Podcasts: podcasts.apple.com/us/podcast/f... » Spotify: open.spotify.com/show/0fK8WJw... » YouTube: youtu.be/x7rq-EJ9nbw,7,48,2026-05-13
at://did:plc:d5q74ubvpna7scz7lfghj6fi/app.bsky.feed.post/3mlrgmpj3hs2k,2026-05-13 23:14:47.492000+00:00,"They will contribute to the safety of seniors in so many ways, I can’t imagine it will be any harder to get AI glasses than an Apple Watch",0,33,2026-05-13
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mlricyahtf2p,2026-05-13 23:45:08.304000+00:00,"Watch the full episode of The Next Level at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/4uc3lxW?utm_...",5,22,2026-05-13
at://did:plc:pzd2ggjcn7dnuk5k3m6vsjbr/app.bsky.feed.post/3mlr2eclndk22,2026-05-13 19:35:20.603000+00:00,#AIArt #AIイラスト#SynthArt #AIgirl National Apple Pie Day 🍎🥧,8,55,2026-05-13
at://did:plc:vyl25onoe2zzi4pzvwyfdzpn/app.bsky.feed.post/3mlrgw3kark2e,2026-05-13 23:20:02.102000+00:00,#IsmuasMonthOfMusic #MusicChallenge #MusicSky Day 14: A bebop track with fast improvisation “Scrapple From The Apple” - Charlie Parker youtu.be/GQ84uSuzXTc?...,0,15,2026-05-13
at://did:plc:xjc7mkotpenvhh6ffewkdpyn/app.bsky.feed.post/3mlqqmvgdb22t,2026-05-13 16:41:11.373000+00:00,Listen to the full episode of the MeidasTouch Podcast now! Apple: podcasts.apple.com/us/podcast/m... Spotify: open.spotify.com/episode/4jQ0...,48,174,2026-05-13
