tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:ozujv3uorg7mxenm3lghpqbq/app.bsky.feed.post/3mggtn26kgs2s,2026-03-07 03:02:22.064000+00:00,"F2 is only available on the f1tv app, not Apple TV. Can you cast from your phone or iPad?",0,0,2026-03-07
at://did:plc:xutiallhqatm5gtoinxcpvwl/app.bsky.feed.post/3mgia2igdjk2z,2026-03-07 16:17:17.846000+00:00,"🎙️Watch, hear, rate the new Independent Americans with Paul Rieckhoff. With my guest, @adamkinzinger.substack.com 🍎Apple: podcasts.apple.com/us/podcast/s... 📱💻YouTube: youtu.be/rL9KHKHqoYc 🎧Spotify: open.spotify.com/episode/0139...",1,3,2026-03-07
at://did:plc:rxlyv2ifr3gfyun4km4dlqus/app.bsky.feed.post/3mgiateopls22,2026-03-07 16:31:12.787000+00:00,Another new song up on Apple Music! It’s nice to have somethibg to be happy anout in this day and age! Celebrate with music music.apple.com/ca/album/edg...,0,0,2026-03-07
at://did:plc:ezpbiy7k4etmepy3xixfcfrm/app.bsky.feed.post/3mggrewmrw22r,2026-03-07 02:22:02.416000+00:00,so what sites are we using to stream formula 1 bc I'm not paying apple,0,2,2026-03-07
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3mggnzzo7vl2z,2026-03-07 01:20:56+00:00,#NowPlaying 🕛 12:20 pm 🎵 Heaven 🧑‍🎤 Alison Wonderland & Ninajirachi 💿 GHOST WORLD 🎧 Apple Music,0,0,2026-03-07
at://did:plc:2bj2knbylj6uu4w27zro663l/app.bsky.feed.post/3mggonb23x226,2026-03-07 01:33:00.530000+00:00,"Also, I think the move to Apple TV has the opportunity to create better F1 fans in the US because you can also watch F2 & F3 (plus pre and post shows, etc), AND you can watch F1 Academy.",0,1,2026-03-07
at://did:plc:pbr5zruetaco27azu6lnz2li/app.bsky.feed.post/3mggpdlj2wpj2,2026-03-07 01:45:28+00:00,"For the longest time, #Apple software used to just work. Then Tim Cook took over the company and now nothing seems to work properly. #FAIL",0,0,2026-03-07
at://did:plc:k7z73w3zpjelo6dn4ockwogd/app.bsky.feed.post/3mggmiomh6c2i,2026-03-07 00:54:39.525000+00:00,"Is kid drinking raw apple cider vinegar and water after hard work? Really helps prevent muscle aches by breaking down lactic acid. Tastes icky, but works well for me.",0,1,2026-03-07
at://did:plc:lgqnegs7lqsclylkz7bdapr7/app.bsky.feed.post/3mggvqyejhn2b,2026-03-07 03:40:21.777000+00:00,Most smart TVs are a privacy nightmare sad to say. Running as much as possible through Apple TV will help a lot—keep the TV from connecting to the internet when possible.,0,0,2026-03-07
at://did:plc:e5ud6h4b3ikc7k35y6y53w2n/app.bsky.feed.post/3mgh2gxtvls2h,2026-03-07 05:04:14.484000+00:00,"i mean hey, apple bought beats for a reason!",0,3,2026-03-07
at://did:plc:y5ldr5mweno4fdpgvp3ijzvw/app.bsky.feed.post/3mgh2nu7ot22a,2026-03-07 05:08:05.556000+00:00,"Y'all are tame. I grew up swimming in irrigation ditches. Shooting guns at the local range. Learning Ninjitsu in the early 1980s until Apple invaded our schools. Then I learned to hack. And by ""hack"" I mean ""program computers"". Jesus fuck we're screwed. Our youth can't code. That's why ""AI"".",0,0,2026-03-07
at://did:plc:wuhqf63nbaigvwuyieqjpunx/app.bsky.feed.post/3mgiljtj5ic2u,2026-03-07 19:42:43.950000+00:00,That apple would make a cool tattoo.,0,1,2026-03-07
at://did:plc:67pmln5vjuciyf6fgxbb7wzu/app.bsky.feed.post/3mgi4ro5ia223,2026-03-07 15:18:40.633000+00:00,"📺 The new Sony earbuds beat AirPods Pro 3 in sound quality AND noise cancelling, but are they better enough to beat the Apple ecosystem? New review is up! youtu.be/It7rp3HIZHo?...",1,4,2026-03-07
at://did:plc:narxeyurvwub7q22cip7npjt/app.bsky.feed.post/3mginpw6lms2z,2026-03-07 20:21:55.559000+00:00,Much appreciated! Apparently there are a lot of comments from people with the same problem on Apple forums so we’re hoping a software update can allow us to make this the default.,0,2,2026-03-07
at://did:plc:wbis6arur5es2s5rdconiexs/app.bsky.feed.post/3mgios2m3bk2v,2026-03-07 20:41:01.046000+00:00,"I've been fortunate to meet Woz. He is a pretty sold character, unfortunately i fell for the poison apple. But currently extracting myself.. 🤪😆",0,1,2026-03-07
at://did:plc:s7dijewlxyxrny3a4obyioq4/app.bsky.feed.post/3mgilidvtfc2k,2026-03-07 19:41:54.032000+00:00,"Clean #SmartHome Dashboard w. iPad Wall #VidaMount One tablet. Total control. This wall-mounted iPad provides quick access to lighting scenes, #HVACControl, #HomeAutomation, and live #SecurityCameras from 1 dashboard. #iPadWallMount Get Yours @ VidaBox.com ! www.vidabox.com/kiosks/apple...",0,0,2026-03-07
