tweet_id,fecha_utc,contenido_texto,retweets,favoritos,fecha_limpia
at://did:plc:n5ammsjicqo4v44eezcpqkfv/app.bsky.feed.post/3mlyuh5x6322l,2026-05-16 22:10:51.853000+00:00,"You asked for it (at least, some of you did)… So here it is: Me and Heather and Gary the Apple Guy.",53,795,2026-05-16
at://did:plc:b75ucfaixt5pdnyt26xmnoex/app.bsky.feed.post/3mly7y7xza22o,2026-05-16 16:04:35.832000+00:00,Leaked image of new Apple EV.,762,5797,2026-05-16
at://did:plc:izfrye2i7dvvepi42nz6zahd/app.bsky.feed.post/3mlyabssgok2u,2026-05-16 16:09:57.505000+00:00,Apple blossom gouache,250,732,2026-05-16
at://did:plc:okcllivvkleedwsmroggepzd/app.bsky.feed.post/3mlyyrhtijc2q,2026-05-16 23:28:12.738000+00:00,Apple TV's kinda doing pretty well when it comes to good shows,4,47,2026-05-16
at://did:plc:c76tqhwuanv4ls3hq2vonydn/app.bsky.feed.post/3mlye63iens2d,2026-05-16 17:19:27.419000+00:00,Uh *checks notes* China does in fact have quite the hold on Apple and the NBA. Infamously.,219,1739,2026-05-16
at://did:plc:o4ecksmehnakqdedkyskqdws/app.bsky.feed.post/3mlydb6ug7c2r,2026-05-16 17:03:17.868000+00:00,Apple website in 2006,19,102,2026-05-16
at://did:plc:gyuvrzxt4plzvqybm7wx3ruj/app.bsky.feed.post/3mlyoh4uxc22v,2026-05-16 20:23:28.289000+00:00,Men have an Adam’s Apple bc that’s where they store their audacity,24,88,2026-05-16
at://did:plc:r335dcuzq7ta2fmsb2gk4dgn/app.bsky.feed.post/3mlyzfrrzas2l,2026-05-16 23:39:34.264000+00:00,Bought some apple trees (one is basically a sidekick/hype man for the other),1,26,2026-05-16
at://did:plc:wbsyxxtht2fli5uvix6l55d4/app.bsky.feed.post/3mlyntuvjo22v,2026-05-16 20:12:42.385000+00:00,"They have Apple, the NBA, and Zhao Lusi.",3,53,2026-05-16
at://did:plc:yp7gr2u3osnnvmrkompezset/app.bsky.feed.post/3mlytcejhkc2c,2026-05-16 21:50:17.220000+00:00,Happy #mimosaday! Ours were apple and carrot 🍎🥕and they were delicious 😋,0,33,2026-05-16
at://did:plc:x7i2lewpds2ch3gxsibardwp/app.bsky.feed.post/3mlyqmqvtc22f,2026-05-16 21:02:24.544000+00:00,we may have apple nba and sweeney but 30 years ago we had jobs cash and hope,1,44,2026-05-16
at://did:plc:uztvxj46nrag46mibldq7p3b/app.bsky.feed.post/3mlydtzqdys2n,2026-05-16 17:13:50.038000+00:00,DEATH + APPLE,5,40,2026-05-16
at://did:plc:igjbxv2kbmgmo3lefateje6p/app.bsky.feed.post/3mlyh6xr2fc23,2026-05-16 18:13:38.289000+00:00,The first Apple product that needs to use Windows,2,71,2026-05-16
at://did:plc:c6k2ozisr2bbitsafwwyistf/app.bsky.feed.post/3mlybilvjik2m,2026-05-16 16:31:38.944000+00:00,sydney sweeney.,50,721,2026-05-16
at://did:plc:pfl3ztpq43fizj3djy6msz4s/app.bsky.feed.post/3mlyj4mkrr22r,2026-05-16 18:48:06.923000+00:00,at the apple store,0,37,2026-05-16
at://did:plc:4d7w4ylnasmg7oayamznsznp/app.bsky.feed.post/3mlymypar5s2k,2026-05-16 19:57:30.490000+00:00,I got an Apple iphone The future's not Chinese I've got Syd Sweeney and I got the NBA waiting here for me yes I do,5,110,2026-05-16
at://did:plc:vc7f4oafdgxsihk4cry2xpze/app.bsky.feed.post/3mlys7yc2tc2k,2026-05-16 21:31:03.561000+00:00,"(editor starts sweating) uhhh we have *looks at fruit bowl* apple, *looks at lebron james cardboard cutout* the nba and uhhh *looks at architecture lego set* sydney *looks at nearby meat-pie recipe* sweeney",8,122,2026-05-16
