ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:smry47nwd5wxl6x5y6rz7ogo/app.bsky.feed.post/3mlcfzvy2as2v,2026-05-07T23:54:20.653Z,𝑨𝒏 𝒂𝒑𝒑𝒍𝒆 𝒂 𝒅𝒂𝒚... #🔆,10,60
at://did:plc:bte3vmairgdocnnhhdxgkjak/app.bsky.feed.post/3mlced7np722e,2026-05-07T23:23:45.311Z,i drew asgore with silly red apple outfit!!!,11,60
at://did:plc:ji7lroxun3yvv2pxhcf7jqsn/app.bsky.feed.post/3mlcab5zx4224,2026-05-07T22:11:01.544Z,"An apple from Italy lasted 2 weeks. An apple from America lasted two years. This author explored why, and the conclusions gained from a fifty year experiment in health between a continent that protected consumers and one that protects the convenience of Big Ag. gandalv.substack.com/p/400-additi...",37,113
at://did:plc:yooyuytkrl2dut6joovtl65n/app.bsky.feed.post/3mlcfdyj7gc2k,2026-05-07T23:42:05.119Z,No fucking way,0,26
at://did:plc:w6adnkpcgqb67lqi5nxcy7l5/app.bsky.feed.post/3mlbwyp5gwk2u,2026-05-07T19:25:13.817Z,“That’s strange my Apple Watch hasn’t told me my blood sugar is low all day” My Apple Watch:,1,48
at://did:plc:izfrye2i7dvvepi42nz6zahd/app.bsky.feed.post/3mlbmdcglpc2p,2026-05-07T16:14:18.406Z,Apple Blossom 18x11cm acryla gouache this is available to buy for lots of money or as a print for much less,145,452
at://did:plc:7y7t3yuvle5vnid56eed2xpb/app.bsky.feed.post/3mlbtvjffzs2e,2026-05-07T18:29:45.900Z,Worked on my core today (finished an apple).,30,87
at://did:plc:776hcssquwcv2ihpptzvttxj/app.bsky.feed.post/3mlcegzufrk2l,2026-05-07T23:25:53.463Z,Tired: Giving research labor away behind a Canvas firewall. Wired: Giving research labor away via an Apple platform.,5,30
at://did:plc:xjc7mkotpenvhh6ffewkdpyn/app.bsky.feed.post/3mlbuvwlwpk2n,2026-05-07T18:47:53.486Z,Listen to the MeidasTouch Podcast! Apple Podcasts: podcasts.apple.com/us/podcast/t... Spotify: open.spotify.com/show/34NcOzU...,28,124
at://did:plc:rjqn3agdb74cszhqcpii4sne/app.bsky.feed.post/3mlbu3bh6os2a,2026-05-07T18:32:58.896Z,Apple has approved our enrollment in the Apple Developer Program 😃 We are going to be working to get the Safari extension released within this month 🧭 Thank you for your patience! ❤️,5,69
at://did:plc:atdbmignbrjbjgj2ba4axnwl/app.bsky.feed.post/3mlbw7ge2tc25,2026-05-07T19:11:05.724Z,"I everywhere I look, Blue Prince is there",5,96
at://did:plc:sbltktdwsaxef2znb43qogae/app.bsky.feed.post/3mlcg7btbtk2l,2026-05-07T23:57:20.857Z,When I tell you this bun is the size of a large apple at most,1,12
at://did:plc:3vyl2i7k2fuk7lbnmlxh3vof/app.bsky.feed.post/3mlc5ttj42s2o,2026-05-07T21:27:46.816Z,i think apple is generally better about privacy than its chief rivals so not the worst possible outcome but if they're doing it it means every major earbud maker is working on it too,0,97
