ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:lh4r45zsdi3562nppkaoq3wr/app.bsky.feed.post/3mkbksfvlfs2w,2026-04-24T22:21:46.268Z,Had a good harvest. Mowie Wowie 2.0 and Apple Tartz. #CannabisCommunity #CannaFam #CannaCulture #IAmCannabis,11,175
at://did:plc:7ionhqvh2kyyqpwyjqwwsz63/app.bsky.feed.post/3mkbizra7js2o,2026-04-24T21:50:05.541Z,design from earth day 🍎🏳️‍⚧️,218,625
at://did:plc:rdjxjdg7e6zflhvyw77owltl/app.bsky.feed.post/3mkbombo5pk2h,2026-04-24T23:29:55.452Z,drawawawa space #inanimateinsanity #ii #osc,15,43
at://did:plc:wfexscgkbexfoklljxaguqeb/app.bsky.feed.post/3mkbnyeb2ok2q,2026-04-24T23:18:47.093Z,今朝、一番の検索,0,13
at://did:plc:g4woxmzf4tmtaxuubj2aos62/app.bsky.feed.post/3mkbc5qcnbs2q,2026-04-24T19:47:02.603Z,Apple Mouse battery died on Friday afternoon.,11,232
at://did:plc:nnybt4xto5wei34knpj3kexp/app.bsky.feed.post/3mkbo36figs2v,2026-04-24T23:20:21.615Z,Watching baseball with the sound off because the Apple announcers are always terrible—plus this way I don’t have to hear the racist chant!,2,61
at://did:plc:q6kooygammm6hlae5qwtimzc/app.bsky.feed.post/3mkbieoe3ec2f,2026-04-24T21:38:17.886Z,Android emojis are cuter than Apple emojis. I said what I said.,2,35
at://did:plc:jrggdwpkoneawykckkb73h7r/app.bsky.feed.post/3mkbf23pkc223,2026-04-24T20:38:41.568Z,I think the best thing Apple could do for Maps would be to buy ABRP - A Better Route Planner. Apple should integrate route planning with EV charging locations. Road trips could be so much easier to plan! apple.news/Au8780tYwRN2...,25,106
at://did:plc:rqbs5zfq4kqcbvb3ezg56q7p/app.bsky.feed.post/3mkbetflkmk25,2026-04-24T20:34:57.042Z,eating an alarming amount of apple sauce,2,42
at://did:plc:tfd7btjrzr5elrucabn4eev6/app.bsky.feed.post/3mkbcrjtjpc23,2026-04-24T19:58:06.537Z,Rainbow tastes Apple:3,8,28
at://did:plc:hf2wl5nqmo2fs5aujqv4b4iz/app.bsky.feed.post/3mkbofqubfk2p,2026-04-24T23:26:16.513Z,I really love the pinned albums on Apple Music.,0,12
at://did:plc:rqbs5zfq4kqcbvb3ezg56q7p/app.bsky.feed.post/3mkbf6utcbs25,2026-04-24T20:41:22.124Z,apple sauce is cool but they should make a second kind of sauce,6,50
at://did:plc:65e5ef44th4xzqajcohlduz7/app.bsky.feed.post/3mkbe6tkles2c,2026-04-24T20:23:27.043Z,Stephen’s Apple Danish and Curstardo,0,23
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mkbo3klgi42n,2026-04-24T23:20:34.138Z,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/4sZZhzt?utm_...",5,36
at://did:plc:pnm6nittwtqyslqjsgnebxs4/app.bsky.feed.post/3mkbfd7e5ts2c,2026-04-24T20:43:47.380Z,10 years ago we had Tim Apple and some other guys. Now we have some different other guys,3,67
at://did:plc:6bxm5jvevmxf6m62p4cnqlcv/app.bsky.feed.post/3mkbj66qlqc2c,2026-04-24T21:52:33.933Z,Fiona Apple - Extraordinary Machine D25: A song about self love #IsmuasMonthOfMusic 🎼 🎧 #musicchallenge 🎶,1,25
at://did:plc:3vvgirrf37krzjdxnz4ev5u7/app.bsky.feed.post/3mkawuwxeu22l,2026-04-24T16:25:16.402Z,Apple Snail 🐌🦐,98,302
at://did:plc:fyzikk3mzgunuflgno7lbxq5/app.bsky.feed.post/3mkbnn3i47c24,2026-04-24T23:12:28.792Z,Might I interest you in some dessert? 😏 #food 🍜 #FoodSky 🍽️,4,37
at://did:plc:aualgegmhul3jhujyzh3zkem/app.bsky.feed.post/3mkaxtiscgc2y,2026-04-24T16:42:21.756Z,0 #FFXIV,214,367
at://did:plc:zbfywet4hfauyt3mbtrhljss/app.bsky.feed.post/3mkball3ztk2a,2026-04-24T19:18:59.419Z,Time to end the day with some wonderful apple blossom. #FlowersOnFriday #BlossomWatch 🌱 #Gardening #UKGardening #BloomScrolling #FlowerFeed,3,72
at://did:plc:tvhxh2xslx2x3pxwrdkaoi3p/app.bsky.feed.post/3mkbljs5v6k2a,2026-04-24T22:34:50.874Z,"On April 24, 1984, Apple released the Apple IIc, a cost-reduced, semi-portable Apple II. While not as expandable as the IIe, it was a good choice as a mid 1980s home computer. #retrocomputing #vintagecomputing dfarq.homeip.net/apple-iic/",2,7
at://did:plc:dhdsezfk323sykc2l37vcyhp/app.bsky.feed.post/3mkblxvbbsc27,2026-04-24T22:42:43.893Z,Reminder that you can change the audio on Apple TV to the Braves radio feed.,0,11
at://did:plc:vw2akmvcq4qvxizmccqyul3t/app.bsky.feed.post/3mkbfwiuivk2i,2026-04-24T20:54:34.887Z,if I’m being honest the switch from spot to Apple Music has been a brutal transition for me. I cannot STAND the apple music interface it is horrific,0,13
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mkbh3wrooz25,2026-04-24T21:15:30.734Z,"Watch the full episode of The Illegal News at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/42ewagZ?utm_...",6,42
at://did:plc:cfr7qulg6ewdac54u6e5jm5h/app.bsky.feed.post/3mkbfqyffuk24,2026-04-24T20:51:29.840Z,"The last thing an apple sees before it's just a core. (they like apples, important lore)",6,27
at://did:plc:aunpu65mdrhwfie7ynymlzeh/app.bsky.feed.post/3mkbkh7rg5q2i,2026-04-24T22:15:30.486Z,"Watch the full episode of the Bulwark Podcast at The Bulwark and YouTube, or listen on Apple Podcasts, Spotify or wherever you get your podcasts: lnk.thebulwark.com/4sZZhzt?utm_...",2,26
at://did:plc:knlwbyvg36keh64h6awokbqx/app.bsky.feed.post/3mkbixwwldk2u,2026-04-24T21:49:04.415Z,"For what it’s worth, series 2 of Foundation on Apple TV is thrillingly epic. But you cannot be on your phone or checking your emails, or you will be so lost",0,40
at://did:plc:hojsmix5hjm3eu42ffqdgm6j/app.bsky.feed.post/3mkaxhob6ck2j,2026-04-24T16:35:44.843Z,No fucking way the apple fell far from the tree with this motherfucker.,1,120
at://did:plc:4ooas7yfsdjtydczhlrtcwr5/app.bsky.feed.post/3mkbchpnwuc2j,2026-04-24T19:52:37.469Z,New playlist BELIEVE IN ANYTHING: CANADIAN INDIE ROCK IN THE 2000s 🇨🇦Spotify: open.spotify.com/playlist/2xk... 🇨🇦Apple: music.apple.com/us/playlist/... 🇨🇦YouTube: www.youtube.com/playlist?lis...,9,58
at://did:plc:ofgkszw2yburko4ywsyivbxs/app.bsky.feed.post/3mkbkiqrqds2m,2026-04-24T22:16:22.128Z,Last years' Boards of Canada-centric mix I made for @bleep.com is now on Apple Music I've been told. While away the next month while we wait for Inferno... music.apple.com/gb/album/ble...,6,25
at://did:plc:45nbkljc5sonw7d2n2bhv4ih/app.bsky.feed.post/3mkbi6fnumk2c,2026-04-24T21:34:47.433Z,"Now that Shadowbringers is added to the free trial, if you're finally gonna play it, or get your friends into it, please do that word of mouth thing about Fragments. This's so so important for the comic's continued life. More people need to see Frank eating an apple. Read 700+ pages on fragments.gay",50,101
at://did:plc:27ivzcszryxp6mehutodmcxo/app.bsky.feed.post/3mkb4yyoopc22,2026-04-24T18:14:54.903Z,"not a bad deal for $11. thanks Apple Foundation model, I’ll take you up on that 🛍️💻",1,19
at://did:plc:uvxdxduc2ugfxlcmih3wkd2m/app.bsky.feed.post/3mkbk4hhilc2l,2026-04-24T22:09:29.706Z,"Somebody updated their review of You Are Good on Apple podcasts to say they no longer follow me on Instagram because ""he's depressing me with his photography & flippant lack of concern over the audience"" and I've genuinely can't stop laughing about this.",1,39
at://did:plc:5rxcpjus3ple6jpbuafvm4og/app.bsky.feed.post/3mkb7cec2x22h,2026-04-24T18:55:56.548Z,"Tim Cook will abdicate his position as Chief Prophet of the Church of Apple. Having been appointed directly by the Founder, it’s solemn news and a moment of transition for the Church. In this note, the Church reflects on his legacy for the billion faithful.",33,243
at://did:plc:sgqlb2os5537waze4wjtfprl/app.bsky.feed.post/3mkbbolin222m,2026-04-24T19:38:34.232Z,Walking out of the Apple Store cheesing because Apple Care will cover my $560 repair. This day is looking up! 😁😁😁 <spongebob voice: 3 minutes later> “Chase Fraud: We declined $158.34 on the card ending in xxx at The Cigar Barn LLC. …We will close the card above.” 😫😫😫,2,53
at://did:plc:qv7lxp7qnpq6jt3feteyiudk/app.bsky.feed.post/3mkbnotzfo22u,2026-04-24T23:13:28.081Z,I thought about buying Tomodachi Life but it’s $85 here and that’s too much. So I’ll just list all the villagers I planned to make -Hisoka -Grand Regent Thragg -Raiden -SAM from Cannon Busters -Terry McGinnis -PanAm Palmer -Yuna and Tidus -Apple iMac G3 (Strawberry) -Thinkpad X220 -A 40K Necron,0,28
at://did:plc:ritv6l6udmzeuwbit4omuq4x/app.bsky.feed.post/3mkbgaoywfy2z,2026-04-24T21:00:13Z,Ads Are Coming to Apple Maps This Summer: Here's What to Expect,0,10
at://did:plc:6hggv55ui4my3o4abq6kfnou/app.bsky.feed.post/3mkbbmgcv7225,2026-04-24T19:37:21.678Z,she keeps collecting a different kind of fuel self-replenishing #haiku #poetry #WildWalkPrompt nectar #photography #bloomscrolling #insects #invertebrates,4,45
at://did:plc:2uwziitflpjolqckvz4om3d7/app.bsky.feed.post/3mkb52ja5nc2y,2026-04-24T18:15:45.747Z,Our weeping crab apple in bloom. #spring,0,12
at://did:plc:on76wlg6fcp4l6iz7gg2u44y/app.bsky.feed.post/3mkbj2clxpk2m,2026-04-24T21:50:23.750Z,Moon Rouge Japanese apple (リンゴ ムーンルージュ) foodslink.jp/syokuzaihyak... www.kudamononavi.com/blogs/archiv...,1,7
at://did:plc:dayirjn5ogntooz7rayoyozb/app.bsky.feed.post/3mkbidz3pus2b,2026-04-24T21:37:55.485Z,A few photos from the Milam apple trees at Spitler Knoll Overlook along Skyline Drive.,1,13
at://did:plc:morq6qfghzkplhoanx4rmq63/app.bsky.feed.post/3mkaqwbqhds2h,2026-04-24T14:38:38.816Z,#bloomscrolling #FlowerFriday #gardening #photography 🌱,9,94
at://did:plc:ebvxtx5jkn52apu7fawxidue/app.bsky.feed.post/3mkbeiwzqok2s,2026-04-24T20:29:06.234Z,#52WeeksOfFavourites (17/26) #MusicChallenge #MusicSky 🎶🎧 Piano-driven songs I Know - Fiona Apple youtu.be/wB09p4MF7gw?...,0,12
at://did:plc:aihb34rrf4uxnulhgzwzrvtf/app.bsky.feed.post/3mkbni25pw22v,2026-04-24T23:09:39.633Z,"Apple TV does not have the WIP broadcast yet. They start the broadcast at 7, they should pick up the radio pregame show at 7.",0,7
at://did:plc:knlwbyvg36keh64h6awokbqx/app.bsky.feed.post/3mkbisqbzqc2u,2026-04-24T21:46:09.678Z,"Asimov: this is a book about nuanced ideological concepts, told centuries apart in a sort of loose anthology Apple TV: Nah, this is a show about clone kings with spaceships and hot robots! And some of the characters will live for 300 years, I reckon!",1,45
at://did:plc:it6vk4nyt7nu7yo54h7ivezf/app.bsky.feed.post/3mkbom6jf422l,2026-04-24T23:29:52.168Z,the basketball game is on amazon. the baseball game is on apple. the hockey game is on hbo. FOR THE LOVE OF GOD CAN WE PLEASE GO BACK TO CABLE. I WANT ALL MY CHANNELS IN ONE FUCKING PLACE,5,15
at://did:plc:lwfa7edipyf3beom6ymkevk3/app.bsky.feed.post/3mkbpdk7z632k,2026-04-24T23:42:56.164Z,"YH Swim is so so so close. we want to get you in the mood. comment “me” and we will DM you the link to either apple music or spotify playlists with a summer vibe mixing old school hits and new. 🙂‍↕️ curated by the h*mos behind YH, just for you to enjoy.",0,16
at://did:plc:knlwbyvg36keh64h6awokbqx/app.bsky.feed.post/3mkbinfjfl22u,2026-04-24T21:43:10.612Z,"I’ve been slowly watching Foundation on Apple TV. It’s very good, but it was confusing me — I read Asimov maybe 25 years ago, and I barely remembered any parts of the book when watching the show… …and now I know why! It turns out the TV series is radically different in almost every way!",0,61
at://did:plc:sbacehcnfqvb7uoofyj7kc4r/app.bsky.feed.post/3mkbhmjtxg22q,2026-04-24T21:24:47.857Z,Local them (43) wonders why knee hurts as they exclusively sit in progressively more novel and extreme cross apple sauce positions throughout the day.,0,13
at://did:plc:rqbs5zfq4kqcbvb3ezg56q7p/app.bsky.feed.post/3mkbetucsp225,2026-04-24T20:35:12.485Z,why do they call it apple sauce if it isnt made from apples,0,8
at://did:plc:3b5c2ng23jaclh5632qiwgaz/app.bsky.feed.post/3mkbl2dioys2p,2026-04-24T22:26:12.184Z,"came back to ""oh i have two things to tell you! i want you in a flat cage, and he made apple core sausage"" 😭",0,10
at://did:plc:e7h7srjjvmzy6uupdrsud7gu/app.bsky.feed.post/3mkarnb2s2c2w,2026-04-24T14:51:29.878Z,Apple: Volume Should Be Turned Down Me:,16,44
at://did:plc:ritv6l6udmzeuwbit4omuq4x/app.bsky.feed.post/3mkb7cy5ij72o,2026-04-24T18:56:17Z,Apple Shares Behind-the-Scenes Look at MacBook Neo Intro Video,3,15
