ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:2ro3zgqhxjt7xmehjx4bhv2i/app.bsky.feed.post/3mnnqbbx4722e,2026-06-06T22:47:05.885Z,The Immortal (1990) | for the Apple IIGS,41,288
at://did:plc:hps233rg3j6y2anxhitadwmc/app.bsky.feed.post/3mnnnhhriwc23,2026-06-06T21:56:52.088Z,Miss Apple Animal Crossing,18,89
at://did:plc:ohc5zgkfxja4yesktx6hsbgz/app.bsky.feed.post/3mnnjf64x2k2b,2026-06-06T20:43:59.912Z,I'm not one of those people who can picture an apple in their mind.. the closest i can come is a red bell pepper,22,344
at://did:plc:24wahbldlr5nvspf6n5itbj7/app.bsky.feed.post/3mnnoh756d224,2026-06-06T22:14:36.778Z,"Had two apples and a pear that needed to get used, so I made some apple pear turnovers. I also had some leftover caramel topping so I also put some of that on the inside too. I gotta say… these definitely don’t suck.",9,235
at://did:plc:jarvfk7wjiwqfvzeyoyqyl7j/app.bsky.feed.post/3mnnoo75g4c2w,2026-06-06T22:18:31.668Z,Project Pony: Apple Jack 🧡 Finally done with the mane 6 line up! But there's one more pair to be shared sooon #pregnant #pregnantart,29,181
at://did:plc:53pxyzwrw4zx5ft67czyyjyy/app.bsky.feed.post/3mnngxg2fjx2x,2026-06-06T20:00:30.616Z,"""Antonio"" is hard at work pruning WA apple trees. Pruning at this time of year requires skilled knowledge because the trees already have leaves. Workers have to know which branch to cut so that the fruit gets the sun, develops the right color. #WeFeedYou L",64,283
at://did:plc:phmhfspc4bv6qbte3qlr4hvu/app.bsky.feed.post/3mnmtlhu5lk22,2026-06-06T14:13:49.114Z,hmmm~ appul pai~ 🍎🥧,380,2028
at://did:plc:o4ecksmehnakqdedkyskqdws/app.bsky.feed.post/3mnmw3wgvks2k,2026-06-06T14:58:48.753Z,iPhone 4 is here - Apple website in June 2010,12,104
at://did:plc:b4eicqrguc4by4jxy5bns54h/app.bsky.feed.post/3mnnp6uuq722d,2026-06-06T22:27:51.325Z,My granddaughter's photos from a downtown container garden and sidewalk today. #dailyflowers 🌱 #flowerreport #bloomscrolling,9,60
at://did:plc:pblo63gkdwms6b6onbvkkgnq/app.bsky.feed.post/3mnnddad3yc2s,2026-06-06T18:55:32.617Z,Here's a half Body drawing while I'm still working on commissions #OctoPinklingArt #スプラトゥーン3 #Splatoon3,36,136
