ID_Tweet,Fecha_UTC,Contenido_Texto,Retweets,Favoritos
at://did:plc:hcqqlvln52xdcccbla7z5hji/app.bsky.feed.post/3micdz23frk2p,2026-03-30T19:02:29.035Z,"Dish I: Arugula, Charred Brussels & Seared Lil’ Smokies with Whole-Grain Mustard–Dill Vinaigrette A bit unhinged, but it works N/A Pairing: Apple–Lemon–Dill Honey Spritz Alcoholic Pairing: Vermouth Highball #furry #furryfandom #cooking #foodphotography #mustard",1,1
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3micap5bov42h,2026-03-30T18:01:10.000Z,#NowPlaying 🕔 5:01 am 🎵 Mercury Rising 🧑‍🎤 Cousin Tony's Brand New Firebird 💿 Rosewater Crocodile 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3micc24jhip2k,2026-03-30T18:26:23.000Z,#NowPlaying 🕔 5:26 am 🎵 With The Band 🧑‍🎤 Sophie May 💿 With The Band/Bruises & Scratches 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music 📝 Lyrics,0,0
at://did:plc:rimqnjbxsoj4xujjo7i66u4t/app.bsky.feed.post/3micorumzns2a,2026-03-30T22:15:19.611Z,Walmart not taking Apple Pay is a SCAMMMMM,0,4
at://did:plc:34w6p2nygxpqkiqbkrnq56ip/app.bsky.feed.post/3micjarbupm22,2026-03-30T20:34:24.000Z,#NowPlaying 🕢 7:34 am 🎵 Lookin' Out 🧑‍🎤 King Stingray 💿 For The Dreams 🌱 Triple J Unearthed 🎧 Apple Music / YouTube Music,0,0
at://did:plc:2vhsz4y6e56gdeb5nxzh6mki/app.bsky.feed.post/3micjyu55ws2c,2026-03-30T20:49:45.263Z,i feel bad for people who don't live near apple orchards they're doing some resident evil experiments out here it rules,0,1
at://did:plc:fawdg2ojultfofb6logwzn7v/app.bsky.feed.post/3micbaia7hs2m,2026-03-30T18:12:57.524Z,BTS Global All Kill! Welcome Back! #1. Billboard Hot 100 🆕 #1. Apple Music Global #1. Spotify Global #1. Melon Top 100/Daily Chart #1. YouTube Music #1. Line Music Japan #1. Hanteo (3.9M sales) #1. Billboard 200 (641k units) #1. Oricon Japan (541k),0,0
at://did:plc:ijyp6jdxh7t474vxqhrsxt34/app.bsky.feed.post/3micq5zehe22h,2026-03-30T22:40:00.967Z,Obed under his apple tree. Daytime.,0,2
at://did:plc:koi6ueh5ysof7tcypgr5j3cp/app.bsky.feed.post/3michwf7wxc2j,2026-03-30T20:12:35.034Z,"If you lose all your health with no emeralds at all, Void Kong will still continue to give apple juices, for free this time! For once, he does something generous!",1,4
at://did:plc:6zz3ufziyysfypbbhvianeex/app.bsky.feed.post/3micsxrbll62v,2026-03-30T23:30:12.304875+00:00,"【要約】【小寺信良のくらしDX】MacBook Neo登場で激変 アップルの1780円サブスク「Creator Studio」の意味 Appleが新たに始めたサブスクリプションサービス「Apple Creator Studio」は、10個のクリエイティブアプリを月額1,780円（学生は480円）で利用できるお得なプランだ。 しかし、含まれるアプリは知名度の低いものが多く、当初はAppleの狙いが不明瞭とされていた。ところが、低価格なMacBook Neoで快適に動作することが判明し、その価値が見直されている。 このサービスは、これからクリエイティブワークを始める人や、スマホでの作業...",0,0
at://did:plc:kmkatbjhqg2w7til6gtjayt5/app.bsky.feed.post/3miaecvxbo22c,2026-03-30T00:02:40.777Z,👀,0,0
at://did:plc:extqxtsoc4q4qnbmwizooppn/app.bsky.feed.post/3miauva5sfj2t,2026-03-30T04:57:28.000Z,#NowPlaying 🕞 3:57 pm 🎵 My Baby's Place 🧑‍🎤 DMA'S 🎧 Apple Music / YouTube Music,0,0
at://did:plc:iwttznciea5inevtykrsw3mm/app.bsky.feed.post/3miasviqask2x,2026-03-30T04:23:36.842Z,"Not to brag, but I sat up for a while today & walked the 15 steps into my living room & my Apple Watch said I closed my activity ring for the day 💪 Having one’s heart rate go from 68 to 140 bpm in 15 steps should be a super power, but noooooo",0,1
